Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
gDNA-Breast-GC1002316,12.988,2.299,0.522,0.006,3.760,0.333,3.282,4.808,3.252,8.336,1.681,1.723,4.897,45.543,1.077,0.024,0.011,0.503,1.825,1.738,0.072,0.695,0.624
gDNA-Breast-GC1003962,4.840,0.323,1.344,1.949,0.161,0.069,0.667,4.615,3.897,2.509,0.282,1.168,0.030,50.405,2.537,3.245,1.479,0.276,0.075,0.031,5.736,12.204,2.159
gDNA-Breast-GC1003963,13.835,0.504,1.702,2.107,0.997,0.327,1.001,3.368,3.337,1.905,1.074,0.960,0.633,55.324,1.276,3.030,1.156,0.848,0.011,0.329,5.631,0.156,0.489
gDNA-Breast-GC1003965,17.344,1.962,0.877,0.092,1.624,0.464,2.875,3.888,0.714,4.115,2.055,1.202,1.524,48.528,0.154,0.040,0.044,5.218,0.081,1.422,0.007,1.921,3.848
gDNA-Breast-GC1003966,16.743,0.614,0.403,0.533,0.423,0.006,0.609,3.164,1.954,1.110,0.920,0.436,1.216,10.569,0.492,0.456,0.119,0.132,0.105,0.456,0.253,58.965,0.321
gDNA-Cervical-GC112877,0.654,6.055,4.504,0.586,4.695,0.012,2.294,23.707,2.301,1.547,2.889,2.173,0.562,1.661,15.894,1.451,26.051,0.021,2.834,0.006,0.044,0.049,0.010
gDNA-Cervical-GC112878,3.706,2.219,11.338,0.437,4.251,0.310,3.496,5.768,2.293,4.793,2.047,4.743,2.016,0.187,0.353,0.278,0.389,0.302,11.501,35.566,0.439,1.852,1.714
gDNA-Cervical-GC112880,0.660,17.392,11.061,0.177,3.654,0.139,1.756,9.542,1.601,1.515,2.177,2.682,1.307,2.902,13.006,0.790,22.125,0.396,6.560,0.000,0.490,0.018,0.049
gDNA-Cervical-GC112881,0.518,1.506,0.438,0.122,0.209,0.006,1.286,3.526,5.215,1.559,2.684,0.096,0.928,0.120,80.179,0.240,0.539,0.001,0.056,0.059,0.074,0.282,0.359
gDNA-Cervical-GC112882,1.050,4.304,7.620,0.061,2.418,0.361,2.616,7.488,5.767,4.302,2.855,4.780,0.801,1.167,1.621,0.045,0.496,0.240,50.325,1.066,0.009,0.050,0.556
gDNA-Cervical-GC112883,1.790,1.984,0.117,0.041,40.176,0.044,2.119,10.848,6.209,6.790,4.326,3.871,0.354,1.982,0.966,0.010,0.209,0.649,10.930,5.879,0.018,0.042,0.645
gDNA-Colorectal-GC112876,1.057,3.757,1.317,1.485,3.943,59.975,2.958,2.778,1.709,1.108,1.730,2.484,0.309,0.395,0.265,2.224,0.402,2.447,2.015,0.072,0.802,0.506,6.261
