Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1
gDNA-Breast-GC1002316,70.663,0.000,0.000,0.000,1.166,0.000,0.000,0.000,0.000,0.000,3.756,0.000,0.000,24.413
gDNA-Breast-GC1003962,84.169,0.000,4.385,11.445,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Breast-GC1003963,88.672,0.000,1.894,9.433,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Breast-GC1003965,82.941,0.000,0.000,0.000,0.000,0.889,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.170
gDNA-Breast-GC1003966,92.957,0.000,1.201,5.841,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Cervical-GC112877,9.876,26.015,8.239,10.120,12.576,3.508,6.012,0.000,0.000,0.000,0.000,6.980,4.529,12.144
gDNA-Cervical-GC112878,5.095,0.000,26.571,2.713,7.038,8.181,0.000,0.000,0.000,0.000,0.360,0.000,11.690,38.351
gDNA-Cervical-GC112880,7.216,15.706,16.578,12.753,15.529,3.911,4.275,0.000,0.000,0.000,0.000,2.543,2.364,19.125
gDNA-Cervical-GC112881,14.876,19.386,12.830,8.439,10.924,4.807,7.524,0.000,0.000,0.000,0.000,11.706,9.506,0.000
gDNA-Cervical-GC112882,2.211,5.562,22.035,0.569,5.297,3.731,3.164,0.000,0.192,0.000,0.000,1.928,0.000,55.310
gDNA-Cervical-GC112883,2.446,0.000,0.800,0.000,39.645,1.566,0.000,0.000,0.000,1.186,0.000,0.000,0.000,54.356
gDNA-Colorectal-GC112876,0.000,4.307,0.000,1.141,1.220,63.752,0.000,0.000,0.000,0.000,1.103,0.000,0.000,28.475
gDNA-Colorectal-GC119345,4.330,14.203,3.051,63.426,0.000,14.990,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Colorectal-GC119346,3.648,2.671,2.320,39.230,3.824,22.466,0.000,0.000,0.000,2.546,0.000,0.000,0.000,23.295
gDNA-Colorectal-GC119347,4.451,7.593,2.567,20.503,0.000,64.886,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Colorectal-GC119348,0.056,2.449,2.459,49.608,0.000,6.865,1.893,0.000,0.000,0.000,0.000,0.000,10.594,26.074
gDNA-Colorectal-GC119349,7.411,8.513,6.740,29.419,12.398,8.072,10.112,0.000,0.000,14.880,0.000,2.455,0.000,0.000
gDNA-Ovarian-GC112879,7.715,1.877,7.325,2.460,16.279,13.950,0.000,0.000,0.000,2.337,0.000,0.000,0.000,48.056
gDNA-Ovarian-GC119433,7.089,9.120,10.885,35.571,29.829,5.110,2.395,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Ovarian-GC119434,3.647,6.349,5.009,25.955,13.796,0.000,11.592,0.000,0.000,0.000,3.269,1.220,0.053,29.109
gDNA-WBC-GC131344,0.000,0.000,0.000,0.131,0.000,0.000,1.029,0.000,0.000,0.000,0.035,2.965,79.084,16.755
gDNA-WBC-GC131345,0.000,0.387,0.151,0.744,0.232,0.000,4.053,0.000,1.057,0.000,4.316,4.762,58.506,25.793
gDNA-WBC-GC131346,0.000,0.000,0.035,0.278,0.000,0.000,4.113,0.000,3.653,0.000,0.912,2.513,62.182,26.314
gDNA-WBC-GC131347,0.000,0.000,0.000,0.004,0.000,0.000,2.349,13.672,3.557,0.470,4.939,1.177,52.039,21.792
gDNA-WBC-GC131348,0.219,1.016,0.089,0.523,0.165,0.000,2.315,1.862,0.000,0.000,2.439,5.154,67.366,18.850
gDNA-WBC-GC131349,0.000,0.226,0.085,0.787,0.000,0.000,3.137,0.000,1.854,0.000,2.310,6.955,57.652,26.993
gDNA-WBC-GC131350,0.000,0.027,0.063,0.342,0.000,0.000,1.333,0.000,0.000,0.000,3.900,2.860,68.259,23.216
gDNA-WBC-GC131351,0.000,0.007,0.077,0.368,0.156,0.000,2.099,0.000,0.000,0.000,5.683,2.628,66.145,22.835
gDNA-WBC-GC131352,0.000,0.000,0.048,0.317,0.000,0.000,2.956,7.217,5.739,0.000,4.756,3.008,50.917,25.041
gDNA-WBC-GC131353,0.000,0.000,0.073,0.271,0.162,0.000,3.878,2.901,2.007,0.000,9.819,3.271,55.686,21.932
gDNA-WBC-GC131354,0.000,0.000,0.100,0.476,0.015,0.000,5.681,5.010,2.291,0.000,3.823,4.410,50.319,27.874
gDNA-WBC-GC131355,0.000,0.000,0.005,0.259,0.000,0.000,3.518,0.000,4.581,0.000,5.332,4.040,59.982,22.282
