Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1
gDNA-Breast-GC1002316,68.756,0.114,2.225,0.130,11.207,0.010,0.195,1.281,2.621,3.751,8.946,0.064,0.191,0.506
gDNA-Breast-GC1003962,75.345,5.935,0.000,0.058,0.001,0.000,0.002,0.256,0.804,0.015,0.000,0.009,0.004,17.572
gDNA-Breast-GC1003963,82.974,0.111,0.004,0.185,0.000,0.000,0.006,1.432,0.324,0.093,0.103,0.012,0.012,14.745
gDNA-Breast-GC1003965,84.402,0.000,3.128,0.000,1.915,4.728,1.268,0.049,0.011,2.899,0.239,0.615,0.060,0.686
gDNA-Breast-GC1003966,85.937,0.003,1.332,0.015,0.007,0.001,0.000,0.000,0.000,0.000,0.000,0.001,0.000,12.703
gDNA-Cervical-GC112877,0.002,91.958,0.001,2.783,2.382,0.000,0.086,1.985,0.585,0.010,0.031,0.003,0.003,0.172
gDNA-Cervical-GC112878,6.082,0.000,40.144,0.144,17.730,14.942,0.580,0.019,0.013,0.597,1.601,3.002,15.072,0.074
gDNA-Cervical-GC112880,0.180,60.365,11.951,8.639,14.224,0.005,0.407,0.897,0.419,0.064,0.127,0.024,0.067,2.632
gDNA-Cervical-GC112881,0.000,99.996,0.000,0.000,0.000,0.000,0.000,0.004,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Cervical-GC112882,2.138,0.136,42.251,0.001,15.722,8.619,5.904,4.688,10.093,1.440,3.305,4.941,0.764,0.000
gDNA-Cervical-GC112883,0.284,0.031,0.786,0.000,73.833,0.008,0.104,15.101,3.936,5.558,0.244,0.114,0.001,0.000
gDNA-Colorectal-GC112876,0.084,2.905,4.172,0.348,7.838,64.256,2.446,1.855,5.316,1.879,3.528,0.424,1.496,3.452
gDNA-Colorectal-GC119345,0.000,0.310,0.000,27.294,0.000,1.259,0.000,20.461,0.359,0.004,0.171,0.000,0.000,50.142
gDNA-Colorectal-GC119346,5.283,0.001,7.967,32.221,14.234,24.197,0.930,0.045,0.120,3.750,1.452,1.242,2.114,6.446
gDNA-Colorectal-GC119347,0.179,0.003,5.487,12.816,3.076,60.244,0.005,0.000,0.000,0.000,0.001,0.046,0.006,18.136
gDNA-Colorectal-GC119348,0.540,3.260,6.140,44.466,2.343,8.750,3.967,1.843,3.057,2.964,2.805,1.654,13.147,5.061
gDNA-Colorectal-GC119349,2.674,0.193,6.800,0.042,14.235,0.528,7.713,4.807,6.420,10.248,2.913,1.276,0.418,41.735
gDNA-Ovarian-GC112879,7.630,0.000,14.622,0.639,48.800,17.718,0.237,0.174,0.235,6.800,0.561,2.505,0.075,0.003
gDNA-Ovarian-GC119433,4.685,0.000,17.392,3.986,32.672,10.056,0.159,0.000,0.000,0.000,0.000,0.007,0.559,30.484
gDNA-Ovarian-GC119434,3.306,2.126,9.058,6.817,21.067,0.001,13.081,1.258,4.476,2.436,6.249,4.287,2.945,22.893
gDNA-WBC-GC131344,1.220,0.020,1.954,0.172,3.064,2.387,3.870,0.238,0.273,1.146,1.268,6.905,77.462,0.020
gDNA-WBC-GC131345,2.166,0.047,3.272,0.774,4.696,2.982,7.712,0.604,2.132,2.633,5.289,9.336,57.116,1.240
gDNA-WBC-GC131346,0.812,0.015,2.247,1.170,3.271,2.039,7.661,0.631,6.491,5.412,3.475,6.630,59.774,0.371
gDNA-WBC-GC131347,0.000,0.287,0.019,0.165,0.578,0.033,5.095,17.231,10.726,2.495,8.299,1.463,52.802,0.808
gDNA-WBC-GC131348,0.023,1.220,0.009,0.246,0.010,0.000,3.914,11.617,3.182,0.255,5.039,6.178,66.108,2.200
gDNA-WBC-GC131349,0.016,0.281,1.823,0.485,0.912,1.219,6.674,0.838,12.282,4.199,5.146,8.576,56.483,1.065
gDNA-WBC-GC131350,0.568,0.077,2.283,0.862,2.309,1.230,4.328,1.949,2.885,3.168,5.920,6.608,67.153,0.659
gDNA-WBC-GC131351,0.552,0.261,1.119,1.068,2.332,0.515,6.036,1.250,3.153,1.591,7.439,6.519,66.891,1.273
gDNA-WBC-GC131352,0.480,0.023,0.719,0.296,1.053,0.162,6.261,11.481,13.337,1.815,8.565,4.399,49.972,1.438
gDNA-WBC-GC131353,0.327,0.440,2.069,1.581,4.004,1.528,8.456,1.462,3.505,3.261,8.175,7.398,56.634,1.160
gDNA-WBC-GC131354,1.226,0.062,3.217,0.153,3.852,2.901,9.180,5.153,4.684,4.786,5.848,9.239,48.872,0.826
gDNA-WBC-GC131355,1.792,0.000,3.587,0.480,4.953,3.867,6.772,0.223,0.886,5.247,3.607,9.475,59.107,0.004
