Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil
Breast-GC1002975,1.908,2.255,0.000,1.500,2.449,0.000,2.401,4.400,2.218,21.958,17.052,3.726,40.133
Breast-GC1002976,6.176,3.243,0.183,4.580,3.302,0.000,4.801,1.991,8.367,19.148,7.418,2.552,38.239
Breast-GC1002977,0.165,0.119,0.000,0.000,0.000,0.000,9.756,0.000,1.330,6.756,12.793,14.949,54.131
Breast-GC1002978,2.667,1.434,0.469,1.561,4.447,0.000,2.359,3.665,2.309,21.848,23.629,4.287,31.325
Breast-GC1002979,5.140,2.140,0.155,1.152,2.092,0.021,2.502,1.003,4.967,13.276,15.286,3.199,49.068
Breast-GC1002980,0.066,1.472,0.000,0.639,2.783,0.000,2.514,5.239,1.692,29.936,15.858,3.897,35.904
Breast-GC1002981,1.822,1.645,0.066,1.865,2.466,0.000,2.466,5.613,0.000,20.436,18.605,3.356,41.660
Breast-GC1003967,0.421,1.737,0.000,1.767,2.831,0.000,2.037,3.521,2.239,29.697,19.550,3.837,32.365
Breast-GC1003968,4.188,1.949,0.191,3.468,3.437,0.027,3.071,3.261,3.160,26.503,11.395,3.664,35.687
Breast-GC1003970,1.783,1.538,0.047,1.828,1.935,0.000,3.052,3.273,2.674,12.244,35.309,2.934,33.383
Breast-GC1003971,1.617,2.581,0.051,2.504,3.008,0.000,2.626,5.032,3.559,26.857,22.816,7.692,21.656
Breast-GC1003972,2.874,3.527,0.021,2.334,3.503,0.000,2.508,1.895,2.381,28.317,22.302,4.476,25.862
Breast-GC1003974,1.035,2.224,0.201,1.397,1.309,0.408,2.005,0.981,0.000,15.861,17.908,3.645,53.028
Breast-GC1002311,1.303,1.111,0.000,1.374,3.009,0.000,2.033,4.668,0.899,28.065,20.436,3.680,33.421
Breast-GC1004006,0.284,1.909,0.000,1.039,2.444,0.000,3.367,3.094,2.078,26.532,17.910,4.418,36.927
Breast-GC1004007,2.677,1.780,0.000,2.500,3.560,0.000,2.903,5.382,0.000,33.779,15.573,5.250,26.594
Breast-GC1004008,0.168,1.758,0.024,1.467,2.946,0.000,2.903,2.719,0.473,20.853,13.264,3.173,50.250
Breast-GC1004009,4.028,3.680,0.000,2.910,3.665,0.000,1.575,0.624,2.026,14.657,13.299,1.796,51.739
Breast-GC110693,0.156,1.643,0.377,1.208,2.450,0.038,2.391,1.209,6.850,13.335,17.644,1.560,51.139
Breast-GC110694,1.416,2.105,0.000,1.484,2.877,0.000,2.606,3.611,1.399,23.839,17.575,4.755,38.334
Breast-GC110695,1.828,2.669,0.000,1.601,3.690,0.000,3.952,7.426,0.000,27.121,17.311,6.086,28.316
Breast-GC110696,0.072,2.266,0.000,0.947,2.044,0.000,5.732,5.036,2.299,26.385,17.301,4.770,33.149
Breast-GC116960,1.295,2.330,0.295,1.590,2.681,0.000,4.884,6.640,0.965,18.006,23.698,5.145,32.473
Breast-GC116963,0.037,1.572,0.061,0.936,2.130,0.000,1.615,3.891,0.000,12.786,7.849,2.213,66.909
Breast-GC116964,0.476,2.354,0.000,1.391,2.961,0.000,4.147,5.232,0.226,23.804,27.501,6.616,25.292
Breast-GC116965,2.803,1.570,0.000,2.076,3.747,0.000,2.362,7.199,1.146,37.121,15.045,5.532,21.399
Breast-GC116966,0.807,1.971,0.000,0.786,2.630,0.000,2.391,6.952,0.002,35.025,18.564,5.636,25.235
Breast-GC116967,1.026,3.334,0.000,1.573,3.706,0.000,3.279,7.406,0.000,21.009,22.963,6.180,29.525
Breast-GC116968,1.807,1.907,0.000,1.504,1.841,0.000,1.918,4.746,0.000,21.524,9.892,2.724,52.137
Breast-GC116969,0.247,1.148,0.000,0.445,1.720,0.000,2.136,2.347,3.956,16.326,11.287,2.117,58.270
Breast-GC116970,2.243,2.075,0.054,2.273,3.534,0.000,2.869,4.882,1.712,19.130,14.495,3.264,43.470
Breast-GC116971,1.972,3.363,0.076,1.331,2.778,0.000,4.830,5.340,3.338,27.304,13.817,4.889,30.962
Breast-GC110676,1.278,1.486,0.000,0.640,2.931,0.000,4.267,3.486,2.031,26.232,14.907,4.352,38.389
Breast-GC110678,1.912,3.393,0.838,2.051,2.234,0.489,2.818,3.661,4.046,18.941,25.122,4.657,29.836
Breast-GC110679,15.122,2.783,0.268,1.425,2.617,0.366,2.696,4.351,2.412,20.157,14.511,3.213,30.078
Breast-GC110680,0.576,1.389,0.000,1.796,3.050,0.000,2.336,0.477,4.349,25.285,16.731,1.547,42.464
Breast-GC110681,12.457,0.000,3.058,12.230,9.498,0.000,0.607,0.000,0.000,22.714,6.525,3.755,29.156
Breast-GC110682,0.717,3.549,0.000,1.866,2.757,0.000,4.824,6.177,2.319,17.986,18.039,4.378,37.386
Breast-GC110683,1.749,3.338,0.000,1.807,2.703,0.000,4.043,5.839,1.583,22.821,17.381,5.904,32.833
Breast-GC110684,0.276,1.994,0.323,1.457,3.160,0.000,4.303,3.602,1.104,17.150,19.569,3.835,43.228
