Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Breast-GC1002975,3.815,1.383,4.261,0.602,5.996,2.283,1.952,3.014,7.024,0.969,13.928,0.272,9.048,3.061,0.571,10.914,10.363,2.627,1.298,0.953,6.613,7.132,1.920
Breast-GC1002976,6.822,6.596,5.904,2.230,0.490,5.558,1.537,0.027,2.700,7.979,4.268,6.668,8.169,0.816,5.573,7.812,4.394,2.111,4.376,3.704,0.191,0.130,11.947
Breast-GC1002977,1.435,0.499,0.722,0.466,1.914,0.631,5.371,5.111,5.769,0.069,1.510,11.961,15.596,2.316,5.764,1.210,11.619,2.633,16.074,3.844,1.881,0.076,3.530
Breast-GC1002978,4.193,4.600,3.769,1.469,4.708,1.884,4.320,5.860,6.170,6.047,8.003,1.409,1.582,0.961,0.016,5.390,5.530,1.769,5.794,6.991,1.722,11.562,6.252
Breast-GC1002979,4.946,6.933,1.820,1.871,3.904,0.519,3.655,6.625,3.072,4.462,4.993,3.371,11.368,1.747,2.914,3.741,10.020,6.862,3.200,1.634,0.623,2.278,9.443
Breast-GC1002980,1.245,6.048,2.440,0.863,4.112,0.925,3.462,5.833,4.926,6.229,8.064,3.950,4.793,9.642,5.076,2.341,0.539,0.748,4.474,3.653,6.137,10.390,4.111
Breast-GC1002981,2.959,4.302,2.255,1.259,5.780,0.511,1.597,5.551,2.329,8.505,11.846,3.247,0.108,6.131,3.025,6.997,4.746,0.910,6.271,9.961,2.501,7.371,1.836
Breast-GC1003967,2.445,6.878,3.056,1.377,6.082,2.532,0.139,4.302,2.977,8.002,6.705,4.750,4.395,6.559,7.056,3.449,8.246,3.105,1.583,5.674,1.561,6.805,2.323
Breast-GC1003968,5.834,9.932,4.593,3.277,2.215,2.243,4.734,0.784,0.223,6.408,5.226,4.045,2.784,1.947,0.823,9.453,2.429,3.414,6.882,7.669,9.055,3.068,2.961
Breast-GC1003970,2.348,8.199,2.642,0.567,3.359,1.538,5.000,8.391,7.653,5.675,5.913,2.146,8.251,1.800,2.086,3.782,5.637,3.946,9.379,0.591,3.282,4.389,3.425
Breast-GC1003971,3.832,1.430,4.126,1.751,6.682,3.248,2.581,5.829,5.695,3.428,12.566,6.100,2.833,2.807,3.652,5.650,4.949,1.963,4.045,0.930,7.555,7.949,0.399
Breast-GC1003972,2.362,0.435,6.011,2.858,1.246,2.641,5.493,9.021,3.374,11.155,2.069,3.929,4.324,4.171,1.020,1.061,6.541,0.237,3.224,2.594,3.917,11.976,10.342
Breast-GC1003974,2.797,0.379,3.392,2.071,4.968,1.741,2.078,6.048,0.518,3.166,8.172,4.588,14.952,8.288,0.274,7.003,0.163,7.058,4.752,5.557,6.674,3.913,1.449
Breast-GC1002311,0.985,7.403,3.525,0.732,4.939,2.192,4.593,6.603,9.083,0.567,8.621,0.527,5.036,3.652,0.761,8.119,4.083,3.892,7.906,1.415,3.041,2.635,9.690
