Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1
Breast-GC1002975,0.000,0.000,0.000,0.000,0.000,0.000,0.556,0.000,0.000,9.274,12.389,1.788,37.516,38.476
Breast-GC1002976,2.566,0.000,0.000,2.232,0.390,0.188,2.322,0.000,0.000,8.590,3.537,1.070,35.219,43.888
Breast-GC1002977,0.000,0.000,0.000,0.000,0.000,0.000,9.161,0.000,0.000,1.160,10.351,14.772,52.171,12.385
Breast-GC1002978,1.158,0.000,0.000,0.000,1.379,0.000,0.338,0.000,0.000,8.547,18.883,1.973,28.606,39.115
Breast-GC1002979,6.436,0.096,0.000,0.000,0.119,0.186,0.953,0.000,0.000,6.282,11.156,1.630,46.774,26.368
Breast-GC1002980,0.000,0.000,0.000,0.000,0.396,0.000,0.791,0.000,0.000,12.953,10.750,2.003,33.555,39.550
Breast-GC1002981,0.000,0.000,0.000,0.000,0.000,0.000,0.551,0.000,0.000,10.212,14.335,1.267,39.401,34.233
Breast-GC1003967,0.000,0.000,0.000,0.000,0.181,0.000,0.276,0.000,0.000,12.910,14.472,1.548,29.086,41.526
Breast-GC1003968,0.824,0.000,0.000,0.000,0.526,0.102,0.336,0.000,0.000,12.880,6.440,1.441,32.616,44.836
Breast-GC1003970,0.272,0.000,0.000,0.000,0.210,0.000,1.119,0.000,0.000,4.989,32.380,1.442,30.398,29.190
Breast-GC1003971,0.000,0.000,0.000,0.000,0.000,0.053,0.536,0.000,0.000,13.473,17.705,5.230,18.733,44.269
Breast-GC1003972,0.485,0.000,0.000,0.000,0.350,0.000,0.101,0.000,0.000,11.766,16.955,1.831,22.453,46.058
Breast-GC1003974,0.000,0.102,0.000,0.000,0.000,0.581,0.497,0.000,0.000,5.559,13.237,1.548,51.044,27.432
Breast-GC1002311,0.000,0.000,0.000,0.000,0.158,0.000,0.305,0.000,0.000,14.329,15.504,1.501,30.730,37.473
Breast-GC1004006,0.000,0.000,0.000,0.000,0.061,0.000,1.129,0.000,0.000,11.303,12.847,2.024,33.877,38.759
Breast-GC1004007,0.000,0.000,0.000,0.000,0.055,0.000,0.224,0.000,0.000,15.474,10.105,1.881,22.969,49.291
Breast-GC1004008,0.000,0.000,0.000,0.000,0.263,0.000,0.939,0.000,0.000,9.921,8.446,0.975,48.650,30.804
Breast-GC1004009,0.629,0.000,0.000,0.865,0.899,0.000,0.000,0.000,0.000,3.390,7.127,0.000,49.402,37.688
Breast-GC110693,0.000,0.000,0.000,0.000,0.457,0.000,0.913,0.000,0.000,5.322,12.578,0.941,49.192,30.596
Breast-GC110694,0.000,0.000,0.000,0.000,0.000,0.000,0.628,0.000,0.000,10.379,12.652,2.287,35.797,38.257
Breast-GC110695,0.000,0.000,0.000,0.000,0.638,0.000,1.509,0.000,0.000,13.191,12.732,3.466,25.217,43.245
Breast-GC110696,0.000,0.000,0.000,0.000,0.000,0.000,3.428,0.000,0.000,13.229,12.902,3.013,30.537,36.891
Breast-GC116960,0.000,0.000,0.000,0.000,0.380,0.000,3.200,0.000,0.000,9.023,19.895,3.274,29.931,34.297
Breast-GC116963,0.000,0.000,0.000,0.000,0.101,0.000,0.229,0.000,0.000,4.603,4.014,0.591,65.865,24.596
Breast-GC116964,0.000,0.000,0.000,0.000,0.278,0.000,2.062,0.000,0.000,13.257,23.484,4.273,22.803,33.843
Breast-GC116965,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.602,9.745,2.629,17.880,52.144
Breast-GC116966,0.000,0.000,0.000,0.000,0.000,0.000,0.651,0.000,0.000,15.837,13.037,3.035,22.364,45.075
Breast-GC116967,0.000,0.000,0.000,0.000,0.772,0.000,1.062,0.000,0.000,10.027,18.472,3.670,26.942,39.055
Breast-GC116968,0.000,0.000,0.000,0.000,0.000,0.000,0.130,0.000,0.000,8.504,5.576,0.768,49.789,35.232
Breast-GC116969,0.000,0.000,0.000,0.000,0.000,0.000,0.807,0.000,0.000,7.244,7.847,1.325,56.701,26.076
Breast-GC116970,0.000,0.000,0.000,0.000,0.610,0.000,0.883,0.000,0.000,9.384,10.123,1.213,41.222,36.564
Breast-GC116971,0.000,0.000,0.000,0.000,0.000,0.000,2.709,0.000,0.000,13.313,9.549,2.854,27.898,43.676
Breast-GC110676,0.000,0.000,0.000,0.000,0.123,0.000,1.817,0.000,0.000,10.378,10.323,2.192,35.609,39.557
