Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1
Colo9345_rep1_Dep6_Tu5,3.727,0.152,0.835,7.024,6.498,4.546,10.857,6.112,1.270,2.304,2.021,3.333,0.596,0.338,0.317,0.807,0.504,0.171,0.490,1.312,1.300,0.737,0.744,0.220,0.396,0.710,1.258,0.495,0.379,1.733,0.395,0.315,2.812,9.322,5.173,2.103,0.416,1.670,2.090,3.300,11.218
Colo9345_rep8_Dep6_Tu30,0.042,2.416,5.135,1.948,6.284,3.703,7.750,5.101,1.065,2.225,3.116,1.523,0.890,0.646,0.379,0.015,0.805,0.169,0.070,0.851,1.729,0.553,0.092,0.478,0.450,0.005,0.471,0.456,1.105,0.356,1.385,0.529,7.255,4.787,6.001,4.617,3.357,3.079,0.285,0.883,17.998
Colo9345_rep5_Dep6_Tu1,1.199,5.243,6.739,4.698,2.417,4.360,13.259,7.484,7.345,3.599,5.922,1.867,0.500,1.269,0.464,0.224,0.516,0.533,0.992,0.843,0.281,0.529,0.798,0.113,0.114,0.182,0.080,0.008,0.033,0.052,0.229,0.666,3.187,16.229,2.167,0.995,0.037,1.486,0.524,1.157,1.660
Colo9345_rep5_Dep6_Tu20,0.123,0.392,3.344,0.458,0.077,1.952,4.444,2.242,2.303,2.014,2.433,1.109,0.405,0.596,0.518,1.434,0.256,1.170,0.795,0.011,0.416,1.239,0.537,0.900,1.753,0.986,0.737,1.644,4.585,8.588,2.068,1.166,1.814,2.237,1.430,2.052,10.548,4.358,3.468,1.710,21.688
Colo9345_rep7_Dep6_Tu20,1.430,1.535,0.456,1.354,3.128,3.543,0.237,1.109,3.198,0.171,1.447,1.977,0.788,0.593,0.458,0.161,0.508,1.367,0.210,0.446,0.372,0.327,1.711,0.338,0.577,0.791,0.596,3.306,2.137,7.152,2.564,0.904,1.102,0.514,2.252,0.953,1.432,10.558,3.503,9.594,25.205
Colo9345_rep6_Dep6_Tu2,3.552,2.434,4.434,9.671,2.782,9.177,13.663,1.171,8.939,4.158,1.469,2.787,1.667,0.317,1.038,0.868,0.172,0.469,0.376,1.511,0.180,0.262,1.011,0.105,0.058,0.104,0.083,0.471,0.711,0.340,0.237,1.119,2.483,8.662,8.332,0.398,0.663,0.797,0.112,0.240,2.975
Colo9345_rep10_Dep6_Tu10,3.133,3.545,3.216,4.252,6.964,6.707,5.723,9.135,8.909,4.039,3.358,3.242,0.480,1.133,0.493,0.541,0.524,0.347,0.786,0.466,0.198,0.583,0.163,0.238,0.131,0.059,0.158,0.011,0.140,0.069,0.081,1.559,5.104,12.249,0.756,0.982,0.253,0.735,1.591,0.106,7.845
Colo9345_rep1_Dep6_Tu10,0.352,2.826,3.129,2.607,4.349,2.062,5.680,2.345,3.516,3.051,2.330,1.588,0.643,1.465,1.043,0.700,0.190,0.837,0.211,1.570,0.805,2.102,0.878,0.117,0.805,1.121,0.044,0.249,1.336,5.444,0.781,2.261,4.476,5.719,1.212,2.892,2.214,2.269,0.729,5.887,18.164
Colo9345_rep3_Dep6_Tu30,1.243,0.814,1.418,0.024,0.467,1.134,1.578,0.652,1.688,0.030,1.008,0.297,0.295,0.394,0.772,0.545,0.305,0.520,0.794,0.461,0.194,1.021,1.147,1.180,2.137,1.525,2.241,2.295,3.981,7.712,0.375,0.930,3.500,0.770,0.624,13.663,8.464,1.015,0.097,4.226,28.463
Colo9345_rep6_Dep6_Tu1,0.560,3.076,10.759,9.511,6.107,2.319,15.081,6.103,5.810,5.766,1.785,1.831,1.166,0.768,0.405,0.443,0.293,0.554,0.192,0.601,0.609,0.733,0.293,0.018,0.093,0.107,0.091,0.019,0.194,0.281,0.105,0.546,3.954,12.903,4.865,0.025,0.228,0.274,0.265,0.294,0.974
Colo9345_rep2_Dep6_Tu10,1.501,0.888,0.884,4.281,4.114,5.600,7.897,1.137,0.676,4.096,0.475,3.821,0.574,0.621,0.376,0.736,1.175,0.526,0.647,0.913,0.767,0.407,0.591,1.168,0.260,0.263,0.574,0.715,0.790,3.541,2.141,1.042,2.649,7.636,5.622,2.859,1.122,2.603,3.063,1.856,19.393
Colo9345_rep6_Dep6_Tu5,1.255,1.561,7.766,7.160,10.370,1.038,6.629,2.927,2.107,4.001,2.069,0.263,0.354,0.099,0.265,0.339,0.801,0.483,0.676,0.465,1.237,0.889,0.711,0.032,0.517,0.300,0.409,0.168,1.673,3.047,0.861,1.622,2.880,18.161,0.504,1.461,1.467,0.874,0.421,0.301,11.839
Colo9345_rep5_Dep6_Tu10,1.556,0.718,6.110,2.211,1.137,1.775,6.331,3.786,4.167,2.737,2.880,2.931,0.251,0.180,1.085,0.359,0.688,0.535,0.891,0.335,0.871,0.699,0.907,1.506,0.429,0.961,0.491,0.413,0.879,2.505,0.385,0.535,2.778,4.485,4.759,2.330,5.971,5.210,2.022,2.520,18.679
Colo9345_rep5_Dep6_Tu40,0.880,0.350,0.007,0.577,0.443,0.112,0.458,0.063,0.011,0.060,0.459,0.325,0.405,0.026,0.665,0.664,0.185,0.821,0.172,0.630,0.623,0.421,0.093,1.457,0.914,0.212,0.207,3.074,3.963,12.313,2.793,0.334,1.258,0.379,0.765,20.148,3.773,2.889,1.442,9.199,26.428
Colo9345_rep1_Dep6_Tu0.1,0.054,6.054,2.852,6.614,8.830,8.869,21.403,12.418,1.909,5.844,0.902,5.812,0.996,0.161,0.395,0.548,0.216,0.370,0.048,0.030,1.116,0.018,0.550,0.002,0.029,0.063,0.113,0.002,0.021,0.001,0.546,0.483,1.485,3.544,7.621,0.002,0.004,0.001,0.046,0.027,0.001
Colo9345_rep3_Dep6_Tu10,1.570,0.057,0.032,5.134,3.553,7.789,2.203,3.706,6.997,3.060,3.788,0.489,0.435,0.245,0.007,0.119,0.621,1.831,0.254,0.666,0.256,1.125,0.513,0.794,1.157,1.375,1.005,0.949,1.304,2.909,2.311,1.797,8.917,0.831,2.764,1.309,1.730,4.668,2.546,0.760,18.426
Colo9345_rep4_Dep6_Tu2,2.142,0.418,2.224,5.715,8.453,6.135,16.435,5.630,0.720,4.363,3.687,6.741,0.469,1.500,0.395,0.190,0.294,0.634,0.184,1.022,0.556,0.533,0.138,0.121,0.059,0.086,0.034,0.027,0.113,0.334,0.845,0.152,6.700,9.068,7.444,0.041,0.096,0.812,0.293,0.146,5.049
Colo9345_rep2_Dep6_Tu20,0.152,0.798,2.798,0.145,0.321,1.243,0.508,3.427,0.434,0.618,2.844,0.080,0.156,0.324,0.223,0.816,0.601,0.564,0.601,0.787,0.951,0.645,0.161,0.297,2.721,0.070,1.964,0.502,5.978,5.940,1.148,1.322,3.575,0.650,3.738,4.713,7.468,6.675,2.259,6.607,25.179
Colo9345_rep3_Dep6_Tu50,0.354,0.146,0.031,0.018,0.055,0.047,0.085,0.056,0.043,0.153,0.061,0.009,0.200,0.004,0.549,0.041,0.410,0.378,0.281,0.015,0.464,0.237,0.157,2.204,1.339,1.034,1.004,2.852,1.504,13.626,2.614,0.463,0.365,0.033,0.184,12.600,16.782,3.330,3.048,3.358,29.865
Colo9345_rep6_Dep6_Tu0.1,1.394,3.654,9.294,2.931,3.675,3.488,16.228,10.481,8.010,8.069,0.560,4.360,0.091,0.610,0.860,0.334,0.521,0.749,0.569,0.411,0.879,0.259,0.834,0.000,0.053,0.155,0.036,0.004,0.007,0.000,0.105,0.342,0.606,19.515,0.473,0.003,0.001,0.268,0.099,0.074,0.001
Colo9345_rep3_Dep6_Tu40,0.312,0.068,0.026,0.146,0.149,0.092,0.037,0.082,0.443,0.201,0.315,0.128,0.166,0.243,0.376,0.308,0.018,0.470,0.004,0.259,0.106,0.452,0.203,2.777,1.765,1.196,1.198,0.621,14.943,2.674,2.044,0.999,1.177,0.230,0.402,18.367,11.223,0.173,0.510,7.421,27.678
Colo9345_rep6_Dep6_Tu3,2.012,1.681,3.270,9.661,7.518,1.999,16.126,0.125,6.189,1.834,1.982,3.879,0.516,0.501,0.256,0.563,0.881,0.776,0.048,0.639,0.625,0.729,0.399,0.411,0.249,0.678,0.341,0.497,0.451,0.998,0.526,2.212,4.666,12.867,7.330,0.114,0.343,0.897,0.435,0.303,4.473
Colo9345_rep9_Dep6_Tu50,3.464,2.957,0.935,0.652,0.174,3.558,2.191,3.705,3.720,3.168,0.261,3.503,0.708,0.303,0.640,0.753,0.719,0.646,0.636,0.359,0.636,0.805,0.500,0.722,0.091,1.430,0.570,0.961,1.617,8.481,1.764,0.464,5.452,1.205,3.460,1.725,4.107,6.729,0.233,0.856,25.137
Colo9345_rep1_Dep6_Tu3,3.700,1.801,6.003,9.094,9.908,4.477,0.724,9.799,1.842,5.540,2.469,2.184,1.085,0.804,0.158,0.581,0.534,0.709,0.815,0.198,0.924,0.485,0.435,0.225,0.175,0.298,0.128,0.170,0.157,0.595,1.841,1.251,0.930,16.352,0.522,0.356,0.084,0.709,1.192,1.318,9.426
Colo9345_rep6_Dep6_Tu30,0.020,0.737,0.272,0.008,0.750,1.496,0.609,1.684,0.680,1.048,0.316,0.717,0.685,0.205,0.913,0.760,0.595,0.825,0.207,1.052,0.605,0.315,0.452,2.068,2.199,1.466,0.117,0.287,2.610,8.597,3.539,0.892,2.151,0.810,1.826,5.183,16.522,0.050,3.242,5.089,28.403
Colo9345_rep1_Dep6_Tu20,0.321,0.132,2.442,0.809,2.591,2.301,1.304,2.266,1.525,0.298,1.183,1.616,0.604,0.137,0.523,0.246,1.056,0.710,1.422,0.842,0.203,0.853,0.710,1.394,1.112,0.303,0.417,0.463,1.171,8.696,1.548,1.740,4.714,0.718,2.119,7.268,8.059,3.965,2.721,5.935,23.563
Colo9345_rep4_Dep6_Tu0.5,0.973,2.801,11.871,5.117,0.718,5.485,11.819,8.361,10.336,3.064,3.416,2.997,0.539,1.035,0.136,0.164,0.431,0.616,0.838,0.507,1.019,0.330,1.075,0.034,0.804,0.405,0.011,0.023,0.003,0.000,0.080,0.707,4.064,14.318,5.569,0.001,0.052,0.119,0.126,0.028,0.007
Colo9345_rep9_Dep6_Tu10,0.417,1.275,5.714,1.837,11.626,0.822,15.133,9.263,0.993,4.291,4.228,2.808,0.610,0.594,0.112,0.534,0.068,0.355,0.604,0.280,0.919,0.051,1.272,0.009,0.010,0.021,0.074,0.016,0.308,1.564,0.302,0.920,5.217,8.446,8.723,0.129,0.855,1.838,0.494,0.350,6.918
