Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil
Colo_rep2_Dep6_Tu0.5,0.699,17.344,5.593,0.344,18.320,0.486,0.585,5.724,5.910,10.502,14.067,6.637,13.790
Colo_rep2_Dep6_Tu50,2.620,2.969,3.094,1.995,13.890,36.971,6.749,2.272,11.302,9.892,1.684,2.669,3.893
Colo_rep6_Dep6_Tu1,0.448,6.593,12.293,0.190,18.907,0.886,4.715,2.798,7.929,12.904,16.313,3.407,12.618
Colo_rep3_Dep6_Tu2,0.692,13.873,6.022,0.269,21.390,0.946,4.595,10.474,0.902,11.904,4.274,5.612,19.045
Colo_rep7_Dep6_Tu2,0.649,25.177,7.871,0.186,8.834,2.002,4.186,3.541,12.383,3.530,10.260,5.082,16.300
Colo_rep8_Dep6_Tu0.1,0.571,21.046,4.146,0.227,18.326,0.312,3.985,8.857,5.614,11.372,2.181,7.034,16.330
Colo_rep10_Dep6_Tu2,0.976,16.713,7.760,0.212,14.113,1.475,3.159,6.532,7.248,9.831,5.671,5.706,20.605
Colo_rep6_Dep6_Tu3,1.259,12.945,9.084,0.454,14.659,2.389,2.892,9.604,4.041,8.275,14.302,1.671,18.424
Colo_rep9_Dep6_Tu30,3.015,8.605,2.065,1.337,15.226,22.085,5.812,1.725,8.724,10.181,9.158,1.238,10.831
Colo_rep9_Dep6_Tu0.5,0.455,17.536,9.504,0.162,21.052,0.532,4.909,8.854,8.542,9.475,10.227,3.719,5.034
Colo_rep6_Dep6_Tu20,0.932,6.923,5.994,0.703,23.346,15.050,5.296,9.287,9.852,3.700,13.102,0.098,5.717
Colo_rep8_Dep6_Tu30,2.863,10.178,7.315,0.798,11.080,22.049,3.393,8.281,0.283,11.038,7.048,6.732,8.942
Colo_rep3_Dep6_Tu5,1.372,7.212,11.455,0.433,19.141,4.664,3.487,15.214,1.948,0.576,15.756,0.219,18.523
Colo_rep4_Dep6_Tu3,0.516,15.563,13.963,0.436,4.408,3.399,1.487,6.562,10.265,3.999,5.280,8.312,25.811
Colo_rep2_Dep6_Tu10,0.889,14.121,8.135,0.892,13.898,7.604,4.296,5.775,0.681,6.974,13.297,6.594,16.843
Colo_rep3_Dep6_Tu40,2.344,6.665,7.619,1.079,9.546,30.666,3.945,7.099,6.729,5.368,8.386,4.550,6.003
Colo_rep3_Dep6_Tu30,2.307,12.174,7.760,1.372,6.964,22.370,4.315,1.831,4.635,8.544,9.493,6.723,11.514
Colo_rep6_Dep6_Tu30,1.936,0.797,9.509,0.769,11.577,22.962,5.493,2.915,4.379,10.373,0.826,7.687,20.779
Colo_rep4_Dep6_Tu50,2.373,2.432,11.508,1.326,1.922,37.906,5.394,8.288,5.533,10.235,6.783,3.389,2.910
Colo_rep5_Dep6_Tu50,1.988,1.330,8.657,1.300,6.093,38.241,0.698,7.756,5.353,9.275,6.305,6.781,6.223
