Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1
Colo_rep2_Dep6_Tu0.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.206,57.197,42.597,0.000
Colo_rep2_Dep6_Tu50,0.000,0.000,0.000,51.505,0.969,0.023,0.000,0.000,0.000,0.000,1.368,24.533,21.602,0.000
Colo_rep6_Dep6_Tu1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.312,60.168,39.520,0.000
Colo_rep3_Dep6_Tu2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.666,55.669,43.665,0.000
Colo_rep7_Dep6_Tu2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.336,58.664,40.999,0.000
Colo_rep8_Dep6_Tu0.1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.343,63.803,34.853,0.000
Colo_rep10_Dep6_Tu2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.152,56.705,43.142,0.000
Colo_rep6_Dep6_Tu3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.225,58.978,40.796,0.000
Colo_rep9_Dep6_Tu30,0.000,0.000,0.000,33.696,0.000,0.000,0.000,0.000,0.000,0.000,3.484,37.348,25.471,0.000
Colo_rep9_Dep6_Tu0.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.148,57.673,42.178,0.000
Colo_rep6_Dep6_Tu20,0.000,0.000,0.000,22.079,0.000,0.000,0.000,0.000,0.000,0.000,0.436,45.174,32.311,0.000
Colo_rep8_Dep6_Tu30,0.000,0.000,0.000,32.623,0.000,0.000,0.000,0.000,0.000,0.000,0.542,35.912,30.922,0.000
Colo_rep3_Dep6_Tu5,0.000,0.000,0.000,4.018,0.000,0.000,0.000,0.000,0.000,0.000,0.170,57.171,38.640,0.000
Colo_rep4_Dep6_Tu3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.463,65.470,34.066,0.000
Colo_rep2_Dep6_Tu10,0.000,0.000,0.000,10.515,0.000,0.000,0.000,0.000,0.000,0.000,0.191,50.030,39.263,0.000
Colo_rep3_Dep6_Tu40,0.000,0.000,0.000,43.514,0.207,0.000,0.000,0.000,0.000,0.000,4.069,29.940,22.269,0.000
Colo_rep3_Dep6_Tu30,0.000,0.000,0.000,34.249,0.000,0.000,0.000,0.000,0.000,0.000,1.006,35.416,29.329,0.000
Colo_rep6_Dep6_Tu30,0.000,0.000,0.000,33.955,0.000,0.000,0.000,0.000,0.000,0.000,5.319,36.267,24.458,0.000
Colo_rep4_Dep6_Tu50,0.000,0.000,0.000,50.961,0.861,0.020,0.000,0.000,0.000,0.000,5.153,24.307,18.698,0.000
Colo_rep5_Dep6_Tu50,0.000,0.000,0.000,51.982,1.087,0.000,0.000,0.000,0.000,0.000,2.027,23.232,21.671,0.000
Colo_rep6_Dep6_Tu2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.146,64.154,34.699,0.000
Colo_rep10_Dep6_Tu50,0.000,0.000,0.000,51.494,0.390,0.000,0.000,0.000,0.000,0.000,5.886,23.483,18.747,0.000
Colo_rep7_Dep6_Tu50,0.000,0.000,0.000,52.009,0.480,0.000,0.000,0.000,0.000,0.000,3.129,23.393,20.989,0.000
Colo_rep9_Dep6_Tu40,0.000,0.000,0.000,43.233,0.138,0.000,0.000,0.000,0.000,0.000,3.746,30.744,22.139,0.000
Colo_rep8_Dep6_Tu5,0.000,0.000,0.000,3.661,0.000,0.000,0.000,0.000,0.000,0.000,1.178,61.868,33.291,0.000
Colo_rep1_Dep6_Tu20,0.000,0.000,0.000,22.810,0.000,0.000,0.000,0.000,0.000,0.000,3.568,46.787,26.835,0.000
Colo_rep9_Dep6_Tu2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.136,57.787,42.076,0.000
Colo_rep5_Dep6_Tu30,0.000,0.000,0.000,32.887,0.000,0.000,0.000,0.000,0.000,0.000,2.118,35.468,29.526,0.000
Colo_rep4_Dep6_Tu0.1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.578,56.408,43.014,0.000
Colo_rep5_Dep6_Tu0.1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.224,56.391,43.384,0.000
Colo_rep9_Dep6_Tu3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.866,62.738,36.394,0.000
Colo_rep2_Dep6_Tu0.1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.544,65.002,34.453,0.000
Colo_rep8_Dep6_Tu10,0.000,0.000,0.000,9.567,0.000,0.000,0.000,0.000,0.000,0.000,2.351,56.235,31.846,0.000
Colo_rep4_Dep6_Tu30,0.000,0.000,0.000,34.259,0.042,0.000,0.000,0.000,0.000,0.000,0.513,35.727,29.458,0.000
Colo_rep2_Dep6_Tu2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.452,58.803,40.744,0.000
Colo_rep1_Dep6_Tu5,0.000,0.000,0.000,2.426,0.000,0.000,0.000,0.000,0.000,0.000,0.228,56.905,40.440,0.000
