Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil
Colo_rep2_Dep6_Tu0.5,1.156,0.416,1.565,0.000,3.635,2.243,2.899,0.000,0.000,11.734,7.152,3.946,65.254
Colo_rep2_Dep6_Tu50,1.295,3.824,1.891,2.314,4.993,30.693,2.275,1.652,0.000,5.327,8.281,3.943,33.511
Colo_rep6_Dep6_Tu1,1.004,0.330,1.686,0.000,3.604,2.683,2.634,0.000,0.000,11.528,7.580,4.096,64.854
Colo_rep3_Dep6_Tu2,1.460,1.122,1.634,0.000,3.369,3.351,3.742,0.000,0.000,9.806,8.535,3.383,63.598
Colo_rep7_Dep6_Tu2,1.690,0.530,1.388,0.000,2.935,3.424,3.021,0.000,0.000,10.510,8.288,3.824,64.390
Colo_rep8_Dep6_Tu0.1,1.360,1.381,1.459,0.000,2.972,1.878,3.422,0.000,0.000,11.327,8.514,3.810,63.877
Colo_rep10_Dep6_Tu2,1.390,1.286,1.625,0.000,3.007,3.020,3.463,0.000,0.000,11.601,7.002,3.582,64.022
Colo_rep6_Dep6_Tu3,1.661,0.980,1.117,0.000,3.494,4.189,3.366,0.000,0.000,10.191,8.003,3.219,63.781
Colo_rep9_Dep6_Tu30,1.437,2.885,1.258,0.000,5.255,19.948,3.074,0.000,0.373,7.532,8.341,4.456,45.439
Colo_rep9_Dep6_Tu0.5,1.118,0.000,1.539,0.000,3.789,2.453,2.712,0.000,0.000,11.734,8.133,3.439,65.084
Colo_rep6_Dep6_Tu20,1.883,2.304,1.392,0.000,3.600,14.298,2.975,0.743,1.175,7.121,7.347,3.658,53.504
Colo_rep8_Dep6_Tu30,1.436,3.235,1.401,0.112,5.273,19.726,2.974,0.000,0.000,7.734,8.669,4.239,45.201
Colo_rep3_Dep6_Tu5,1.238,1.952,1.323,0.000,3.759,5.022,2.681,0.000,0.000,10.245,7.248,4.352,62.180
Colo_rep4_Dep6_Tu3,1.702,0.000,1.854,0.000,3.695,4.075,2.582,0.000,0.000,10.037,8.249,4.268,63.539
Colo_rep2_Dep6_Tu10,1.850,1.213,1.689,0.000,4.040,7.934,3.542,0.000,0.000,10.191,7.270,3.595,58.676
Colo_rep3_Dep6_Tu40,0.930,3.121,1.496,0.388,5.279,25.898,2.637,0.741,0.000,6.991,9.377,4.087,39.054
Colo_rep3_Dep6_Tu30,1.624,3.156,1.304,0.000,4.893,19.802,3.322,0.012,0.000,7.939,8.762,3.377,45.809
Colo_rep6_Dep6_Tu30,0.959,2.569,1.448,0.323,5.010,20.699,3.191,0.620,4.088,4.941,7.938,2.935,45.281
Colo_rep4_Dep6_Tu50,1.397,4.442,1.367,2.228,4.974,30.920,3.077,1.619,2.033,3.227,6.267,3.370,35.078
Colo_rep5_Dep6_Tu50,1.146,4.266,0.965,0.699,5.700,31.307,2.276,2.091,0.163,5.386,9.049,4.076,32.876
Colo_rep6_Dep6_Tu2,1.578,0.637,1.548,0.000,3.314,3.481,3.024,0.000,0.000,10.029,9.058,3.592,63.738
Colo_rep10_Dep6_Tu50,1.917,3.128,1.232,1.192,5.604,31.133,2.919,0.000,1.265,6.031,8.907,3.674,32.998
Colo_rep7_Dep6_Tu50,1.464,4.692,1.215,1.142,5.983,31.040,2.659,3.524,0.000,2.520,7.789,3.689,34.280
Colo_rep9_Dep6_Tu40,1.779,5.582,0.642,1.559,4.532,24.882,2.660,0.293,0.354,5.801,7.956,3.733,40.227
Colo_rep8_Dep6_Tu5,1.919,0.966,1.242,0.000,3.318,5.101,3.278,0.000,0.000,9.761,8.114,4.069,62.233
Colo_rep1_Dep6_Tu20,1.586,2.536,1.175,0.000,4.237,14.224,2.354,0.000,0.460,7.971,8.954,3.884,52.619
Colo_rep9_Dep6_Tu2,1.343,0.545,1.436,0.000,3.879,3.225,3.285,0.000,0.000,11.644,7.435,2.847,64.360
Colo_rep5_Dep6_Tu30,1.773,2.695,1.255,0.000,4.520,19.862,4.174,2.065,0.000,6.961,8.202,3.893,44.599
Colo_rep4_Dep6_Tu0.1,1.832,0.000,1.562,0.000,2.894,2.292,3.606,0.000,0.000,11.068,7.955,3.442,65.349
Colo_rep5_Dep6_Tu0.1,1.625,0.000,1.564,0.000,3.118,2.251,3.036,0.000,0.000,11.625,7.947,3.567,65.267
Colo_rep9_Dep6_Tu3,1.490,1.031,1.702,0.000,3.467,3.852,2.730,0.000,0.000,11.613,7.763,3.811,62.543
Colo_rep2_Dep6_Tu0.1,1.122,0.581,1.676,0.000,3.730,2.003,2.494,0.000,0.000,11.153,8.702,4.209,64.329
Colo_rep8_Dep6_Tu10,1.765,1.620,1.438,0.000,3.011,8.223,3.421,0.000,0.000,8.852,8.457,4.623,58.590
Colo_rep4_Dep6_Tu30,1.094,3.388,0.920,0.000,4.945,19.664,3.194,0.882,1.160,10.021,6.433,3.588,44.710
Colo_rep2_Dep6_Tu2,1.585,0.516,1.255,0.000,3.458,3.578,3.389,0.000,0.000,10.329,9.879,3.332,62.679
Colo_rep1_Dep6_Tu5,1.544,1.681,1.214,0.000,3.474,5.100,3.345,0.000,0.000,10.131,7.710,4.038,61.763
Colo_rep8_Dep6_Tu50,2.205,2.770,1.545,2.268,5.607,30.995,2.892,2.014,2.409,2.770,7.509,3.632,33.385
Colo_rep5_Dep6_Tu5,1.352,1.251,1.667,0.000,3.340,5.318,3.157,0.000,0.000,9.655,8.565,3.772,61.922
Colo_rep6_Dep6_Tu50,1.437,3.639,1.398,1.073,4.753,31.531,2.498,0.000,1.730,6.181,8.201,3.017,34.541
Colo_rep5_Dep6_Tu0.5,1.509,0.000,1.285,0.000,3.448,2.500,2.913,0.000,0.000,11.131,7.512,3.980,65.723
Colo_rep4_Dep6_Tu20,1.037,3.454,0.790,0.000,4.787,13.956,3.406,0.000,0.000,7.704,7.479,4.675,52.712
Colo_rep8_Dep6_Tu40,1.687,3.527,1.516,0.594,5.160,25.842,2.591,1.391,0.000,5.980,8.345,3.828,39.539
Colo_rep7_Dep6_Tu0.3,1.395,0.822,1.588,0.000,3.158,2.511,2.871,0.000,0.000,10.807,7.999,3.130,65.718
Colo_rep7_Dep6_Tu30,1.475,2.662,1.553,0.208,4.602,19.911,3.034,1.259,0.000,7.393,8.800,3.743,45.360
Colo_rep10_Dep6_Tu20,2.017,2.524,1.267,0.000,3.726,14.185,3.714,0.700,1.075,6.172,8.110,4.663,51.846
Colo_rep9_Dep6_Tu10,1.566,0.695,1.479,0.000,4.244,8.197,3.228,0.000,0.000,9.761,8.334,4.240,58.256
Colo_rep9_Dep6_Tu0.1,1.334,1.299,1.672,0.000,2.841,2.270,3.283,0.000,0.000,10.420,9.050,3.959,63.872
Colo_rep10_Dep6_Tu0.3,1.471,0.539,1.553,0.000,3.325,2.337,2.988,0.000,0.000,10.435,9.230,3.482,64.640
Colo_rep8_Dep6_Tu20,1.051,3.311,1.257,0.906,3.941,13.575,2.718,0.000,0.012,9.144,6.844,4.365,52.876
Colo_rep3_Dep6_Tu3,1.433,1.422,1.037,0.000,2.945,4.038,3.036,0.000,0.000,11.590,7.237,4.083,63.179
Colo_rep4_Dep6_Tu2,1.415,1.660,1.217,0.000,3.997,3.555,2.821,0.000,0.000,9.120,7.715,4.207,64.292
Colo_rep10_Dep6_Tu0.1,1.726,1.004,1.570,0.000,2.963,2.414,3.372,0.000,0.000,9.911,8.872,3.818,64.350
Colo_rep4_Dep6_Tu0.3,0.850,0.622,1.579,0.000,3.147,2.153,2.935,0.000,0.000,13.550,6.960,3.517,64.686
Colo_rep9_Dep6_Tu0.3,1.292,0.063,1.433,0.000,3.110,2.203,3.222,0.000,0.000,12.155,7.022,3.520,65.980
Colo_rep1_Dep6_Tu10,1.439,1.575,1.675,0.000,3.360,8.446,3.251,0.000,0.000,8.557,9.351,4.072,58.273
Colo_rep6_Dep6_Tu0.3,1.330,0.000,1.813,0.000,2.746,2.109,3.090,0.000,0.000,11.970,7.806,4.083,65.054
Colo_rep6_Dep6_Tu0.5,1.916,0.573,1.408,0.000,3.052,2.377,3.548,0.000,0.000,10.290,7.661,3.777,65.399
Colo_rep10_Dep6_Tu10,1.676,1.754,1.503,0.000,3.533,7.831,3.965,0.000,0.000,9.066,8.703,4.393,57.576
Colo_rep10_Dep6_Tu1,1.199,1.064,1.944,0.000,3.270,2.547,3.137,0.000,0.000,10.028,9.384,3.874,63.553
Colo_rep10_Dep6_Tu5,1.119,2.432,1.000,0.000,3.863,4.955,2.902,0.000,0.000,10.278,7.864,4.197,61.390
