Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1
Colo_rep2_Dep6_Tu0.5,0.838,11.046,0.961,0.049,22.671,0.651,4.748,7.929,6.368,4.436,4.261,5.652,20.844,9.546
Colo_rep2_Dep6_Tu50,2.628,4.237,5.698,1.921,3.284,36.602,4.584,10.056,2.589,7.707,5.493,2.532,2.953,9.716
Colo_rep6_Dep6_Tu1,0.927,17.925,4.992,0.189,20.218,0.118,3.678,10.447,5.046,2.002,16.932,6.498,1.303,9.725
Colo_rep3_Dep6_Tu2,1.054,8.595,1.849,0.174,21.532,1.668,4.378,4.259,5.763,0.845,15.195,7.402,18.234,9.051
Colo_rep7_Dep6_Tu2,0.169,13.513,5.436,0.096,12.400,1.922,2.697,7.680,7.710,6.783,6.350,5.392,20.862,8.990
Colo_rep8_Dep6_Tu0.1,1.151,29.806,1.530,0.232,15.389,0.629,0.786,11.962,2.314,4.842,8.429,5.553,16.879,0.498
Colo_rep10_Dep6_Tu2,0.326,9.071,5.774,0.178,21.987,0.997,3.214,5.502,9.219,11.584,13.927,5.286,1.466,11.469
Colo_rep6_Dep6_Tu3,0.332,19.204,3.606,0.209,17.328,2.258,4.276,8.540,4.479,7.696,12.712,0.436,14.143,4.781
Colo_rep9_Dep6_Tu30,1.607,12.891,7.728,1.056,7.292,21.577,1.861,1.650,1.470,10.261,13.863,10.650,1.463,6.631
Colo_rep9_Dep6_Tu0.5,0.979,28.328,2.268,0.103,11.734,0.786,3.399,6.763,2.340,8.950,6.753,6.235,17.910,3.452
Colo_rep6_Dep6_Tu20,2.037,8.712,4.753,0.504,14.132,14.970,2.565,7.667,5.185,4.699,16.761,3.749,8.220,6.047
Colo_rep8_Dep6_Tu30,2.384,7.576,5.437,0.819,10.485,21.932,4.544,4.976,10.072,5.831,11.150,2.660,2.610,9.522
Colo_rep3_Dep6_Tu5,1.165,13.863,5.223,0.472,17.783,3.292,3.849,10.513,1.943,4.307,1.282,5.941,23.711,6.656
Colo_rep4_Dep6_Tu3,1.389,17.086,1.899,0.251,12.417,2.282,2.187,4.578,8.041,6.664,11.775,5.587,15.854,9.989
Colo_rep2_Dep6_Tu10,0.784,10.621,4.011,0.463,13.940,7.998,4.806,4.335,14.790,1.593,4.827,1.523,19.962,10.346
Colo_rep3_Dep6_Tu40,1.844,1.375,2.651,1.161,7.204,30.059,5.616,9.472,0.324,8.794,5.526,4.180,10.695,11.099
Colo_rep3_Dep6_Tu30,2.504,7.716,3.086,0.866,9.821,22.244,2.991,3.898,9.023,5.133,5.273,4.295,14.058,9.092
Colo_rep6_Dep6_Tu30,1.388,16.373,5.465,1.075,9.690,22.340,7.149,2.415,8.043,2.757,0.566,6.654,13.156,2.929
Colo_rep4_Dep6_Tu50,2.274,5.304,3.470,1.241,2.262,37.616,5.122,6.716,7.250,3.388,8.343,5.220,3.139,8.656
Colo_rep5_Dep6_Tu50,3.492,7.222,2.014,1.556,0.781,37.566,3.949,3.361,8.033,3.557,10.478,4.274,4.834,8.880
Colo_rep6_Dep6_Tu2,0.834,2.003,5.083,0.355,23.898,1.137,3.438,1.938,5.766,9.829,6.791,6.145,27.172,5.611
Colo_rep10_Dep6_Tu50,3.498,11.285,4.217,1.695,0.066,37.104,5.211,0.574,9.464,5.005,9.720,5.001,2.156,5.006
Colo_rep7_Dep6_Tu50,3.132,5.278,4.481,0.700,1.349,37.163,4.136,1.151,8.906,7.471,9.532,4.414,4.572,7.714
Colo_rep9_Dep6_Tu40,1.064,2.796,3.156,1.272,7.142,29.269,6.040,2.388,10.783,10.801,3.220,3.467,7.653,10.948
Colo_rep8_Dep6_Tu5,0.774,26.209,3.251,0.495,9.568,3.028,2.540,7.443,12.599,10.373,5.684,0.892,10.394,6.748
Colo_rep1_Dep6_Tu20,2.037,16.205,4.806,0.772,1.659,14.995,4.856,0.141,10.692,8.470,10.094,0.818,16.071,8.384
