Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1
Colo_rep2_Dep6_Tu0.5,2.742,0.926,0.437,8.817,5.384,14.201,4.512,0.198,5.410,2.700,7.783,3.480,0.711,1.173,1.066,0.722,1.170,1.380,0.952,0.346,1.006,0.404,0.178,0.005,0.097,0.073,0.033,0.006,0.013,0.000,0.149,0.812,4.919,10.475,6.417,0.404,2.768,5.571,2.120,0.430,0.007
Colo_rep2_Dep6_Tu50,3.547,3.556,1.164,4.519,0.356,2.657,0.130,4.713,3.120,5.239,1.680,1.756,1.516,1.143,0.989,1.279,1.402,0.386,1.747,1.453,2.646,1.533,1.671,0.021,0.540,1.026,2.494,0.061,0.532,0.313,7.916,15.287,3.172,5.222,1.469,0.169,5.334,3.653,0.092,3.616,0.886
Colo_rep6_Dep6_Tu1,1.402,2.835,9.994,1.544,9.625,2.832,1.547,8.566,10.973,2.771,2.026,3.294,0.057,2.085,0.765,0.734,0.939,1.343,1.087,0.390,1.629,0.451,0.605,0.003,0.102,0.013,0.221,0.006,0.066,0.000,0.276,0.678,9.345,6.821,1.377,0.052,0.879,7.052,2.786,2.757,0.073
Colo_rep3_Dep6_Tu2,2.452,0.154,6.708,7.398,8.282,4.801,6.112,6.584,2.783,7.167,4.325,0.974,0.626,1.866,0.757,1.439,0.891,1.196,0.488,1.159,0.538,1.614,1.252,0.003,0.054,0.102,0.006,0.000,0.021,0.001,0.427,0.912,10.504,8.530,1.929,0.098,0.211,5.636,1.283,0.598,0.117
Colo_rep7_Dep6_Tu2,2.524,2.288,5.173,2.419,1.695,4.381,9.455,6.877,11.735,2.151,6.912,0.454,1.152,1.360,0.811,1.103,0.072,0.883,0.002,1.574,1.739,0.300,0.557,0.005,0.469,0.028,0.009,0.002,0.033,0.000,0.911,2.728,5.515,5.051,2.857,0.006,2.877,5.922,0.844,6.897,0.225
Colo_rep8_Dep6_Tu0.1,1.984,1.246,9.645,6.736,9.569,1.689,7.899,0.913,7.084,4.573,3.295,1.778,0.637,2.054,0.907,2.196,0.892,1.913,1.256,0.716,1.315,1.468,1.261,0.000,0.101,0.047,0.045,0.000,0.027,0.000,0.387,0.387,5.089,5.438,10.947,0.033,2.204,0.676,1.678,1.913,0.002
Colo_rep10_Dep6_Tu2,3.940,0.452,5.640,10.474,5.562,0.185,4.503,4.296,7.603,0.037,7.533,5.492,1.340,0.186,1.077,2.330,0.372,0.500,1.060,0.693,0.887,0.672,0.850,0.001,0.129,0.118,0.065,0.004,0.031,0.006,0.532,1.671,3.860,14.433,0.757,0.189,2.667,4.076,0.931,4.838,0.007
Colo_rep6_Dep6_Tu3,1.501,1.306,12.495,10.676,6.541,0.642,1.645,0.254,7.034,4.236,4.119,4.348,0.650,0.618,0.158,0.650,1.511,1.690,0.582,1.723,2.695,0.870,1.115,0.002,0.132,0.008,0.103,0.005,0.013,0.001,0.428,0.696,9.820,2.707,4.873,0.136,3.424,2.351,0.912,7.232,0.098
Colo_rep9_Dep6_Tu30,1.158,5.096,1.590,0.948,1.512,4.403,0.886,10.646,10.030,6.230,2.569,1.276,0.573,1.510,0.628,1.274,0.072,2.225,0.574,2.306,3.510,0.986,1.539,0.239,0.855,0.818,0.321,0.064,0.056,0.007,2.728,9.195,3.968,6.945,4.238,1.336,3.640,0.724,2.508,0.744,0.074
Colo_rep9_Dep6_Tu0.5,1.869,0.999,4.698,5.096,8.232,1.042,2.806,11.133,4.261,6.689,2.829,2.845,1.580,0.362,1.382,0.805,0.757,1.054,0.907,1.423,0.837,0.171,0.898,0.005,0.132,0.031,0.089,0.000,0.030,0.002,0.194,1.084,5.331,14.487,3.803,0.434,3.129,6.273,1.364,0.879,0.056
Colo_rep6_Dep6_Tu20,1.005,1.377,10.143,4.047,3.902,3.243,2.319,0.156,5.446,6.812,3.013,0.891,1.844,1.849,1.201,1.230,1.521,1.321,2.281,1.629,0.027,1.753,1.304,0.006,1.993,0.365,0.421,0.039,0.829,0.023,0.165,9.906,2.347,9.287,5.247,0.718,0.511,5.107,0.420,4.225,0.079
Colo_rep8_Dep6_Tu30,3.410,2.225,7.352,2.557,0.563,2.626,8.662,0.716,4.578,1.925,1.452,6.331,0.950,1.519,0.576,0.213,1.691,2.069,1.345,1.355,1.795,1.057,0.688,0.524,1.472,4.231,0.022,0.436,0.150,0.043,2.563,7.731,0.443,3.933,4.258,0.255,1.057,9.214,2.136,5.445,0.430
Colo_rep3_Dep6_Tu5,2.271,3.169,9.200,6.354,9.250,7.688,0.325,1.728,9.543,1.633,3.883,1.002,1.200,1.088,1.637,0.584,1.638,0.832,0.491,1.230,1.688,0.874,0.285,0.014,0.106,0.156,0.317,0.006,0.073,0.000,0.326,1.121,9.876,8.437,0.758,0.210,2.363,0.425,2.699,5.131,0.387
Colo_rep4_Dep6_Tu3,2.218,2.179,1.846,1.821,17.426,2.869,1.726,6.175,12.309,2.665,6.443,0.889,1.377,0.529,2.442,0.202,1.829,0.660,0.464,0.324,0.605,1.310,1.048,0.015,0.939,0.138,0.033,0.024,0.269,0.002,0.948,1.292,6.920,0.794,8.241,0.155,1.873,2.332,1.690,4.923,0.056
Colo_rep2_Dep6_Tu10,1.903,1.558,7.287,3.407,5.066,2.967,5.407,4.487,6.626,5.831,0.883,5.808,1.233,0.830,1.953,0.208,1.768,0.038,2.201,1.772,0.336,0.207,1.843,0.015,0.247,0.319,0.241,0.012,0.568,0.008,0.842,0.775,5.758,9.752,4.627,0.311,1.631,3.902,0.826,6.055,0.494
Colo_rep3_Dep6_Tu40,1.442,1.841,1.255,2.919,2.018,2.823,9.563,0.152,5.608,0.641,2.939,7.374,3.148,1.831,2.453,0.368,1.065,1.153,1.863,0.176,2.612,0.169,1.875,0.029,1.455,0.345,1.015,0.056,0.913,0.187,9.410,8.681,5.941,1.364,6.469,0.025,0.273,3.824,2.017,2.695,0.013
Colo_rep3_Dep6_Tu30,2.787,3.433,6.410,6.566,0.072,5.420,3.238,4.770,0.553,5.291,4.899,0.727,1.271,1.688,1.344,0.978,0.352,0.301,0.411,1.497,0.419,1.354,1.702,0.443,2.599,0.068,2.019,0.215,0.258,0.047,3.909,8.024,8.394,5.526,1.488,0.177,5.525,2.826,2.288,0.424,0.287
Colo_rep6_Dep6_Tu30,4.899,2.642,4.424,0.977,6.203,2.925,3.143,6.357,3.442,1.520,5.287,4.401,2.402,0.521,2.695,2.388,0.010,1.417,1.657,0.378,0.713,1.186,0.379,0.007,2.366,0.860,0.514,0.006,0.312,0.061,2.301,13.475,3.560,4.931,4.116,0.079,0.348,3.472,2.153,1.330,0.142
Colo_rep4_Dep6_Tu50,7.204,2.074,7.320,4.479,3.118,0.363,0.282,2.199,2.894,0.809,1.800,5.717,1.207,1.352,0.201,3.214,0.082,0.831,2.322,3.236,0.547,2.105,2.155,0.074,2.768,1.812,0.856,0.080,0.758,0.004,2.760,23.010,1.867,2.617,3.232,0.141,1.428,0.392,0.992,1.677,0.023
Colo_rep5_Dep6_Tu50,2.885,5.199,1.423,4.170,0.371,3.828,2.060,2.811,0.378,0.615,5.826,4.022,2.449,1.109,0.185,0.311,2.120,1.898,1.617,0.336,1.683,1.990,1.220,0.040,0.589,1.557,0.716,0.073,0.991,0.171,4.056,21.930,1.985,5.165,1.758,0.173,5.108,4.633,1.560,0.801,0.186
Colo_rep6_Dep6_Tu2,3.833,0.074,11.936,2.405,8.075,9.743,3.234,1.205,6.801,6.601,0.067,1.540,1.506,1.055,1.047,1.006,0.238,0.974,1.569,1.417,1.823,0.050,0.549,0.001,0.168,0.020,0.017,0.002,0.093,0.001,0.096,1.432,2.193,1.966,12.324,0.679,1.863,4.694,2.335,5.279,0.089
Colo_rep10_Dep6_Tu50,5.131,0.609,1.252,2.894,4.379,1.274,2.126,0.599,0.887,3.785,5.310,0.025,1.009,2.573,1.281,1.752,1.027,1.771,2.335,2.491,1.419,1.747,2.020,0.258,1.310,0.496,3.522,0.014,1.477,0.844,1.359,26.345,2.583,0.807,4.832,1.066,1.120,1.975,1.070,3.184,0.041
Colo_rep7_Dep6_Tu50,6.286,1.239,1.090,4.645,1.611,2.199,0.138,2.163,3.585,4.862,5.855,1.094,1.144,1.369,3.416,2.830,1.184,2.338,0.332,0.503,2.876,1.757,0.200,0.077,1.519,4.055,0.817,0.126,1.524,0.035,2.960,19.484,4.232,3.861,3.008,0.232,1.306,0.983,0.918,2.145,0.001
Colo_rep9_Dep6_Tu40,0.479,5.280,6.021,0.859,3.277,3.292,5.816,1.672,2.933,1.420,1.092,4.936,0.583,1.612,3.420,3.598,1.618,0.964,0.083,0.592,3.388,1.328,1.037,0.172,1.283,0.804,2.347,0.551,0.487,0.069,3.121,13.961,5.338,3.450,1.781,1.470,0.945,3.472,2.068,3.194,0.185
Colo_rep8_Dep6_Tu5,0.303,2.630,2.889,6.582,1.105,6.537,5.241,3.911,10.584,1.486,4.797,6.076,1.486,2.452,1.525,0.082,1.765,0.702,0.603,0.478,1.593,1.208,1.454,0.003,0.416,0.085,0.055,0.002,0.262,0.053,2.263,3.504,1.131,0.961,11.580,0.186,0.587,5.513,1.569,6.309,0.031
