Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Colo_rep2_Dep6_Tu0.5,1.647,1.814,4.908,1.336,2.442,2.399,8.249,3.351,1.603,4.169,1.334,7.452,0.816,1.551,2.067,1.415,1.127,1.001,0.925,0.226,1.440,0.801,0.897,0.001,0.367,0.080,0.076,0.002,0.072,0.001,0.005,0.778,1.235,3.361,4.146,0.136,0.101,0.266,2.673,1.838,5.038,1.443,6.383,0.228,0.337,0.914,2.709,3.617,5.659,5.564
Colo_rep2_Dep6_Tu50,1.383,2.105,4.776,2.619,3.447,2.288,0.136,1.431,0.724,5.702,1.015,1.697,1.413,0.175,0.961,1.100,1.953,1.807,2.567,0.689,2.677,1.903,2.593,0.174,0.422,1.076,2.026,0.056,2.160,0.152,8.751,15.429,1.235,6.024,0.670,0.002,0.044,0.053,0.530,1.506,3.150,1.022,0.085,0.035,1.051,0.677,1.592,0.246,3.218,3.451
Colo_rep6_Dep6_Tu1,0.715,3.408,0.850,11.009,11.603,4.672,2.418,1.489,4.615,4.220,0.324,0.328,1.031,1.041,1.633,0.927,1.679,0.946,0.847,0.291,0.569,1.667,2.660,0.003,0.301,0.226,0.081,0.001,0.122,0.000,0.202,0.584,5.555,0.133,4.840,0.003,0.006,0.954,2.254,2.472,5.660,1.723,2.974,0.682,0.967,0.142,4.197,0.501,4.215,2.262
Colo_rep3_Dep6_Tu2,1.850,0.821,6.390,3.392,6.323,2.393,4.532,7.922,2.517,3.708,5.967,1.238,0.555,2.192,0.100,0.716,1.591,2.796,1.905,0.965,0.389,0.457,3.028,0.002,0.136,0.009,0.117,0.001,0.008,0.001,0.132,1.144,1.482,7.856,0.399,0.296,0.047,2.250,0.714,0.848,1.925,2.889,2.573,0.723,3.349,1.157,0.958,2.327,2.934,3.978
Colo_rep7_Dep6_Tu2,0.174,5.563,5.397,8.053,4.718,6.844,1.742,1.984,4.431,2.836,4.321,2.308,1.709,1.076,0.283,0.511,0.342,2.263,1.011,1.087,0.746,1.426,1.638,0.025,0.249,0.219,0.066,0.001,0.131,0.000,0.122,1.623,4.151,4.311,0.720,0.019,0.049,1.605,0.225,1.457,4.080,3.249,1.830,2.083,4.033,0.721,3.691,0.149,1.298,3.430
Colo_rep8_Dep6_Tu0.1,2.528,0.902,6.539,6.192,8.035,5.419,2.796,5.671,0.404,0.835,1.210,6.439,2.055,1.098,0.649,2.269,1.885,0.500,0.212,1.737,1.063,1.487,1.658,0.000,0.092,0.042,0.011,0.000,0.001,0.000,0.086,0.090,0.886,8.460,2.857,0.061,0.112,2.000,0.164,2.163,0.921,3.227,1.620,0.283,2.346,0.021,4.305,4.494,3.391,0.786
Colo_rep10_Dep6_Tu2,2.802,0.023,6.367,3.437,5.631,4.004,5.981,1.106,3.193,3.331,3.942,4.897,1.441,1.392,1.648,0.470,1.775,0.499,0.282,0.177,1.814,2.320,0.358,0.001,0.230,0.098,0.138,0.002,0.046,0.001,0.159,0.891,0.561,3.741,1.800,0.159,0.092,2.460,1.990,1.374,8.405,0.163,2.827,0.021,3.644,0.116,1.395,4.728,1.368,6.704
Colo_rep6_Dep6_Tu3,1.662,1.252,1.368,5.457,8.756,3.865,3.019,8.308,4.121,2.023,5.866,2.704,0.945,0.084,0.172,1.828,1.834,1.833,0.784,1.153,2.050,2.227,0.585,0.000,0.126,0.246,0.111,0.000,0.036,0.000,0.068,0.996,2.927,0.499,4.011,0.136,0.045,0.926,4.027,0.906,6.036,3.159,1.732,1.142,4.209,0.591,0.990,2.935,1.113,1.136
Colo_rep9_Dep6_Tu30,3.367,2.173,2.461,5.285,5.475,1.155,3.074,3.850,3.379,2.803,5.870,1.768,1.683,1.422,2.370,0.592,0.300,0.330,0.901,0.696,1.816,1.278,1.812,0.079,0.907,0.178,1.849,0.077,0.418,0.027,5.988,6.766,2.996,2.043,0.135,0.316,0.241,0.386,1.431,3.237,4.190,3.654,2.069,0.081,0.728,0.268,2.714,2.872,0.459,2.031
Colo_rep9_Dep6_Tu0.5,1.297,0.865,1.684,4.306,2.009,7.842,9.023,0.052,0.614,5.080,5.325,2.108,1.630,1.190,3.165,0.393,0.387,1.709,0.672,1.430,0.997,0.081,2.203,0.000,0.177,0.173,0.061,0.001,0.088,0.000,0.139,1.185,1.548,3.951,5.227,0.132,0.061,1.162,0.162,2.244,5.389,1.794,1.798,0.272,0.640,2.307,2.115,0.612,5.996,8.705
