Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1
Breast-GC1002975,3.078,3.010,14.022,6.576,5.803,6.176,0.012,4.481,0.000,5.425,5.724,0.000,0.000,2.080,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.230,0.000,0.000,0.000,0.317,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.379,0.000,0.000,0.000,0.000,0.000,42.685
Breast-GC1002976,7.445,0.000,16.697,8.725,3.080,0.015,0.000,6.292,0.000,0.000,2.292,0.000,0.000,0.968,0.000,0.000,0.000,0.000,0.000,0.000,1.533,0.000,0.000,0.000,0.000,11.044,1.789,0.000,1.458,0.000,0.339,0.073,0.000,0.000,0.983,0.000,0.000,0.000,0.000,0.000,37.266
Breast-GC1002977,0.000,0.000,7.535,17.616,0.603,27.093,0.442,0.000,0.000,0.000,10.942,0.000,13.345,2.269,0.000,4.135,0.000,0.000,0.000,0.000,11.312,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.694
Breast-GC1002978,3.571,0.000,11.542,4.757,0.377,9.810,0.000,0.026,0.282,4.844,10.646,2.785,1.656,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.564,0.114,2.404,0.000,0.911,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.985,0.000,0.000,0.000,0.000,0.000,43.724
Breast-GC1002979,3.131,0.000,19.000,17.444,0.000,0.000,0.857,9.235,0.000,0.355,9.364,0.000,0.000,1.933,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.088,0.392,0.000,0.655,0.173,10.084,0.537,0.000,0.094,0.000,0.002,0.000,0.153,0.000,0.000,0.000,0.000,0.281,25.222
Breast-GC1002980,4.633,1.926,16.291,0.000,0.000,13.140,0.042,2.532,0.000,3.019,6.421,0.000,0.565,0.897,0.000,0.000,0.000,0.000,0.000,0.000,0.723,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.165,0.000,0.000,0.000,0.000,0.000,48.644
Breast-GC1002981,6.565,0.000,13.581,16.012,0.000,5.710,0.000,3.934,0.000,4.706,7.328,1.682,0.015,0.911,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.633,0.000,0.000,0.000,1.133,0.000,0.000,0.000,0.199,0.000,0.000,0.000,0.788,0.000,0.000,0.000,0.000,0.000,36.799
Breast-GC1003967,2.794,5.453,15.172,0.000,0.000,7.020,0.000,4.111,1.657,6.329,7.315,0.000,0.000,1.470,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.115,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.741,0.000,0.000,0.000,0.000,0.000,47.819
Breast-GC1003968,11.971,0.000,10.263,9.235,2.887,5.311,2.291,2.743,0.000,2.454,3.593,0.500,0.000,0.830,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.528,0.000,0.000,0.711,0.995,0.000,0.321,0.000,0.000,0.000,0.544,1.470,0.000,0.000,0.000,0.000,0.000,43.351
Breast-GC1003970,4.955,0.000,13.768,4.696,0.000,0.000,3.039,8.517,0.000,15.996,9.424,6.866,1.183,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.478,0.000,0.000,0.000,0.000,0.186,0.025,0.000,0.014,0.080,0.000,0.000,0.000,0.632,0.000,0.000,0.000,0.000,0.000,30.139
