Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1
Breast-GC1002975,8.806,8.817,18.141,8.840,6.075,3.330,0.623,3.103,0.000,7.396,7.301,0.517,1.509,5.163,0.000,0.000,0.000,1.164,0.000,0.684,0.000,0.000,4.737,0.000,0.000,0.000,3.302,0.000,0.000,0.000,1.996,1.910,0.000,1.205,4.324,0.000,0.000,0.000,1.056,0.000
Breast-GC1002976,7.294,8.538,16.964,10.997,8.788,0.000,0.000,2.732,0.000,1.346,5.645,0.000,0.000,5.727,0.000,0.000,0.000,0.000,1.830,0.000,5.954,0.072,0.000,0.000,0.000,4.664,3.155,0.000,1.449,0.000,2.788,3.924,0.000,0.000,5.743,0.000,0.000,0.000,2.389,0.000
Breast-GC1002977,0.000,0.000,13.137,19.867,1.941,16.893,0.000,0.000,0.000,8.721,5.102,0.000,12.621,5.015,0.000,0.000,0.000,0.000,0.000,0.000,10.794,0.000,0.000,0.000,0.000,0.000,1.697,0.000,0.000,0.000,2.541,0.000,0.000,1.672,0.000,0.000,0.000,0.000,0.000,0.000
Breast-GC1002978,14.053,3.069,17.173,4.484,1.321,6.107,0.839,1.594,0.000,7.315,11.015,2.781,4.979,1.734,0.000,0.000,0.000,0.144,0.000,0.000,1.697,0.000,3.607,0.235,1.785,0.000,4.484,0.000,0.000,0.000,1.537,2.554,0.000,1.850,5.272,0.000,0.000,0.009,0.360,0.000
Breast-GC1002979,8.946,2.628,23.314,13.382,0.000,0.351,2.192,9.278,0.000,1.911,10.670,0.000,0.000,4.846,0.000,0.000,0.000,0.179,0.000,1.431,0.000,0.000,4.477,1.157,0.000,2.518,1.564,1.268,0.196,0.000,1.670,0.778,0.393,0.959,2.869,0.000,0.000,0.793,0.605,1.627
Breast-GC1002980,13.046,10.939,19.226,3.599,0.000,8.259,0.286,4.555,0.145,5.238,8.130,0.000,2.070,3.789,0.000,0.000,0.000,4.178,0.000,0.000,1.986,0.000,3.052,0.000,0.000,0.000,1.466,0.000,0.000,0.000,0.554,1.588,0.000,1.579,5.699,0.000,0.000,0.000,0.614,0.000
Breast-GC1002981,11.029,6.015,15.450,18.437,3.774,0.026,0.000,4.036,0.000,7.626,7.007,2.232,2.016,3.234,0.000,0.000,0.000,0.988,0.000,0.000,0.000,0.000,4.980,0.009,0.000,0.671,2.822,0.000,0.000,0.000,1.471,1.825,0.000,0.000,4.966,0.000,0.194,0.000,0.619,0.574
Breast-GC1003967,11.586,9.976,20.986,0.000,0.000,4.590,0.299,2.070,5.453,7.404,8.773,2.299,0.158,7.611,0.000,0.000,0.000,0.243,0.000,0.000,2.917,0.000,1.270,0.093,0.000,0.054,4.673,0.000,0.000,0.000,2.272,1.936,0.000,0.000,4.869,0.469,0.000,0.000,0.000,0.000
Breast-GC1003968,19.294,0.709,8.838,13.179,11.611,0.000,0.000,0.000,1.768,5.418,3.968,1.051,0.000,5.704,0.000,0.000,0.000,0.000,0.000,3.370,0.000,0.000,3.634,0.818,0.000,2.302,4.368,0.000,0.931,0.000,3.366,1.695,0.000,3.267,4.411,0.000,0.000,0.297,0.000,0.000
Breast-GC1003970,7.217,4.469,13.994,6.799,2.732,0.000,1.174,7.578,0.000,17.291,10.503,4.829,6.308,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.895,1.723,0.000,0.000,0.000,0.000,2.364,0.628,0.000,0.000,1.250,1.768,0.582,0.176,5.259,0.000,0.203,0.000,0.000,1.258
Breast-GC1003971,8.191,11.622,13.333,0.000,0.000,3.722,0.000,3.439,3.985,13.807,7.431,0.241,11.004,0.000,0.000,0.000,0.000,2.418,0.000,0.000,0.000,0.000,4.606,0.000,0.000,0.000,4.004,0.000,0.000,0.000,1.314,3.463,0.000,0.000,4.702,0.000,0.000,0.000,1.089,1.629
Breast-GC1003972,19.387,2.155,21.017,2.852,0.000,0.000,0.432,0.095,1.468,4.419,11.498,5.374,5.466,3.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.290,0.000,0.434,0.000,3.208,1.304,0.000,0.000,1.556,2.918,0.000,3.522,0.956,0.000,0.000,0.000,3.572,0.000
Breast-GC1003974,4.267,8.697,24.453,8.978,0.000,17.146,0.000,0.000,0.000,14.218,0.000,0.000,0.000,5.721,0.000,0.000,0.000,0.000,0.000,0.000,0.850,0.000,1.786,0.000,0.000,0.000,1.149,1.520,0.000,0.000,3.439,0.000,0.000,4.112,2.697,0.931,0.000,0.000,0.037,0.000
Breast-GC1002311,13.662,9.564,21.559,7.298,3.102,0.000,0.000,1.299,0.000,9.181,6.742,2.503,1.396,4.235,0.000,0.000,0.000,3.031,0.000,0.000,0.000,0.000,4.402,0.000,0.000,0.000,3.458,0.000,0.000,0.000,0.945,2.128,0.040,2.799,2.656,0.000,0.000,0.000,0.000,0.000
