Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1
Breast-GC1002975,0.222,4.318,1.156,5.991,9.006,3.239,8.009,3.480,2.790,3.417,4.481,4.142,2.600,0.214,1.234,0.051,1.608,1.301,0.109,2.807,0.270,0.627,0.730,0.001,0.009,0.111,0.117,0.000,0.001,0.000,0.036,0.127,0.753,1.955,3.689,0.329,6.098,0.732,1.348,2.374,20.518
Breast-GC1002976,1.063,2.246,6.287,7.387,6.842,3.277,0.956,4.222,3.465,0.272,0.409,1.728,1.990,0.918,0.485,0.571,0.137,0.101,0.801,0.533,1.557,0.605,0.875,0.000,0.043,0.201,0.173,0.000,0.004,0.000,0.154,0.878,1.523,2.298,0.114,0.190,0.051,0.192,0.046,31.721,15.682
Breast-GC1002977,0.008,0.004,1.457,23.517,3.572,4.229,0.065,17.891,0.125,1.911,6.074,1.556,2.193,11.051,0.097,0.748,0.199,0.225,1.273,0.102,3.556,3.478,1.119,0.000,0.016,0.065,0.036,0.001,0.000,0.000,0.027,0.134,0.016,0.084,0.002,0.005,0.001,0.001,0.010,0.000,15.153
Breast-GC1002978,1.267,0.983,2.785,4.093,6.887,0.322,4.460,3.864,2.362,5.231,5.895,7.486,0.827,1.383,1.148,0.562,0.850,1.820,0.027,1.822,0.551,0.970,0.278,0.004,1.872,0.026,0.328,0.000,0.000,0.000,0.006,0.296,1.792,2.400,4.600,0.059,10.146,0.801,1.243,0.062,20.490
Breast-GC1002979,1.652,1.159,11.684,9.996,2.024,4.908,6.347,3.598,5.544,3.793,2.933,4.682,1.734,0.238,1.216,1.657,0.804,0.616,1.840,0.189,1.340,0.386,0.335,1.189,0.052,0.670,0.641,1.494,0.317,0.179,0.204,0.033,3.272,1.965,0.335,1.718,2.122,1.466,3.383,0.012,12.271
Breast-GC1002980,2.598,0.451,0.768,11.288,4.605,0.857,6.731,3.646,1.970,8.310,2.379,0.157,0.371,0.657,0.129,0.445,0.829,6.631,1.146,2.256,0.515,0.073,0.497,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.083,17.957,0.512,4.552,1.896,0.000,0.212,17.471
Breast-GC1002981,2.953,2.052,0.141,10.765,4.603,7.574,3.243,5.526,4.638,6.419,6.398,0.910,1.660,0.055,0.531,0.920,1.687,2.237,0.631,0.312,0.926,0.288,0.332,0.000,0.005,0.052,0.027,0.000,0.000,0.000,0.005,0.229,1.449,0.908,4.908,3.679,2.588,0.242,0.084,4.983,16.039
Breast-GC1003967,2.172,3.017,3.510,2.515,2.884,2.100,4.634,4.195,5.739,10.056,1.271,2.196,0.629,1.813,1.686,1.196,2.552,1.022,0.629,0.383,0.259,0.257,0.019,0.001,0.000,0.016,0.371,0.000,0.025,0.000,0.162,0.063,2.118,2.248,6.983,0.500,4.253,4.211,0.431,2.425,21.458
Breast-GC1003968,2.398,2.666,4.707,8.154,1.059,5.114,6.048,2.029,1.784,0.453,0.506,6.666,1.754,0.479,1.158,1.434,0.819,1.248,0.081,3.636,0.565,0.542,0.326,0.197,0.128,1.159,0.122,0.176,0.573,0.204,0.402,1.166,0.432,3.934,2.726,0.233,1.295,3.450,0.609,12.084,17.483
Breast-GC1003970,0.066,4.158,6.787,0.649,1.299,4.596,3.632,7.474,3.476,7.299,7.968,15.861,2.750,0.299,0.051,0.281,0.427,0.709,0.382,1.313,0.551,1.071,0.224,0.000,0.213,0.390,0.255,0.017,0.002,0.000,0.056,0.766,2.695,1.110,3.369,3.913,0.104,0.372,3.696,1.361,10.356
Breast-GC1003971,2.451,4.874,3.857,3.721,0.528,2.550,1.723,3.447,1.857,5.618,10.142,2.171,3.682,2.329,1.724,1.412,0.170,2.252,1.545,1.315,0.438,0.409,0.117,0.059,0.000,0.022,0.153,0.004,0.080,0.254,0.300,0.695,3.194,0.673,6.856,2.140,3.339,0.230,3.825,3.678,16.167
Breast-GC1003972,1.658,1.570,1.226,0.354,1.933,4.703,3.550,3.178,4.339,0.759,10.240,6.580,2.426,0.677,1.192,0.684,2.040,1.162,1.319,1.189,0.085,0.291,1.626,0.051,0.236,0.046,0.018,0.014,0.137,0.525,0.021,0.005,1.997,2.632,3.188,3.799,0.888,3.057,2.372,8.031,20.199
Breast-GC1003974,1.800,1.047,9.993,6.047,8.652,6.597,2.283,7.562,5.661,8.972,1.273,2.321,1.620,0.928,0.508,0.317,0.690,0.607,0.026,0.994,0.533,0.085,0.564,0.014,0.036,0.162,0.230,0.347,0.383,0.723,0.695,0.147,2.573,2.196,0.225,0.608,2.331,3.732,1.389,0.155,14.975
Breast-GC1002311,4.772,1.794,3.650,0.727,4.356,4.053,6.092,6.722,1.422,5.576,4.518,5.538,0.480,0.822,2.777,2.182,0.047,4.244,0.751,0.663,0.097,0.013,0.533,0.000,0.000,0.001,0.004,0.000,0.000,0.000,0.000,0.001,1.247,0.295,0.376,0.064,11.971,0.054,0.707,0.022,23.432
Breast-GC1004006,2.666,1.606,1.152,3.521,0.549,6.199,4.542,9.162,6.288,5.716,3.550,6.168,1.708,2.129,1.132,0.328,1.423,1.473,0.096,2.093,0.141,1.307,2.731,0.000,0.111,0.033,0.025,0.000,0.000,0.000,0.003,0.755,4.870,0.639,4.403,5.376,0.094,0.126,1.133,0.339,16.417
Breast-GC1004007,2.397,2.364,3.536,6.604,2.929,0.092,0.942,1.252,4.679,2.374,3.371,4.333,0.286,2.696,0.243,1.303,1.389,1.509,1.936,1.231,1.348,0.521,0.290,0.003,0.002,0.215,0.043,0.001,0.000,0.000,0.200,0.461,0.382,0.875,10.963,0.919,1.424,1.005,5.551,9.926,20.402
Breast-GC1004008,2.913,0.280,7.852,8.933,5.655,0.471,6.145,15.643,1.282,4.215,3.543,0.289,0.920,1.017,0.070,1.085,0.262,1.440,0.275,1.375,0.474,0.866,1.306,0.001,0.044,0.027,0.109,0.001,0.024,0.160,0.322,0.663,0.855,0.100,8.458,2.254,0.076,7.581,0.516,1.357,11.141
Breast-GC1004009,0.202,1.689,12.173,5.883,8.082,6.892,1.386,3.220,6.824,2.153,1.849,4.068,0.383,0.285,0.502,0.244,0.101,0.182,0.071,0.198,0.187,0.490,0.292,0.070,0.011,0.144,0.152,0.000,0.167,0.011,0.463,0.022,0.375,1.768,6.028,2.087,0.329,0.015,0.590,16.692,13.717
Breast-GC110693,0.240,1.819,12.705,4.606,3.979,6.917,5.433,4.270,4.179,8.119,0.395,3.110,4.227,0.076,0.080,0.103,0.169,0.210,1.331,0.547,2.017,0.413,0.214,0.115,0.226,1.002,0.003,0.003,0.142,0.333,0.324,2.071,1.069,8.641,0.516,1.947,0.386,0.088,0.061,0.473,17.441
Breast-GC110694,0.782,6.425,5.078,7.651,0.227,1.559,3.439,7.875,6.595,5.539,4.750,2.776,0.522,1.439,0.355,0.859,0.744,2.225,0.534,2.061,1.111,0.727,0.742,0.048,0.351,0.068,0.157,0.003,0.004,0.000,0.037,0.389,1.538,1.870,4.102,1.829,1.236,2.845,3.742,1.446,16.319
Breast-GC110695,1.312,1.994,3.280,4.336,0.248,3.219,0.738,4.175,4.376,4.642,2.610,3.401,0.123,4.630,0.706,2.306,0.210,2.107,0.743,0.041,1.147,1.061,0.128,0.002,0.036,0.510,0.095,0.003,0.000,0.000,0.353,1.198,1.201,5.919,2.882,4.713,0.021,0.578,3.867,6.972,24.117
Breast-GC110696,2.470,4.359,5.913,5.018,1.773,2.573,4.847,2.735,3.705,5.532,4.605,3.527,1.339,2.379,0.591,0.445,2.056,4.009,0.610,1.919,1.028,0.667,2.348,0.000,0.007,0.006,0.006,0.000,0.000,0.000,0.109,0.128,0.705,4.527,1.731,0.791,3.754,0.577,2.739,0.039,20.434
Breast-GC116960,2.979,1.074,3.722,6.777,1.984,3.726,3.311,2.301,5.543,8.445,9.379,0.535,1.134,2.913,1.030,1.104,0.559,1.946,1.293,1.133,1.131,1.116,1.902,0.004,0.329,0.331,0.183,0.023,0.177,0.115,0.019,1.064,2.990,1.460,2.287,1.630,0.053,2.722,4.783,0.705,16.089
Breast-GC116963,0.296,0.256,5.935,15.837,18.762,6.507,3.303,3.216,8.699,1.156,1.566,1.433,0.212,0.874,0.880,1.443,0.594,2.020,0.012,1.163,0.126,0.212,0.367,0.002,0.001,0.015,0.006,0.000,0.025,0.002,0.002,0.004,0.989,1.637,1.330,0.651,0.366,8.921,0.284,0.303,10.592
