Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Ov79_rep2_Dep6_Tu5,3.343,0.653,4.928,2.644,7.802,6.272,2.523,8.773,5.123,0.703,1.479,2.582,0.966,0.721,1.541,0.699,0.546,0.647,1.411,1.285,0.426,1.669,0.573,0.000,0.144,0.053,0.037,0.000,0.000,0.000,0.005,0.043,0.176,1.108,1.581,0.314,0.264,0.238,0.092,0.178,3.197,6.154,0.162,0.423,7.234,1.927,7.596,2.875,0.990,7.902
Ov79_rep8_Dep6_Tu30,3.412,0.280,2.645,1.580,1.590,0.731,1.707,3.481,3.787,2.073,3.092,1.779,0.765,0.777,0.393,2.015,1.223,0.404,0.888,2.404,0.501,2.551,0.364,0.124,2.421,0.338,0.897,0.177,0.583,0.142,0.573,0.272,4.134,0.136,3.523,4.129,0.694,0.982,3.583,0.789,5.867,1.640,8.705,1.906,2.415,1.998,2.995,3.103,4.198,5.238
Ov79_rep6_Dep6_Tu0.3,1.761,1.789,7.596,5.621,4.548,5.924,0.134,1.852,1.556,4.833,2.255,5.405,1.278,0.699,0.962,1.010,0.115,0.997,1.124,0.764,0.654,0.691,1.054,0.000,0.011,0.024,0.005,0.000,0.011,0.000,0.006,0.119,0.208,0.598,0.317,0.266,0.323,0.420,0.133,0.346,3.410,0.898,0.565,5.457,12.292,7.800,4.495,1.342,4.292,4.038
Ov79_rep1_Dep6_Tu3,2.282,2.703,5.777,4.590,2.539,3.106,6.979,2.320,7.096,0.706,0.700,8.382,1.434,0.234,1.009,0.731,0.013,1.204,0.719,1.182,0.315,0.542,0.704,0.001,0.059,0.013,0.026,0.000,0.013,0.001,0.025,0.344,0.498,0.930,1.281,0.644,0.361,0.204,0.029,0.033,5.539,7.454,0.717,2.182,5.398,8.046,3.059,2.728,2.466,2.681
Ov79_rep1_Dep6_Tu50,4.640,0.694,0.823,1.602,1.619,0.550,4.061,3.177,0.009,0.765,3.553,0.295,0.476,3.280,1.301,1.319,1.392,0.625,0.840,1.190,1.054,0.122,1.063,0.310,0.857,0.159,0.837,0.419,0.438,0.295,0.913,0.986,6.539,0.663,6.368,4.479,0.293,0.639,1.623,3.017,0.738,4.208,11.120,7.069,1.793,3.600,1.278,1.147,2.805,2.959
Ov79_rep7_Dep6_Tu50,2.854,0.353,2.572,1.121,1.583,1.082,0.275,0.181,1.210,2.304,2.183,3.399,0.170,2.312,2.261,2.469,1.589,2.595,1.276,1.892,0.960,1.370,0.818,0.218,0.480,0.635,1.388,0.090,1.333,0.017,0.318,2.507,1.179,0.549,4.548,3.641,0.351,0.333,3.352,2.568,1.056,0.535,22.654,2.949,2.394,1.116,0.745,0.402,2.335,5.476
Ov79_rep4_Dep6_Tu50,4.238,0.327,2.141,0.111,2.641,0.393,0.118,0.127,0.248,1.308,0.475,7.177,0.608,2.419,0.125,3.215,1.343,3.112,0.841,2.751,0.443,2.099,0.385,0.041,0.553,1.181,0.938,0.030,0.202,0.021,0.644,1.241,5.608,4.462,5.249,0.575,0.507,1.669,3.417,1.315,5.983,0.601,11.398,6.537,0.621,1.402,1.413,0.295,2.121,5.331
Ov79_rep2_Dep6_Tu3,2.980,0.061,1.031,6.884,6.523,9.099,3.314,0.507,5.200,4.776,1.686,5.039,1.336,0.989,0.584,2.081,1.537,1.737,0.250,0.008,0.378,0.304,0.348,0.000,0.082,0.006,0.015,0.000,0.001,0.000,0.012,0.188,0.235,1.492,0.057,0.282,0.378,0.067,0.049,0.120,6.084,8.930,0.060,1.712,10.158,3.040,2.818,0.918,4.137,2.506
Ov79_rep7_Dep6_Tu1,2.030,2.122,2.787,1.762,6.519,5.303,2.890,4.944,5.946,3.885,1.166,4.602,0.931,0.405,0.438,0.872,1.380,0.135,0.454,0.065,0.521,0.881,0.781,0.000,0.128,0.057,0.042,0.001,0.044,0.002,0.029,0.061,0.195,0.930,1.511,0.540,0.540,0.045,0.022,0.296,1.456,4.997,0.757,3.385,5.707,7.049,0.002,11.849,7.905,1.630
Ov79_rep9_Dep6_Tu5,0.323,2.582,6.114,5.908,4.222,6.258,3.523,2.732,1.282,5.461,1.552,1.959,0.845,1.826,1.176,0.257,0.503,1.494,1.332,1.588,0.723,0.778,0.626,0.002,0.008,0.117,0.115,0.000,0.144,0.013,0.048,0.032,1.574,0.417,1.827,2.372,0.215,0.272,0.846,0.935,4.112,2.159,0.149,1.484,8.723,8.517,0.820,3.572,0.049,8.412
Ov79_rep3_Dep6_Tu1,1.805,1.433,1.725,1.004,6.365,8.331,3.253,8.293,7.240,3.645,0.453,3.578,0.395,1.318,1.098,0.197,0.423,0.721,0.486,0.903,0.329,1.113,1.268,0.000,0.027,0.006,0.002,0.000,0.011,0.000,0.009,0.154,0.130,0.994,2.305,0.004,0.407,0.315,0.080,0.312,0.076,6.593,2.175,0.688,1.975,8.872,8.052,6.314,4.012,1.109
Ov79_rep5_Dep6_Tu3,2.547,1.039,1.415,7.116,4.385,1.218,8.291,9.937,0.678,5.031,1.363,3.665,0.127,2.147,0.138,0.027,0.195,1.604,0.173,1.543,1.193,0.045,1.214,0.004,0.062,0.087,0.006,0.001,0.019,0.000,0.078,0.059,0.540,1.856,1.904,0.387,0.024,0.698,0.179,0.049,0.695,6.211,0.135,5.148,6.446,2.589,1.077,8.274,4.425,3.957
Ov79_rep10_Dep6_Tu0.3,2.452,0.065,6.917,4.448,5.732,2.094,7.894,2.843,3.888,3.838,3.242,5.968,0.891,0.665,0.585,0.900,1.241,1.210,0.364,0.662,0.082,0.378,0.407,0.000,0.003,0.007,0.021,0.000,0.028,0.000,0.007,0.034,0.008,1.122,1.235,0.320,0.347,0.455,0.006,0.092,3.833,5.495,0.071,0.955,0.277,0.814,12.162,7.767,0.323,7.853
