Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1
Colo_rep2_Dep6_Tu0.5,0.000,0.000,33.490,16.903,1.996,8.472,0.000,2.970,0.000,0.456,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,35.710
Colo_rep2_Dep6_Tu50,0.000,0.000,18.490,6.289,0.000,0.001,0.000,0.977,0.000,0.032,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.248,0.800,46.879,0.000,0.074,0.000,0.000,0.000,0.000,0.000,0.000,26.208
Colo_rep6_Dep6_Tu1,0.000,0.000,21.426,30.344,2.371,12.286,0.000,2.190,0.000,0.390,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.990
Colo_rep3_Dep6_Tu2,0.000,0.000,18.316,14.528,1.443,32.796,0.000,0.713,0.000,0.626,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,31.577
Colo_rep7_Dep6_Tu2,0.000,0.000,14.131,10.875,4.856,31.549,0.000,8.559,0.000,0.455,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29.571
Colo_rep8_Dep6_Tu0.1,0.000,0.000,5.043,34.908,0.195,23.047,0.000,4.437,0.000,0.844,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,31.524
Colo_rep10_Dep6_Tu2,0.000,0.000,27.279,11.619,0.000,10.055,0.000,13.238,0.000,0.159,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,37.646
Colo_rep6_Dep6_Tu3,0.000,0.000,16.427,11.994,0.000,32.673,0.000,5.676,0.000,0.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,33.006
Colo_rep9_Dep6_Tu30,0.000,0.000,5.502,24.939,0.000,1.374,0.000,5.741,0.000,0.290,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.111,27.937,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,34.105
Colo_rep9_Dep6_Tu0.5,0.000,0.000,36.149,25.086,1.097,2.909,0.000,3.109,0.000,0.245,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,31.402
Colo_rep6_Dep6_Tu20,0.000,0.000,15.347,4.767,0.137,25.229,0.000,5.830,0.000,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.038,18.074,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.543
Colo_rep8_Dep6_Tu30,0.000,0.000,3.415,7.555,27.923,0.995,0.000,4.520,0.000,0.054,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.211,22.989,0.000,0.023,0.000,0.000,0.000,0.000,0.000,0.000,32.311
Colo_rep3_Dep6_Tu5,0.000,0.000,21.112,29.598,3.405,9.462,0.000,1.747,0.000,0.116,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.924,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32.633
Colo_rep4_Dep6_Tu3,0.000,0.000,9.035,38.085,0.000,2.432,0.000,17.046,0.000,0.429,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32.970
Colo_rep2_Dep6_Tu10,0.000,0.000,24.445,7.242,1.070,8.298,0.000,13.613,0.000,0.080,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.557,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,38.693
Colo_rep3_Dep6_Tu40,0.000,0.000,4.974,16.653,0.000,2.071,0.000,7.368,0.000,0.310,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.015,0.932,37.158,0.000,0.156,0.000,0.000,0.000,0.000,0.000,0.000,30.362
