Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
gDNA-Breast-GC1002316,1.595,6.547,1.958,0.011,0.945,0.739,2.963,2.921,3.719,4.124,9.749,0.627,2.350,0.001,0.248,3.164,3.237,23.402,29.375,1.201,0.221,0.048,0.856
gDNA-Breast-GC1003962,1.926,0.907,1.598,3.185,0.149,0.025,0.033,0.039,0.080,0.218,0.010,0.072,0.007,1.963,1.304,0.494,0.493,8.058,0.822,16.376,1.691,2.254,58.297
gDNA-Breast-GC1003963,6.336,2.766,0.316,0.739,0.091,0.182,0.250,1.099,0.296,0.440,0.602,0.436,0.046,0.362,0.864,1.188,2.827,5.915,3.248,64.526,5.802,1.553,0.116
gDNA-Breast-GC1003965,17.852,7.778,0.180,0.138,1.809,3.263,0.734,1.848,2.489,2.549,1.641,4.000,3.147,0.967,0.977,1.137,0.906,47.090,0.233,0.243,0.290,0.017,0.711
gDNA-Breast-GC1003966,19.730,1.879,1.431,0.916,0.627,0.220,0.078,1.142,1.742,0.179,0.430,1.447,0.437,3.277,0.448,0.225,4.409,13.148,1.488,33.576,4.725,7.658,0.790
gDNA-Cervical-GC112877,0.031,1.665,0.756,0.008,1.222,0.017,0.163,1.713,0.709,2.159,0.084,0.400,0.038,0.035,0.529,1.846,0.001,0.004,0.019,0.003,88.594,0.000,0.002
gDNA-Cervical-GC112878,0.623,0.115,15.081,0.270,4.111,4.750,1.115,0.232,2.571,4.272,13.420,6.269,18.679,0.069,0.126,17.909,0.413,0.431,1.528,0.143,0.691,6.712,0.470
gDNA-Cervical-GC112880,1.896,0.345,7.560,0.380,2.712,2.054,2.478,0.100,0.848,0.060,0.355,0.691,1.127,0.167,0.413,8.793,0.066,0.095,1.526,0.021,62.982,0.041,5.290
gDNA-Cervical-GC112881,0.902,0.354,3.159,0.071,0.734,0.564,0.125,1.146,0.392,0.283,0.094,0.142,0.301,0.006,78.738,4.231,0.004,0.010,6.047,0.022,1.392,1.282,0.002
gDNA-Cervical-GC112882,0.481,2.582,20.172,0.085,7.078,5.516,5.235,9.164,6.281,2.894,2.229,7.070,2.835,0.004,0.287,27.294,0.024,0.111,0.339,0.001,0.029,0.104,0.184
gDNA-Cervical-GC112883,0.187,0.779,0.042,0.000,15.008,0.726,6.468,1.803,3.125,21.277,5.165,3.543,3.205,0.000,0.019,35.419,0.475,2.154,0.039,0.001,0.048,0.002,0.513
gDNA-Colorectal-GC112876,0.251,0.023,0.516,0.116,9.122,45.287,7.922,0.396,4.556,8.607,1.776,3.544,4.970,0.090,0.992,0.872,9.226,0.033,0.428,0.027,0.042,0.483,0.720
gDNA-Colorectal-GC119345,1.128,0.631,1.200,11.624,0.085,0.945,0.176,0.662,0.008,0.390,0.159,0.118,0.046,62.355,2.035,0.597,0.049,0.791,1.392,3.235,11.394,0.025,0.956
gDNA-Colorectal-GC119346,0.756,0.378,1.462,24.641,4.959,12.373,4.167,0.687,1.176,1.114,5.672,5.005,3.462,3.954,0.639,1.800,8.882,2.180,4.264,0.050,0.475,0.131,11.773
gDNA-Colorectal-GC119347,0.272,0.341,0.030,7.269,0.219,26.400,0.494,0.062,0.698,0.044,0.443,0.424,0.321,26.692,0.121,0.915,29.687,0.020,0.010,0.429,4.390,0.175,0.543
gDNA-Colorectal-GC119348,0.655,3.235,0.974,31.781,2.017,10.045,2.036,3.305,3.697,1.385,9.722,3.787,3.753,2.149,2.303,2.405,1.465,0.142,0.186,1.668,0.235,1.008,12.049
gDNA-Colorectal-GC119349,0.668,2.936,1.216,2.517,1.242,0.514,4.901,3.851,4.329,1.721,2.042,1.434,0.736,22.983,1.446,0.476,3.357,4.709,5.522,2.061,0.547,30.619,0.175
gDNA-Ovarian-GC112879,0.605,0.446,1.966,0.030,18.938,4.105,5.248,1.517,1.837,11.386,6.215,4.793,2.906,0.001,0.011,24.772,12.390,2.308,0.036,0.004,0.172,0.178,0.139
gDNA-Ovarian-GC119433,9.381,0.242,0.579,10.997,6.356,0.939,1.037,0.032,0.088,0.096,0.174,0.196,3.684,16.111,2.385,5.311,7.652,3.029,1.825,2.782,0.044,21.853,5.208
gDNA-Ovarian-GC119434,3.544,1.316,3.335,8.154,3.105,0.305,7.394,3.446,3.094,1.407,4.830,1.012,3.109,14.979,0.088,6.218,1.477,3.015,6.530,1.825,0.220,13.327,8.271
gDNA-WBC-GC131344,0.028,0.052,0.248,0.015,0.782,1.322,2.068,3.093,0.338,3.414,8.214,7.807,71.770,0.000,0.203,0.022,0.170,0.009,0.007,0.001,0.012,0.015,0.409
gDNA-WBC-GC131345,0.289,0.214,0.956,0.757,6.002,7.421,3.418,2.873,4.514,2.153,22.911,11.362,34.023,0.056,0.315,0.376,0.027,0.014,0.025,0.052,0.039,0.013,2.189
gDNA-WBC-GC131346,0.032,0.312,0.384,1.581,1.240,4.425,3.997,1.134,15.404,7.467,7.028,0.556,54.269,1.362,0.011,0.010,0.002,0.001,0.000,0.003,0.018,0.002,0.762
gDNA-WBC-GC131347,0.000,0.483,0.180,0.372,1.888,2.704,2.375,14.100,8.196,4.822,10.228,4.136,50.105,0.008,0.005,0.176,0.059,0.000,0.022,0.000,0.002,0.133,0.006
gDNA-WBC-GC131348,0.263,0.604,1.165,0.473,10.157,1.881,4.598,1.930,1.917,2.731,8.611,6.460,54.199,0.158,0.090,0.378,0.078,0.230,0.034,0.296,1.876,0.603,1.269
gDNA-WBC-GC131349,0.098,0.468,1.372,0.318,2.466,1.343,5.723,9.632,4.259,2.512,9.721,7.346,52.551,0.025,0.264,0.585,0.020,0.002,0.005,0.010,0.129,0.002,1.151
gDNA-WBC-GC131350,0.191,0.809,0.079,0.715,1.824,4.092,1.479,4.043,4.122,3.844,10.200,5.742,60.391,0.027,0.002,0.156,1.761,0.013,0.000,0.200,0.040,0.013,0.256
gDNA-WBC-GC131351,0.009,0.170,0.165,0.001,30.351,1.733,4.705,1.556,0.901,0.585,5.790,2.942,49.260,0.000,0.004,1.032,0.084,0.003,0.000,0.000,0.025,0.012,0.670
gDNA-WBC-GC131352,1.408,0.177,0.041,0.157,4.111,0.322,5.193,13.540,7.139,1.626,9.133,8.838,45.650,0.101,0.041,0.522,1.126,0.051,0.042,0.451,0.004,0.138,0.190
gDNA-WBC-GC131353,0.003,0.048,0.157,1.613,2.199,2.666,2.693,7.909,5.412,1.408,14.108,5.086,51.376,0.013,3.113,1.238,0.167,0.002,0.042,0.000,0.021,0.050,0.674
gDNA-WBC-GC131354,0.747,0.489,3.634,0.004,2.579,1.375,7.887,13.187,5.201,1.962,9.612,9.132,42.238,0.166,0.152,0.433,0.544,0.014,0.034,0.262,0.003,0.004,0.341
gDNA-WBC-GC131355,0.368,0.173,0.425,0.004,4.748,5.353,3.273,1.483,5.983,8.954,9.423,9.004,49.450,0.000,0.018,0.021,0.379,0.002,0.009,0.004,0.000,0.470,0.456
