Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1
gDNA-Breast-GC1002316,48.845,0.731,0.000,0.000,3.584,0.000,2.601,3.444,0.000,4.690,19.630,1.407,0.000,15.068
gDNA-Breast-GC1003962,75.836,0.000,2.924,17.665,3.574,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Breast-GC1003963,90.744,0.000,0.000,9.255,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Breast-GC1003965,65.376,0.000,0.000,0.154,11.567,0.000,0.000,8.789,2.724,0.404,5.962,4.085,0.939,0.000
gDNA-Breast-GC1003966,89.722,0.000,0.000,10.277,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Cervical-GC112877,0.000,67.371,10.914,3.451,12.302,3.352,0.000,0.000,0.000,0.000,0.000,0.000,2.609,0.000
gDNA-Cervical-GC112878,9.800,0.000,18.616,1.375,0.000,0.181,0.000,6.250,0.000,6.262,7.745,0.185,17.636,31.951
gDNA-Cervical-GC112880,5.080,31.978,33.960,5.427,17.071,6.484,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Cervical-GC112881,3.818,12.052,67.817,5.182,9.389,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.741
gDNA-Cervical-GC112882,0.000,7.346,23.863,0.000,0.000,3.112,0.000,4.664,1.552,0.615,0.000,2.001,0.000,56.847
gDNA-Cervical-GC112883,0.000,0.000,0.000,0.000,44.965,0.201,2.281,0.000,0.000,15.407,0.000,0.000,0.000,37.146
gDNA-Colorectal-GC112876,3.784,0.000,0.000,0.000,0.559,60.010,3.387,0.000,0.000,7.874,5.547,0.000,0.000,18.839
gDNA-Colorectal-GC119345,27.183,0.000,0.000,57.788,0.000,15.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Colorectal-GC119346,12.720,3.242,0.000,38.432,3.266,15.620,0.000,0.000,0.000,9.580,7.019,0.000,0.000,10.121
gDNA-Colorectal-GC119347,18.229,0.000,0.000,23.491,0.000,58.279,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Colorectal-GC119348,2.987,10.621,4.203,36.761,0.244,8.538,1.950,1.688,3.356,1.384,4.592,1.675,12.810,9.193
gDNA-Colorectal-GC119349,43.757,2.611,0.000,27.376,0.367,0.000,8.357,0.000,0.000,17.532,0.000,0.000,0.000,0.000
gDNA-Ovarian-GC112879,7.192,0.000,0.000,0.000,25.567,6.985,0.000,0.000,0.000,11.953,5.134,0.000,0.000,43.169
gDNA-Ovarian-GC119433,55.476,0.000,0.000,38.974,5.549,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Ovarian-GC119434,34.407,1.891,0.000,27.029,15.725,0.000,6.661,4.311,0.000,4.541,5.435,0.000,0.000,0.000
gDNA-WBC-GC131344,0.000,0.000,0.000,0.311,0.000,0.148,0.000,0.514,0.163,0.000,3.820,7.158,79.306,8.580
gDNA-WBC-GC131345,0.839,0.300,0.346,1.755,0.000,0.019,0.000,5.912,0.000,0.000,11.235,12.329,53.951,13.314
gDNA-WBC-GC131346,0.000,0.000,0.119,1.358,0.000,0.000,6.205,4.630,5.045,11.965,0.000,5.373,65.304,0.000
gDNA-WBC-GC131347,0.000,0.119,0.000,0.053,0.000,0.000,0.000,22.644,7.516,0.901,7.625,0.000,52.342,8.800
gDNA-WBC-GC131348,0.000,3.868,0.000,0.681,3.995,0.490,3.204,3.719,0.000,0.034,5.356,16.239,62.415,0.000
gDNA-WBC-GC131349,0.000,0.000,2.570,0.745,0.000,0.000,0.249,2.509,1.426,0.572,4.647,4.384,60.773,22.124
gDNA-WBC-GC131350,0.045,0.091,0.000,0.740,0.000,0.593,0.000,2.358,6.778,0.376,6.508,4.950,64.895,12.665
gDNA-WBC-GC131351,0.000,0.000,0.000,0.000,8.602,3.610,6.666,0.000,0.000,0.000,0.000,12.580,68.540,0.000
gDNA-WBC-GC131352,0.954,0.000,0.000,0.079,0.000,2.156,5.832,15.949,8.007,3.457,5.809,9.573,48.183,0.000
gDNA-WBC-GC131353,0.000,0.000,0.000,1.189,0.000,0.000,0.000,6.341,0.313,0.000,10.905,7.160,60.220,13.870
gDNA-WBC-GC131354,0.202,0.000,0.510,0.258,0.000,0.000,7.416,10.500,0.000,0.000,7.506,8.667,47.554,17.388
gDNA-WBC-GC131355,0.059,0.000,0.000,0.278,0.000,0.215,0.000,0.000,3.604,6.666,3.894,4.092,58.662,22.530
