Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Colo_rep2_Dep6_Tu0.5,0.000,0.000,3.330,0.697,11.948,18.844,0.000,0.000,26.297,0.844,0.271,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32.624,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.142
Colo_rep2_Dep6_Tu50,0.000,0.000,0.083,0.000,0.000,18.352,0.036,0.000,4.849,0.000,0.000,5.253,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.432,0.100,43.795,0.000,0.392,0.288,0.000,0.000,0.000,0.000,0.000,0.000,6.598,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.818
Colo_rep6_Dep6_Tu1,0.000,0.000,3.800,4.001,5.269,6.645,0.000,0.000,42.972,2.021,0.000,0.352,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.252,0.000,3.044,0.000,0.000,0.000,0.000,0.000,19.642
Colo_rep3_Dep6_Tu2,0.000,0.000,2.284,25.727,0.031,6.172,0.000,0.000,33.077,1.993,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.713
Colo_rep7_Dep6_Tu2,0.000,0.000,3.154,26.590,14.253,6.842,0.000,0.000,13.947,1.282,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.779
Colo_rep8_Dep6_Tu0.1,0.000,0.000,9.329,23.547,18.814,4.767,0.000,0.000,13.186,2.317,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.986,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.050
Colo_rep10_Dep6_Tu2,0.000,0.000,11.141,0.305,0.000,24.080,0.000,0.000,22.859,0.000,1.026,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29.891,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.694
Colo_rep6_Dep6_Tu3,0.000,0.000,3.948,30.051,0.000,6.945,0.000,0.000,21.577,1.032,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.675,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.769
Colo_rep9_Dep6_Tu30,0.000,0.000,21.907,0.000,0.000,4.972,0.000,0.000,9.808,0.015,1.257,0.098,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.019,0.105,26.935,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,34.880
Colo_rep9_Dep6_Tu0.5,0.000,0.000,2.884,0.000,1.354,14.258,0.000,0.380,44.252,0.693,0.359,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.084,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.733
