Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Colo_rep2_Dep6_Tu0.5,0.231,2.087,3.192,1.475,5.443,0.648,8.329,5.578,8.310,4.476,2.407,1.219,0.214,1.153,1.170,0.003,0.188,0.120,0.067,0.940,0.264,0.418,0.554,0.000,0.048,0.003,0.021,0.002,0.004,0.000,0.053,0.384,0.355,1.713,0.512,0.149,0.545,0.083,0.175,0.297,12.961,0.515,3.338,6.126,1.379,0.585,4.887,13.470,1.176,2.731
Colo_rep2_Dep6_Tu50,3.547,3.407,1.061,0.289,3.203,3.579,1.024,0.464,3.230,1.678,1.411,2.397,2.566,0.719,1.307,1.697,0.529,0.337,0.830,0.251,1.120,1.391,1.604,0.045,0.014,0.480,0.598,0.067,0.815,0.313,3.685,2.126,1.913,1.031,3.790,0.170,0.371,1.093,0.486,2.183,4.593,5.633,0.809,7.806,0.866,0.891,1.509,1.592,1.529,17.947
Colo_rep6_Dep6_Tu1,1.170,2.148,0.878,7.909,0.253,2.606,8.689,5.919,3.562,2.685,1.454,1.007,1.082,0.626,0.335,0.195,0.569,0.497,0.576,0.233,0.213,0.524,1.200,0.003,0.083,0.033,0.040,0.001,0.001,0.000,0.095,0.042,0.596,0.744,1.800,0.110,0.488,0.129,0.347,0.177,4.963,1.137,8.507,5.513,8.058,5.602,3.055,8.964,4.584,0.598
Colo_rep3_Dep6_Tu2,1.169,1.440,3.457,3.965,7.259,2.435,2.915,8.974,4.026,4.548,5.078,0.376,1.105,0.515,0.758,0.086,1.080,0.157,0.072,0.130,0.921,0.911,0.735,0.000,0.020,0.010,0.008,0.000,0.012,0.001,0.247,0.024,0.330,0.221,2.030,0.029,0.145,0.172,0.111,0.280,0.080,3.278,4.367,1.646,7.416,3.318,9.602,1.099,10.678,2.767
Colo_rep7_Dep6_Tu2,2.480,1.798,6.409,1.742,8.818,2.061,1.152,2.465,4.602,1.507,2.981,1.277,0.093,1.094,0.487,0.806,0.250,1.088,0.523,0.129,0.903,0.528,0.048,0.004,0.209,0.024,0.016,0.001,0.033,0.001,0.088,0.573,0.654,0.571,0.176,0.010,0.137,0.247,0.008,0.274,9.772,4.950,6.527,0.364,12.366,7.485,0.792,5.924,2.481,3.070
Colo_rep8_Dep6_Tu0.1,1.227,0.534,6.368,5.778,4.270,0.796,7.982,2.622,5.764,3.449,2.044,1.730,0.550,0.369,0.608,1.209,0.315,1.790,0.825,0.896,0.750,0.903,0.787,0.000,0.015,0.011,0.007,0.000,0.002,0.000,0.124,0.002,0.567,0.482,2.231,0.204,0.271,0.286,0.030,0.013,0.460,0.664,3.046,3.201,3.081,9.990,11.091,3.121,8.475,1.059
Colo_rep10_Dep6_Tu2,1.387,1.956,5.599,6.314,4.685,5.735,1.754,1.956,5.244,3.420,4.263,1.828,0.847,0.273,0.424,0.197,0.344,1.019,0.319,1.282,0.132,0.145,0.836,0.000,0.021,0.008,0.011,0.001,0.018,0.002,0.541,0.485,0.194,1.648,1.356,0.505,0.469,0.269,0.005,0.163,12.549,4.911,2.967,1.494,4.659,4.738,1.518,5.786,3.639,2.083
Colo_rep6_Dep6_Tu3,1.081,0.792,4.674,3.146,2.126,5.183,6.017,5.917,0.412,0.134,4.456,0.765,0.005,0.812,0.922,0.347,1.330,0.594,0.387,0.176,1.199,1.125,0.645,0.001,0.019,0.011,0.003,0.001,0.011,0.000,0.207,0.214,1.200,0.996,2.604,0.218,0.218,0.134,0.129,0.272,6.504,0.751,2.232,3.625,8.404,1.239,12.639,9.577,2.235,4.312
Colo_rep9_Dep6_Tu30,3.520,0.430,5.349,3.987,1.968,3.741,4.882,0.719,1.383,3.813,1.971,5.209,0.068,1.724,0.259,0.875,0.566,0.689,1.086,0.505,1.118,1.316,1.369,0.121,0.297,0.066,0.024,0.008,0.202,0.001,2.036,0.411,2.577,2.503,3.046,0.184,0.265,0.806,0.097,1.200,2.417,0.993,4.253,4.116,2.186,11.669,0.362,1.132,4.219,8.263
Colo_rep9_Dep6_Tu0.5,1.057,0.392,3.693,5.602,0.654,0.103,7.247,7.846,4.502,3.515,1.961,3.975,0.281,1.599,0.288,0.364,0.590,0.350,0.853,1.195,0.475,0.030,0.720,0.002,0.002,0.035,0.048,0.000,0.011,0.000,0.004,0.039,0.401,0.457,2.076,0.382,0.457,0.072,0.203,0.453,7.886,0.533,3.499,3.880,2.855,3.600,0.749,16.848,5.040,3.177
Colo_rep6_Dep6_Tu20,3.349,0.801,5.171,1.541,5.281,6.190,2.259,2.699,1.644,2.915,3.076,2.294,2.080,0.670,0.083,0.941,1.407,0.886,1.482,0.459,0.843,1.338,0.094,0.002,0.352,0.053,0.068,0.011,0.165,0.018,0.213,2.014,1.212,0.308,1.811,0.637,0.957,1.460,0.581,0.322,0.230,0.676,4.883,9.207,2.448,1.631,3.766,4.134,3.685,11.654
Colo_rep8_Dep6_Tu30,2.901,0.841,1.382,3.341,5.421,1.947,0.988,4.376,0.751,2.578,1.543,1.573,1.032,1.866,0.147,0.515,1.467,1.194,0.011,0.340,0.835,1.372,0.315,0.496,0.161,0.714,0.777,0.078,0.363,0.090,1.495,1.471,1.421,2.895,2.824,0.836,0.415,0.791,1.017,1.318,7.105,6.065,0.970,7.203,3.062,3.018,0.949,4.624,7.293,5.815
Colo_rep3_Dep6_Tu5,1.851,1.613,7.337,5.809,5.776,0.170,2.395,7.031,6.501,1.244,2.696,1.870,0.066,1.574,1.038,0.642,1.048,0.437,0.427,0.775,0.343,0.698,1.538,0.018,0.153,0.060,0.171,0.001,0.025,0.002,0.007,0.395,0.805,0.027,1.328,0.406,0.062,0.245,0.156,0.067,0.835,3.827,10.804,4.912,5.812,1.129,4.735,3.370,5.139,2.628
Colo_rep4_Dep6_Tu3,1.078,0.753,2.415,4.595,7.519,6.147,0.732,0.071,6.953,4.103,0.621,3.052,0.520,0.673,0.497,0.794,0.642,1.390,1.188,0.182,0.741,0.605,0.332,0.017,0.536,0.021,0.020,0.001,0.083,0.007,0.138,0.092,0.171,1.539,0.369,0.158,0.475,0.313,0.551,0.194,4.256,3.854,13.258,1.271,2.929,10.603,3.096,4.697,4.244,1.503
