Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1
Cer81_rep10_Dep6_Tu5,0.001,6.742,0.037,0.000,0.060,0.000,0.195,2.342,1.673,0.409,2.129,0.103,9.820,76.488
Cer81_rep8_Dep6_Tu2,0.020,1.746,0.002,0.015,0.079,0.001,0.144,1.659,1.192,0.359,4.236,0.375,8.113,82.058
Cer81_rep6_Dep6_Tu3,0.000,2.189,0.006,0.000,0.039,0.000,0.192,1.605,2.445,0.398,3.096,0.063,7.536,82.429
Cer81_rep2_Dep6_Tu3,0.000,4.091,0.000,0.000,0.029,0.000,0.076,1.421,1.833,0.181,3.645,0.076,7.730,80.916
Cer81_rep7_Dep6_Tu20,0.001,34.329,0.001,0.000,0.002,0.000,0.001,0.322,1.383,0.139,2.533,0.044,7.265,53.979
Cer81_rep5_Dep6_Tu5,0.000,6.887,0.005,0.000,0.105,0.000,0.075,2.222,1.872,0.205,3.184,0.100,8.352,76.994
Cer81_rep4_Dep6_Tu0.1,0.000,0.002,0.000,0.000,0.003,0.000,0.109,2.007,0.670,0.284,3.324,0.215,8.485,84.901
Cer81_rep9_Dep6_Tu20,0.000,32.481,0.001,0.000,0.001,0.000,0.048,2.629,0.577,0.026,2.582,0.066,7.514,54.074
Cer81_rep9_Dep6_Tu5,0.022,5.315,0.018,0.040,0.048,0.000,0.177,2.779,1.154,0.430,3.312,0.187,7.012,79.505
Cer81_rep2_Dep6_Tu1,0.000,0.110,0.000,0.000,0.005,0.000,0.043,1.464,1.310,0.419,4.387,0.136,8.184,83.941
Cer81_rep8_Dep6_Tu3,0.000,3.300,0.001,0.000,0.023,0.000,0.091,0.879,2.018,0.302,3.391,0.145,8.301,81.548
Cer81_rep8_Dep6_Tu1,0.000,0.107,0.000,0.000,0.048,0.000,0.071,2.006,0.890,0.469,3.737,0.178,8.618,83.876
