Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil
Cer81_rep10_Dep6_Tu5,1.507,3.260,1.518,0.000,2.393,0.588,2.923,2.913,0.000,11.442,9.363,2.267,61.827
Cer81_rep8_Dep6_Tu2,0.440,3.231,0.565,0.212,1.801,0.393,2.479,0.386,0.676,13.165,10.227,3.461,62.963
Cer81_rep6_Dep6_Tu3,1.715,2.589,1.000,0.000,1.834,0.742,3.067,3.522,0.713,11.055,8.351,2.359,63.053
Cer81_rep2_Dep6_Tu3,1.084,2.912,1.337,0.000,1.657,0.800,2.714,2.945,0.000,11.428,9.234,2.866,63.024
Cer81_rep7_Dep6_Tu20,5.080,4.182,5.305,3.073,3.928,1.134,2.339,4.511,0.350,8.621,7.587,3.243,50.648
Cer81_rep5_Dep6_Tu5,1.384,3.259,1.652,0.000,1.916,0.713,2.769,5.235,0.192,10.555,8.297,2.780,61.248
Cer81_rep4_Dep6_Tu0.1,0.330,2.575,0.169,0.000,1.016,0.000,3.237,4.296,0.000,11.506,8.961,2.344,65.566
Cer81_rep9_Dep6_Tu20,5.108,4.189,4.991,2.073,4.029,1.168,3.344,4.749,0.344,8.362,7.550,3.011,51.082
Cer81_rep9_Dep6_Tu5,1.497,2.887,1.490,0.000,1.980,0.292,2.642,4.390,0.000,11.080,9.467,2.937,61.336
Cer81_rep2_Dep6_Tu1,0.062,2.866,0.528,0.000,0.645,0.000,2.786,3.536,0.000,12.872,10.147,2.280,64.278
Cer81_rep8_Dep6_Tu3,0.820,4.050,0.873,0.115,1.848,0.188,2.136,1.969,1.139,12.394,8.211,2.987,63.269
Cer81_rep8_Dep6_Tu1,0.676,3.344,0.136,0.000,1.570,0.170,2.050,2.720,0.512,11.652,10.110,2.599,64.462
Cer81_rep1_Dep6_Tu50,10.639,8.963,10.400,6.659,6.725,1.573,2.876,7.559,0.865,2.479,4.509,3.864,32.888
