Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Cer81_rep10_Dep6_Tu5,0.000,0.000,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,46.993,7.056,13.100,0.000,4.025,2.943,7.040,0.532,4.666,3.343,10.268
Cer81_rep8_Dep6_Tu2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.508,0.000,46.149,0.259,5.817,1.486,0.000,1.355,11.511,0.670,1.469,30.777,0.000
Cer81_rep6_Dep6_Tu3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.042,0.000,49.208,1.246,17.810,0.000,6.763,1.976,4.756,0.000,4.604,4.586,9.009
Cer81_rep2_Dep6_Tu3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.343,0.000,50.101,2.866,23.116,0.000,1.315,3.021,9.918,0.359,0.000,6.327,2.633
Cer81_rep7_Dep6_Tu20,0.409,0.111,2.218,0.247,0.822,0.000,0.000,0.000,0.000,0.000,0.000,0.000,33.413,12.587,0.000,23.450,0.562,11.740,0.682,0.000,0.884,1.156,11.718
Cer81_rep5_Dep6_Tu5,0.000,0.000,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,44.919,2.798,1.161,1.271,22.664,5.009,20.555,0.000,0.000,0.410,1.209
Cer81_rep4_Dep6_Tu0.1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.231,0.000,49.883,1.906,15.126,0.000,11.023,0.977,2.026,0.000,0.000,13.904,4.923
Cer81_rep9_Dep6_Tu20,0.771,0.136,3.253,0.435,0.831,0.000,0.000,0.000,0.000,0.000,0.000,0.000,35.032,15.393,0.745,0.000,0.000,13.933,1.286,0.276,0.000,0.481,27.428
Cer81_rep9_Dep6_Tu5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.047,0.000,52.669,2.204,5.631,0.651,0.039,13.140,20.051,0.000,0.243,0.000,5.324
Cer81_rep2_Dep6_Tu1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.240,0.000,52.383,1.419,26.079,0.603,0.000,1.546,9.485,0.000,0.494,6.633,0.116
Cer81_rep8_Dep6_Tu3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.181,0.000,44.460,1.722,2.789,2.173,0.200,1.640,41.306,0.361,0.303,3.185,1.679
Cer81_rep8_Dep6_Tu1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.563,0.000,49.181,0.000,9.922,0.000,0.190,0.825,29.554,0.000,0.000,9.764,0.000
Cer81_rep1_Dep6_Tu50,3.998,8.038,5.870,1.320,4.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.006,0.000,0.000,0.000,0.000,22.660,0.000,38.094,0.000,0.000,0.000
Cer81_rep9_Dep6_Tu1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.389,0.000,46.882,3.740,29.848,0.034,0.000,0.062,3.387,0.000,2.261,10.143,3.253
Cer81_rep4_Dep6_Tu30,1.807,1.041,3.471,0.436,2.885,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25.173,19.131,14.583,0.000,0.000,6.851,0.000,22.824,1.797,0.000,0.000
Cer81_rep5_Dep6_Tu20,0.232,1.006,2.017,0.335,1.672,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.370,4.272,0.000,0.000,0.000,7.130,10.426,3.969,38.570,0.000,0.000
Cer81_rep2_Dep6_Tu0.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.539,0.000,49.069,0.755,39.993,0.000,0.511,1.771,5.575,0.000,0.269,0.050,1.467
Cer81_rep2_Dep6_Tu2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.180,0.000,48.876,1.974,16.801,0.000,12.130,3.055,5.352,0.000,0.000,0.590,11.041
Cer81_rep5_Dep6_Tu1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.401,0.000,56.905,1.046,7.929,0.431,0.000,7.329,21.473,0.000,0.000,0.763,3.721
Cer81_rep7_Dep6_Tu0.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.083,0.000,50.445,5.092,22.539,0.000,9.786,1.131,9.310,0.000,0.806,0.000,0.808
Cer81_rep5_Dep6_Tu0.1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.323,0.000,49.203,4.345,32.054,0.000,0.000,0.223,4.754,0.000,0.000,7.281,1.815
Cer81_rep8_Dep6_Tu0.1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.373,0.000,53.558,0.673,7.303,0.010,0.000,4.021,27.368,0.000,0.000,6.691,0.000
Cer81_rep10_Dep6_Tu10,0.000,0.000,0.660,0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,44.222,6.474,10.831,0.000,7.799,13.103,5.225,0.718,3.237,0.611,7.089
Cer81_rep2_Dep6_Tu5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,43.866,2.650,1.446,2.189,0.523,0.292,40.071,2.829,0.000,4.545,1.589
Cer81_rep8_Dep6_Tu50,4.276,11.762,5.016,1.099,3.216,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.001,4.897,0.000,0.000,0.000,24.587,1.913,28.232,0.000,0.000,0.000
Cer81_rep2_Dep6_Tu40,4.929,7.121,5.051,0.915,2.792,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.674,2.955,0.000,0.000,0.000,12.655,0.000,6.133,39.581,0.195,0.000
