Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1
Cer81_rep10_Dep6_Tu5,0.003,2.320,2.775,0.004,0.103,0.000,0.276,3.410,3.248,1.102,3.054,0.182,12.715,70.808
Cer81_rep8_Dep6_Tu2,0.076,1.481,0.499,0.153,0.321,0.003,0.399,3.059,0.183,1.472,5.942,1.081,11.095,74.236
Cer81_rep6_Dep6_Tu3,0.010,3.497,0.109,0.001,0.154,0.001,0.097,3.292,1.587,0.183,5.888,0.506,10.641,74.034
Cer81_rep2_Dep6_Tu3,0.000,1.836,1.466,0.000,0.207,0.000,0.339,4.194,0.446,1.109,6.211,0.562,9.860,73.770
Cer81_rep7_Dep6_Tu20,0.006,0.102,18.793,0.000,0.007,0.000,0.120,5.544,2.996,0.183,6.264,0.120,8.574,57.291
Cer81_rep5_Dep6_Tu5,0.001,1.852,2.763,0.000,0.288,0.000,0.209,3.357,3.782,0.613,2.933,0.347,11.380,72.476
Cer81_rep4_Dep6_Tu0.1,0.003,0.549,0.000,0.000,0.086,0.000,0.414,2.334,1.686,1.536,4.824,0.659,12.389,75.520
Cer81_rep9_Dep6_Tu20,0.002,0.321,17.413,0.000,0.001,0.000,0.115,7.224,3.181,0.137,6.801,0.212,8.701,55.891
Cer81_rep9_Dep6_Tu5,0.137,1.626,2.336,0.278,0.255,0.000,0.247,4.805,1.827,0.530,4.563,0.278,9.517,73.600
Cer81_rep2_Dep6_Tu1,0.011,0.757,0.000,0.000,0.175,0.000,0.233,3.192,0.636,1.352,7.534,0.629,10.446,75.034
Cer81_rep8_Dep6_Tu3,0.014,1.342,1.502,0.000,0.213,0.000,0.322,1.023,3.320,1.177,5.179,0.313,10.982,74.612
Cer81_rep8_Dep6_Tu1,0.004,0.535,0.001,0.000,0.655,0.003,0.378,2.068,1.678,1.149,5.282,0.581,11.262,76.404
Cer81_rep1_Dep6_Tu50,0.000,0.001,43.364,0.001,0.000,0.000,0.037,18.831,1.293,0.029,6.106,0.079,8.326,21.933
Cer81_rep9_Dep6_Tu1,0.007,1.299,0.012,0.016,0.230,0.048,0.467,1.882,2.459,1.570,5.289,0.351,9.506,76.864
Cer81_rep4_Dep6_Tu30,0.000,0.036,27.357,0.000,0.001,0.000,0.071,8.194,4.114,0.094,7.209,0.071,8.814,44.038
Cer81_rep5_Dep6_Tu20,0.002,0.703,17.984,0.003,0.132,0.000,0.265,6.107,3.059,0.329,7.528,0.291,10.563,53.033
Cer81_rep2_Dep6_Tu0.5,0.000,0.633,0.000,0.000,0.153,0.000,0.420,1.749,1.113,1.272,6.758,0.836,10.010,77.055
Cer81_rep2_Dep6_Tu2,0.009,2.261,0.349,0.000,0.156,0.002,0.498,3.079,2.533,0.649,2.822,0.442,13.093,74.107
Cer81_rep5_Dep6_Tu1,0.010,1.285,0.002,0.000,0.184,0.000,0.438,3.425,1.991,1.258,3.955,0.264,10.428,76.759
Cer81_rep7_Dep6_Tu0.5,0.000,1.099,0.000,0.000,0.086,0.000,0.517,3.787,0.270,1.516,5.061,0.575,11.814,75.274
Cer81_rep5_Dep6_Tu0.1,0.006,0.359,0.000,0.000,0.208,0.010,0.374,1.781,1.925,1.885,5.904,0.492,9.571,77.484
Cer81_rep8_Dep6_Tu0.1,0.002,0.524,0.000,0.000,0.534,0.002,0.502,3.297,1.406,1.061,5.678,0.814,12.581,73.599
Cer81_rep10_Dep6_Tu10,0.006,0.100,9.341,0.001,0.176,0.000,0.344,2.513,4.713,1.088,5.945,0.169,10.178,65.426
Cer81_rep2_Dep6_Tu5,0.011,0.633,3.850,0.001,0.428,0.002,0.406,2.974,1.931,1.008,4.853,0.323,11.417,72.164
Cer81_rep8_Dep6_Tu50,0.000,0.005,43.393,0.000,0.000,0.000,0.039,14.861,3.850,0.001,6.699,0.102,7.135,23.914
Cer81_rep2_Dep6_Tu40,0.000,0.080,35.564,0.000,0.001,0.000,0.113,7.215,7.575,0.061,6.086,0.119,9.852,33.334
Cer81_rep6_Dep6_Tu30,0.000,0.054,26.097,0.000,0.001,0.000,0.066,8.662,5.111,0.041,5.906,0.025,9.540,44.498
Cer81_rep4_Dep6_Tu1,0.003,2.158,0.010,0.028,0.294,0.003,0.387,2.886,1.070,1.111,6.338,0.567,10.774,74.370
Cer81_rep3_Dep6_Tu0.3,0.000,1.068,0.000,0.000,0.049,0.000,0.242,3.124,0.846,0.790,6.655,0.662,10.124,76.440
Cer81_rep9_Dep6_Tu0.1,0.001,0.942,0.000,0.000,0.368,0.003,0.485,0.343,4.478,0.222,5.415,0.380,12.189,75.174
Cer81_rep1_Dep6_Tu40,0.000,0.035,34.716,0.000,0.001,0.000,0.084,8.681,8.296,0.118,5.167,0.033,10.059,32.809
Cer81_rep10_Dep6_Tu2,0.003,1.914,0.014,0.000,0.313,0.000,0.329,1.556,2.289,1.172,6.065,0.570,12.249,73.527
