Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Cer81_rep10_Dep6_Tu5,0.993,3.886,0.818,0.139,0.236,0.234,1.999,1.449,5.890,5.556,5.036,4.861,13.116,4.801,0.605,6.730,4.002,5.320,4.364,1.177,7.542,7.745,13.500
Cer81_rep8_Dep6_Tu2,0.112,1.319,0.184,0.143,2.397,0.312,4.115,8.116,0.020,5.197,7.753,4.447,7.809,7.985,1.314,1.122,4.912,4.987,1.020,8.860,11.832,5.239,10.804
Cer81_rep6_Dep6_Tu3,0.271,1.522,0.194,0.202,1.826,0.243,1.282,6.427,5.424,6.301,12.380,2.569,3.559,3.681,1.184,10.449,5.444,8.044,2.771,0.217,6.806,12.288,6.916
Cer81_rep2_Dep6_Tu3,0.363,1.340,0.703,0.047,1.347,0.260,4.565,9.180,2.946,3.090,4.305,4.654,9.359,9.534,1.176,7.536,6.519,12.081,2.648,0.557,2.486,8.058,7.247
Cer81_rep7_Dep6_Tu20,1.297,4.400,1.437,0.581,0.535,0.359,4.354,3.146,0.186,6.783,6.291,3.560,7.552,2.087,11.236,12.341,3.302,0.119,7.683,7.748,3.884,6.762,4.357
Cer81_rep5_Dep6_Tu5,1.107,0.437,0.913,0.144,2.801,0.150,4.183,6.335,2.277,4.072,9.909,5.088,7.612,5.934,1.314,6.829,10.034,3.264,2.998,8.803,1.661,8.348,5.788
Cer81_rep4_Dep6_Tu0.1,0.052,1.693,0.003,0.116,2.760,0.176,5.175,2.961,1.520,3.448,2.661,6.723,14.294,5.991,0.070,13.947,2.031,9.849,0.336,6.310,4.916,2.565,12.405
Cer81_rep9_Dep6_Tu20,1.346,1.503,1.058,0.827,4.224,0.283,5.323,1.570,11.516,1.273,0.004,2.682,8.629,6.644,8.021,6.142,4.030,0.673,10.471,4.542,4.127,10.599,4.513
Cer81_rep9_Dep6_Tu5,0.688,4.147,0.326,0.191,2.348,0.138,3.654,5.003,8.053,1.159,2.126,3.524,13.554,7.493,1.716,8.777,7.993,2.032,0.156,1.414,12.769,12.514,0.224
Cer81_rep2_Dep6_Tu1,0.119,1.353,0.112,0.054,1.952,0.254,4.586,3.916,8.767,1.062,3.815,5.892,7.222,7.633,0.917,6.439,8.235,13.353,1.051,6.355,1.813,10.178,4.921
Cer81_rep8_Dep6_Tu3,1.043,1.992,0.540,0.084,2.441,0.238,0.621,9.778,3.403,3.260,11.696,3.660,1.219,9.277,0.776,6.528,15.394,10.693,0.940,2.438,6.091,0.358,7.532
Cer81_rep8_Dep6_Tu1,0.563,1.798,0.181,0.049,1.462,0.092,1.997,2.378,4.670,5.334,11.310,4.495,6.567,0.552,0.818,2.108,7.686,17.893,1.817,0.015,12.740,0.499,14.975
Cer81_rep1_Dep6_Tu50,1.010,8.108,2.297,1.566,4.200,0.251,3.564,3.558,3.984,4.545,1.826,2.068,5.640,0.285,32.594,0.376,1.951,0.939,12.074,2.644,2.911,1.343,2.265
Cer81_rep9_Dep6_Tu1,0.746,0.673,0.395,0.088,0.987,0.268,4.874,6.091,4.552,5.462,4.750,2.109,10.554,7.924,0.173,5.679,9.800,9.427,1.521,0.986,7.163,9.793,5.986
