Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil
Br66_rep4_Dep6_Tu50,48.265,0.000,1.256,5.356,0.000,0.000,0.932,0.000,0.229,3.046,5.779,2.067,33.070
Br66_rep3_Dep6_Tu0.5,0.000,0.000,0.707,0.000,5.283,0.000,2.652,0.000,2.942,13.075,9.528,2.563,63.251
Br66_rep2_Dep6_Tu3,3.253,0.007,0.073,0.000,5.587,0.000,1.913,3.715,0.000,11.275,9.422,3.418,61.336
Br66_rep6_Dep6_Tu40,37.158,0.069,2.471,4.131,1.398,0.000,0.000,0.000,0.000,7.040,7.202,2.249,38.283
Br66_rep9_Dep6_Tu0.1,0.000,0.762,0.634,0.000,5.935,0.000,1.697,0.000,6.708,10.414,9.366,3.008,61.478
Br66_rep9_Dep6_Tu5,5.959,0.736,0.000,0.000,4.538,0.000,2.500,0.000,1.835,12.473,9.228,3.481,59.250
Br66_rep10_Dep6_Tu1,0.000,1.383,1.130,0.000,4.748,0.000,1.577,0.000,4.711,12.962,8.044,2.472,62.973
Br66_rep6_Dep6_Tu20,20.161,0.000,2.362,1.504,3.864,0.000,1.182,0.000,1.359,7.025,6.399,4.518,51.625
Br66_rep10_Dep6_Tu30,28.849,0.653,0.063,3.454,2.701,0.000,0.940,0.000,0.000,9.538,6.359,2.574,44.871
Br66_rep10_Dep6_Tu5,5.220,0.805,0.000,0.000,3.043,0.000,3.095,0.000,1.799,13.244,8.892,3.245,60.658
Br66_rep7_Dep6_Tu1,0.007,1.512,0.000,0.000,5.492,0.000,2.242,0.000,0.000,16.140,7.536,3.462,63.609
Br66_rep6_Dep6_Tu0.3,0.000,0.000,0.746,0.000,5.018,0.000,2.842,0.000,3.224,12.770,9.284,2.578,63.539
Br66_rep1_Dep6_Tu30,29.374,0.000,1.515,2.392,5.142,0.000,0.537,0.000,0.000,7.463,5.740,3.372,44.464
Br66_rep3_Dep6_Tu1,0.599,0.000,0.226,0.000,5.871,0.000,3.532,0.087,1.316,12.877,8.695,4.056,62.742
Br66_rep3_Dep6_Tu30,30.085,0.000,0.834,2.722,4.106,0.000,1.151,0.349,0.172,6.849,6.731,2.598,44.403
Br66_rep9_Dep6_Tu1,1.148,0.000,1.042,0.000,5.356,0.000,3.264,0.000,1.417,13.551,8.722,2.894,62.608
Br66_rep9_Dep6_Tu40,36.754,2.259,0.473,4.395,3.386,0.000,0.545,0.000,1.038,4.671,5.891,1.976,38.612
Br66_rep5_Dep6_Tu1,1.486,0.421,0.175,0.000,4.939,0.000,2.647,0.000,1.945,12.747,10.223,3.825,61.594
