Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil
Breast-GC1002975,0.406,0.024,0.000,0.000,6.118,2.450,3.486,0.000,0.000,25.625,16.935,8.516,36.440
Breast-GC1002976,8.101,0.000,0.519,0.000,7.657,5.321,3.583,1.784,5.211,15.296,8.617,5.768,38.142
Breast-GC1002977,0.000,0.000,0.000,0.000,0.000,0.000,6.511,10.860,0.000,1.508,13.409,15.620,52.092
Breast-GC1002978,3.098,0.000,0.000,0.000,11.356,1.026,2.157,0.000,0.815,21.372,25.525,7.236,27.415
Breast-GC1002979,8.074,1.565,0.000,0.000,4.594,0.465,1.740,0.000,1.055,11.839,19.217,7.617,43.834
Breast-GC1002980,0.000,3.768,0.000,0.000,6.574,0.000,3.158,1.442,0.000,29.126,17.936,7.139,30.857
Breast-GC1002981,3.070,0.129,0.805,0.000,8.123,0.078,2.411,1.434,0.000,18.996,17.598,6.264,41.091
Breast-GC1003967,0.000,0.000,0.000,0.000,6.155,5.334,1.304,0.000,2.868,28.681,21.944,7.948,25.766
Breast-GC1003968,5.756,0.000,0.000,0.000,9.309,2.191,0.288,0.000,0.325,27.414,13.829,7.871,33.015
Breast-GC1003970,4.698,0.000,0.000,0.000,0.637,1.118,0.846,0.000,4.426,16.067,40.790,2.133,29.285
Breast-GC1003971,0.000,1.896,0.306,0.000,12.551,0.000,2.153,0.007,5.402,25.336,22.856,13.020,16.472
Breast-GC1003972,4.525,2.184,0.000,0.000,8.226,0.000,1.223,0.000,0.000,26.638,28.129,9.387,19.688
Breast-GC1003974,0.000,0.000,1.880,0.000,7.869,0.000,0.611,0.000,1.568,20.281,16.459,4.905,46.427
Breast-GC1002311,1.487,0.000,0.000,0.000,5.029,4.181,0.933,1.690,0.151,26.288,25.820,6.851,27.569
Breast-GC1004006,2.792,1.514,1.287,0.000,0.000,3.978,6.006,5.774,2.567,21.063,20.250,1.500,33.270
Breast-GC1004007,1.570,5.740,0.000,0.000,9.051,2.028,2.665,0.000,0.000,29.309,18.556,9.099,21.982
Breast-GC1004008,0.754,3.221,0.000,0.000,5.128,2.198,3.086,0.000,1.363,20.653,13.073,6.946,43.578
Breast-GC1004009,0.151,0.000,3.327,0.000,11.329,6.864,0.000,0.000,0.000,12.211,13.563,3.957,48.598
Breast-GC110693,0.000,0.000,0.012,0.000,4.740,2.353,8.757,0.000,0.981,14.654,12.973,6.922,48.608
Breast-GC110694,1.935,2.013,0.000,0.000,7.905,0.000,2.536,0.000,0.000,22.698,20.470,8.311,34.131
Breast-GC110695,3.366,0.000,0.000,0.000,11.976,3.540,0.000,0.000,0.000,30.748,19.187,9.301,21.883
Breast-GC110696,0.000,1.666,0.000,0.000,11.785,0.864,4.521,0.828,0.997,21.403,21.468,10.294,26.174
Breast-GC116960,2.416,0.000,0.000,0.000,10.009,0.000,5.022,3.008,0.000,17.676,26.379,8.711,26.779
Breast-GC116963,1.033,2.150,0.036,0.000,10.067,0.000,0.000,0.652,0.000,13.730,10.716,5.062,56.553
Breast-GC116964,0.385,0.000,0.000,0.000,8.260,2.109,3.734,1.084,0.000,21.783,30.348,10.469,21.828
Breast-GC116965,3.670,3.230,0.000,0.000,10.428,1.530,0.281,0.000,0.000,34.116,20.461,8.955,17.330
Breast-GC116966,0.000,1.685,0.000,0.000,6.969,1.002,1.308,0.000,0.000,33.090,25.902,10.442,19.601
Breast-GC116967,1.076,0.000,0.000,0.000,12.469,1.330,1.792,1.626,2.361,21.902,23.691,8.270,25.482
Breast-GC116968,2.334,2.740,0.000,0.000,4.716,1.890,1.266,0.000,1.131,21.046,12.417,6.135,46.324
Breast-GC116969,0.132,1.185,0.088,0.000,2.130,1.678,0.523,0.290,2.323,19.895,12.608,6.965,52.183
Breast-GC116970,1.659,2.408,0.000,0.000,5.256,3.380,3.191,0.815,1.300,21.539,17.278,5.577,37.599
Breast-GC116971,1.488,5.104,0.000,0.000,7.304,0.000,5.127,1.503,0.000,27.113,17.630,9.633,25.099
Breast-GC110676,0.000,0.000,0.000,0.000,11.079,3.668,2.560,0.000,3.878,23.006,13.956,7.352,34.500
Breast-GC110678,0.290,3.199,0.579,0.000,9.881,1.983,2.322,1.205,2.384,17.933,25.900,8.064,26.261
Breast-GC110679,19.776,0.000,0.000,0.000,5.472,2.260,1.820,1.201,0.000,21.354,15.823,4.247,28.045
Breast-GC110680,2.542,0.000,0.644,0.000,0.000,4.298,1.516,0.000,4.221,22.337,13.578,5.783,45.080
Breast-GC110681,4.534,0.000,0.000,0.000,15.898,14.222,0.000,0.000,0.000,20.525,14.479,5.665,24.677
Breast-GC110682,0.958,0.000,0.000,0.000,9.734,5.130,7.514,0.000,0.445,13.727,18.472,9.886,34.134
Breast-GC110683,2.900,0.000,0.000,0.000,8.866,5.459,3.481,1.651,0.153,20.090,22.521,10.598,24.281
Breast-GC110684,0.160,0.000,0.000,0.000,7.987,2.135,3.915,0.000,0.000,20.389,24.689,5.736,34.989
Breast-GC110685,1.965,6.725,0.000,0.562,6.115,3.807,6.134,7.780,0.453,17.879,19.744,9.648,19.187
Ovarian-GC110686,0.527,0.000,0.000,0.000,11.969,0.000,0.443,0.000,0.000,37.647,14.584,11.676,23.154
Ovarian-GC114179,0.000,3.602,0.749,0.000,2.059,3.321,3.267,3.731,2.393,27.993,20.746,7.654,24.486
Ovarian-GC114180,1.591,1.365,2.640,0.000,2.883,0.000,5.535,5.508,1.599,30.738,17.906,8.488,21.747
Ovarian-GC114181,5.841,8.505,1.339,0.000,6.107,0.000,1.517,1.098,0.000,30.058,12.599,9.570,23.365
Ovarian-GC114182,8.536,0.000,2.746,0.000,25.513,9.775,0.000,0.000,3.834,12.089,11.998,1.019,24.488
Ovarian-GC116977,0.103,0.000,0.000,0.000,7.838,6.242,0.394,0.000,0.000,31.698,21.349,9.038,23.338
Ovarian-GC116979,2.820,2.837,0.000,0.000,19.042,1.772,1.340,4.847,0.846,18.428,13.424,5.113,29.530
Ovarian-GC116982,4.627,2.171,2.198,0.000,14.949,0.062,3.695,3.267,0.000,19.911,14.692,10.260,24.168
Ovarian-GC116990,0.000,3.348,0.616,0.000,5.859,5.403,3.967,1.538,0.460,10.662,20.888,9.302,37.957
Ovarian-GC119363,6.781,0.137,0.895,1.170,8.947,0.439,1.724,3.649,0.000,35.045,11.020,7.671,22.522
Ovarian-GC119364,3.662,2.807,0.000,0.000,0.787,1.763,5.121,1.803,0.000,20.373,21.456,7.021,35.208
Ovarian-GC119365,3.340,0.000,0.000,0.000,60.823,7.414,6.104,0.000,0.000,12.197,6.741,0.000,3.380
Ovarian-GC119366,8.280,6.288,0.278,0.573,7.480,2.612,0.580,6.921,0.000,31.124,18.177,7.337,10.349
Colorectal-GC121326,0.679,0.926,0.000,0.000,8.443,0.897,0.922,5.794,0.000,27.063,10.611,5.550,39.114
Colorectal-GC121327,9.993,0.000,0.726,12.223,0.000,0.806,1.619,1.743,0.000,33.243,18.423,6.579,14.646
Colorectal-GC121328,0.000,0.000,0.000,0.000,10.082,4.490,0.205,1.911,3.484,47.714,17.306,7.303,7.505
Colorectal-GC121329,6.525,0.000,0.000,0.000,2.797,20.774,5.625,1.824,7.561,31.196,13.483,4.220,5.995
Colorectal-GC121330,17.996,0.000,1.853,0.000,5.425,13.926,0.532,0.000,0.000,19.757,11.930,4.371,24.211
Colorectal-GC1003994,0.000,5.488,0.000,0.000,11.506,0.000,2.459,2.877,1.788,29.518,18.893,5.280,22.190
Colorectal-GC1003995,0.468,11.038,4.198,17.881,2.518,13.189,4.738,0.000,1.151,9.210,12.192,4.061,19.357
Colorectal-GC1003996,2.790,3.082,0.000,1.494,0.969,2.680,5.532,1.442,1.210,20.427,14.154,5.099,41.122
Colorectal-GC1003997,0.920,0.000,0.000,0.063,8.228,2.032,2.299,0.000,0.000,33.055,14.152,6.411,32.841
Colorectal-GC1003998,1.465,0.000,0.000,0.000,6.948,6.094,2.786,3.074,2.407,21.216,21.441,11.885,22.684
Colorectal-GC1003999,11.666,0.000,3.481,0.000,3.007,7.001,1.880,2.165,0.000,31.459,7.762,9.427,22.151
Colorectal-GC1004000,5.452,2.897,0.000,3.256,0.000,42.122,0.000,0.000,2.580,10.354,6.666,5.742,20.931
Colorectal-GC1004001,0.142,2.162,0.949,0.000,4.698,0.000,0.000,0.175,0.000,27.230,18.141,9.079,37.423
Colorectal-GC1004002,3.752,2.603,0.000,1.724,4.937,0.899,1.113,1.185,0.000,27.703,16.642,9.965,29.476
Colorectal-GC1004003,8.283,0.000,0.000,0.000,8.346,3.905,2.089,3.543,2.206,26.765,15.707,5.076,24.079
Colorectal-GC137538,6.415,0.000,0.000,0.000,9.123,0.000,3.474,0.000,3.922,23.374,23.418,11.079,19.195
Colorectal-GC137539,3.722,0.000,2.522,2.054,5.685,2.202,2.742,0.233,3.834,19.065,25.339,4.994,27.609
Colorectal-GC137540,0.000,0.000,0.000,0.000,7.819,0.000,0.000,3.047,3.432,35.655,20.094,4.609,25.344
Colorectal-GC137541,2.110,0.000,1.023,0.000,5.825,4.503,4.899,1.721,0.000,24.590,17.101,7.455,30.773
Colorectal-GC137542,2.219,0.000,0.408,0.737,0.000,0.264,0.928,4.925,0.076,33.492,14.630,8.125,34.196
Colorectal-GC137543,0.648,1.368,0.000,1.391,12.056,4.944,3.666,0.239,0.719,28.797,18.539,6.869,20.762
Colorectal-GC137544,0.000,0.202,0.000,0.000,8.824,2.650,1.227,0.000,0.628,27.098,21.464,8.475,29.433
Colorectal-GC137545,0.000,0.000,3.604,0.000,6.953,0.000,3.547,0.000,0.000,33.150,23.148,11.703,17.895
Colorectal-GC137546,1.483,1.696,0.000,0.000,4.086,3.270,2.172,3.589,1.820,19.498,20.377,5.575,36.433
Colorectal-GC137547,4.683,0.105,0.000,0.000,7.337,2.912,0.735,1.056,0.849,27.512,25.988,6.551,22.273
Colorectal-GC137548,0.000,0.000,0.000,0.000,10.160,0.000,0.313,0.000,0.000,19.228,8.225,8.874,53.200
Colorectal-GC137549,1.782,0.240,0.000,0.000,6.445,15.015,3.242,0.000,2.811,24.717,11.131,9.992,24.626
