Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1
Breast-GC1002975,0.000,0.000,0.000,29.564,0.000,1.139,0.000,0.000,2.168,18.448,14.000,0.000,34.680,0.000
Breast-GC1002976,9.534,0.000,0.000,34.590,0.000,1.442,0.000,0.000,1.727,10.537,3.939,0.000,38.230,0.000
Breast-GC1002977,0.000,0.000,0.000,0.707,0.000,0.000,0.000,3.616,6.574,0.000,8.298,0.000,49.372,31.433
Breast-GC1002978,1.931,0.000,0.000,28.975,1.272,0.000,0.000,0.000,0.212,16.910,27.795,0.000,22.905,0.000
Breast-GC1002979,8.748,0.000,0.000,18.225,0.000,0.089,0.000,0.000,3.352,7.687,16.683,0.000,45.215,0.000
Breast-GC1002980,0.000,0.000,0.000,25.134,0.000,0.000,0.000,0.000,0.324,29.272,15.119,0.000,30.150,0.000
Breast-GC1002981,3.241,0.000,0.000,19.998,1.110,0.000,0.000,0.000,2.386,16.805,18.489,0.000,37.970,0.000
Breast-GC1003967,0.000,0.000,0.042,24.179,0.051,3.646,0.000,0.000,4.499,22.794,20.462,0.000,24.326,0.000
Breast-GC1003968,2.670,0.000,0.000,26.830,0.000,0.000,0.746,0.000,5.066,22.184,11.388,0.000,31.115,0.000
Breast-GC1003970,2.545,0.000,0.000,19.684,0.000,0.000,0.064,0.000,0.000,8.957,42.629,0.000,26.120,0.000
Breast-GC1003971,0.000,0.483,8.310,23.001,0.000,0.000,0.000,0.000,6.288,21.848,22.727,6.049,11.292,0.000
Breast-GC1003972,5.697,0.000,0.000,20.980,0.000,0.000,1.261,0.000,0.645,24.031,27.332,0.000,20.053,0.000
Breast-GC1003974,0.000,0.000,0.111,22.395,0.000,0.000,0.638,0.000,0.000,12.036,16.025,0.000,48.794,0.000
Breast-GC1002311,0.000,0.000,0.000,30.269,0.000,0.824,0.000,0.000,0.000,22.138,22.290,0.000,24.479,0.000
Breast-GC1004006,0.042,0.036,0.000,32.989,0.000,0.000,0.000,0.000,0.000,14.865,16.018,0.000,36.050,0.000
Breast-GC1004007,0.000,0.000,0.000,33.491,0.945,0.000,0.000,0.000,3.240,24.659,13.827,0.000,23.837,0.000
Breast-GC1004008,0.009,0.000,0.000,36.034,0.000,0.000,0.000,0.000,0.101,13.584,10.164,0.000,40.107,0.000
Breast-GC1004009,2.599,0.000,0.000,23.713,3.827,1.856,0.000,0.000,0.000,8.945,14.501,0.000,44.560,0.000
Breast-GC110693,0.000,0.000,0.000,19.007,0.000,0.008,0.000,4.483,3.707,10.147,19.640,0.000,43.008,0.000
Breast-GC110694,0.466,0.000,0.000,25.844,2.091,0.000,0.000,0.000,2.837,19.281,19.227,0.000,30.253,0.000
