Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil
gDNA-Breast-GC1002316,66.498,3.292,0.358,0.000,6.761,0.622,2.220,0.000,0.000,10.909,9.077,0.264,0.000
gDNA-Breast-GC1003962,67.207,2.298,9.923,14.414,0.000,0.000,0.446,5.711,0.000,0.000,0.000,0.000,0.000
gDNA-Breast-GC1003963,78.308,1.556,5.839,14.297,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Breast-GC1003965,78.508,0.000,0.799,0.000,0.000,7.324,3.206,0.000,0.000,2.734,4.195,3.234,0.000
gDNA-Breast-GC1003966,79.645,0.000,6.285,11.595,0.000,2.475,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Cervical-GC112877,7.117,32.495,22.443,15.665,0.000,0.000,0.000,22.281,0.000,0.000,0.000,0.000,0.000
gDNA-Cervical-GC112878,9.899,0.000,24.621,0.736,17.031,17.761,0.000,0.000,0.000,0.000,8.188,4.691,17.074
gDNA-Cervical-GC112880,8.231,18.613,27.716,19.708,11.353,0.000,0.356,14.023,0.000,0.000,0.000,0.000,0.000
gDNA-Cervical-GC112881,10.933,14.484,41.530,4.419,0.000,0.000,0.000,28.620,0.000,0.000,0.000,0.000,0.014
gDNA-Cervical-GC112882,6.827,7.618,26.972,0.000,15.589,9.723,6.400,5.012,6.985,0.951,5.064,8.299,0.559
gDNA-Cervical-GC112883,8.438,1.929,2.161,0.000,50.604,1.743,0.000,10.923,0.000,22.224,0.000,1.978,0.000
gDNA-Colorectal-GC112876,0.000,6.495,0.000,0.869,9.885,63.342,2.453,0.893,1.710,6.070,5.035,2.413,0.835
gDNA-Colorectal-GC119345,1.174,7.373,6.640,70.696,0.000,9.483,0.000,4.635,0.000,0.000,0.000,0.000,0.000
gDNA-Colorectal-GC119346,9.245,0.000,3.290,36.626,10.374,26.331,0.000,0.000,0.000,3.349,7.264,1.302,2.218
gDNA-Colorectal-GC119347,5.127,0.000,3.887,31.466,0.000,59.237,0.000,0.000,0.000,0.000,0.000,0.000,0.283
gDNA-Colorectal-GC119348,2.650,6.858,4.400,45.933,2.321,10.228,4.559,0.000,4.290,1.222,3.185,1.287,13.065
gDNA-Colorectal-GC119349,14.666,10.449,8.054,30.635,10.593,4.331,9.008,0.000,1.541,8.730,1.152,0.842,0.000
gDNA-Ovarian-GC112879,16.130,3.065,7.690,1.280,28.077,20.357,0.992,0.000,0.000,10.728,8.321,3.360,0.000
gDNA-Ovarian-GC119433,12.653,0.000,11.954,31.953,20.001,14.102,0.000,0.000,0.000,0.000,0.000,0.000,9.337
gDNA-Ovarian-GC119434,13.719,2.703,10.090,26.905,15.156,0.000,12.502,0.000,1.626,0.000,10.261,4.939,2.098
gDNA-WBC-GC131344,0.000,0.000,0.957,0.838,1.985,3.528,4.492,0.000,0.000,0.000,2.374,7.685,78.142
gDNA-WBC-GC131345,1.417,0.000,0.873,2.371,4.615,4.535,8.256,1.688,1.402,0.000,8.679,9.809,56.355
gDNA-WBC-GC131346,0.930,0.778,0.681,0.869,1.423,3.272,7.578,0.000,6.054,5.404,4.150,8.324,60.536
gDNA-WBC-GC131347,0.000,0.774,0.800,0.396,0.273,1.092,3.596,19.666,9.076,3.587,7.701,0.436,52.604
gDNA-WBC-GC131348,0.000,3.689,0.246,1.691,0.741,0.000,5.542,7.167,3.929,0.000,3.720,6.413,66.862
gDNA-WBC-GC131349,0.000,1.254,3.301,1.222,0.000,2.578,7.652,0.000,7.303,2.174,7.382,11.114,56.019
gDNA-WBC-GC131350,0.397,2.455,0.626,0.672,0.634,2.170,4.688,0.000,3.012,3.468,6.636,8.380,66.862
gDNA-WBC-GC131351,0.753,1.829,0.553,2.155,2.022,1.526,5.828,0.000,1.709,0.806,9.671,8.043,65.107
gDNA-WBC-GC131352,0.000,3.244,0.371,0.598,1.545,1.442,7.864,11.536,10.683,1.303,7.410,4.599,49.405
gDNA-WBC-GC131353,0.584,0.000,1.239,2.254,2.807,2.873,9.338,0.000,5.295,0.000,11.970,8.114,55.526
gDNA-WBC-GC131354,2.293,0.000,2.013,0.157,2.206,3.522,11.317,5.484,2.873,4.066,7.980,9.722,48.369
gDNA-WBC-GC131355,2.051,0.204,0.274,2.473,0.000,5.349,7.058,0.000,0.000,1.072,9.737,11.274,60.509
