Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil
gDNA-Breast-GC1002316,51.189,0.129,0.011,0.701,30.567,0.015,0.616,4.561,0.026,5.247,6.538,0.398,0.002
gDNA-Breast-GC1003962,48.949,44.735,0.280,6.036,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Breast-GC1003963,59.986,36.655,0.055,3.304,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Breast-GC1003965,74.448,0.303,0.000,0.415,14.493,3.187,0.252,0.692,0.745,2.456,1.292,1.664,0.053
gDNA-Breast-GC1003966,72.243,18.990,0.831,7.844,0.001,0.092,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Cervical-GC112877,0.002,14.517,67.117,2.594,0.071,0.000,0.020,14.653,1.011,0.012,0.003,0.000,0.000
gDNA-Cervical-GC112878,3.137,0.708,9.952,1.638,57.732,11.732,0.060,0.001,0.007,0.071,0.372,1.265,13.325
gDNA-Cervical-GC112880,0.128,23.030,49.845,6.747,14.855,0.216,0.927,2.383,1.094,0.099,0.046,0.132,0.499
gDNA-Cervical-GC112881,0.000,0.000,92.669,0.000,0.000,0.000,0.001,7.039,0.263,0.002,0.018,0.006,0.001
gDNA-Cervical-GC112882,0.643,0.000,20.838,0.000,52.111,6.718,3.705,4.849,2.405,1.823,0.052,6.830,0.025
gDNA-Cervical-GC112883,0.001,0.000,0.000,0.000,72.690,0.000,0.091,14.752,2.198,10.142,0.010,0.117,0.000
gDNA-Colorectal-GC112876,0.046,5.735,0.888,1.310,18.262,62.965,1.599,0.729,1.939,3.117,2.744,0.493,0.172
gDNA-Colorectal-GC119345,0.000,31.481,0.000,63.919,0.000,4.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Colorectal-GC119346,1.787,7.310,0.133,34.633,25.016,23.733,0.074,0.036,0.042,0.738,3.490,0.837,2.171
gDNA-Colorectal-GC119347,0.024,12.525,0.000,26.459,0.000,60.992,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Colorectal-GC119348,1.299,7.518,4.027,42.880,8.537,9.685,2.961,0.955,3.049,1.466,2.513,1.829,13.282
gDNA-Colorectal-GC119349,0.013,76.824,0.001,9.069,2.422,5.657,3.593,0.049,0.296,0.158,0.808,1.028,0.083
gDNA-Ovarian-GC112879,2.647,0.009,0.002,0.764,78.667,13.527,0.225,0.407,0.428,2.392,0.299,0.633,0.000
gDNA-Ovarian-GC119433,3.607,33.468,0.292,26.473,16.289,13.707,0.000,0.000,0.000,0.000,0.000,0.000,6.165
gDNA-Ovarian-GC119434,2.112,39.345,0.961,18.196,19.100,0.066,8.171,0.067,0.332,0.068,5.861,2.437,3.285
gDNA-WBC-GC131344,0.435,0.161,0.073,0.572,3.474,2.758,3.766,0.155,0.612,0.464,1.494,7.987,78.049
gDNA-WBC-GC131345,2.520,0.150,0.433,2.500,5.046,3.210,7.362,2.210,0.404,2.275,7.512,9.360,57.017
gDNA-WBC-GC131346,0.075,0.316,0.001,1.628,3.312,2.667,8.639,1.359,5.990,4.986,3.532,7.369,60.127
gDNA-WBC-GC131347,0.006,0.971,0.102,0.576,2.271,0.100,4.228,17.970,9.300,3.465,7.246,1.002,52.763
gDNA-WBC-GC131348,0.052,4.696,0.147,1.140,0.529,0.000,5.248,6.534,4.867,0.084,3.961,5.818,66.925
gDNA-WBC-GC131349,0.147,1.269,0.603,0.889,2.531,1.793,8.117,3.759,4.266,3.587,5.686,10.870,56.483
gDNA-WBC-GC131350,0.929,0.976,0.142,1.549,1.788,1.433,4.505,1.552,1.566,3.627,6.394,7.870,67.669
gDNA-WBC-GC131351,0.033,2.260,0.005,1.552,8.111,0.008,6.914,0.061,2.421,0.301,6.273,6.545,65.516
gDNA-WBC-GC131352,0.347,2.297,0.002,0.587,1.643,0.126,7.968,11.532,7.880,4.722,7.077,6.058,49.761
gDNA-WBC-GC131353,0.000,2.837,0.545,1.950,2.905,2.296,9.577,0.203,3.232,1.176,10.072,8.142,57.065
gDNA-WBC-GC131354,0.532,1.696,0.353,0.609,4.077,2.887,10.939,5.571,1.565,6.166,6.598,10.203,48.803
gDNA-WBC-GC131355,1.430,0.119,0.007,1.211,4.497,4.092,5.924,0.297,0.523,4.452,6.307,10.877,60.264
