Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
gDNA-Breast-GC1002316,15.602,0.000,0.000,0.000,0.238,0.000,0.000,0.000,0.000,0.939,4.945,0.000,0.000,0.000,18.666,3.496,0.000,0.000,55.405,0.708,0.000,0.000,0.000
gDNA-Breast-GC1003962,0.000,0.000,8.695,14.977,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,76.327,0.000,0.000,0.000,0.000
gDNA-Breast-GC1003963,0.000,0.000,3.879,10.597,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.523,0.000,0.000,0.000,0.000
gDNA-Breast-GC1003965,1.762,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.824,6.772,1.310,0.000,0.000,78.330,0.000,0.000,0.000,0.000
gDNA-Breast-GC1003966,0.000,0.000,3.937,9.212,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,86.850,0.000,0.000,0.000,0.000
gDNA-Cervical-GC112877,0.000,46.060,22.844,5.225,11.410,1.038,0.000,0.000,0.000,0.000,0.000,0.000,3.754,0.000,0.000,0.000,0.000,0.000,9.669,0.000,0.000,0.000,0.000
gDNA-Cervical-GC112878,0.000,0.000,20.763,2.304,9.487,5.617,0.000,0.000,0.000,0.000,1.731,0.000,11.525,0.000,10.590,31.858,0.000,0.000,6.123,0.000,0.000,0.000,0.000
gDNA-Cervical-GC112880,0.000,19.572,27.516,10.896,15.354,1.672,2.241,0.000,0.000,0.000,0.000,0.000,1.638,0.000,0.000,0.000,0.000,0.000,5.895,0.000,15.214,0.000,0.000
gDNA-Cervical-GC112881,0.000,18.707,33.680,5.001,11.802,0.000,0.000,0.000,0.000,0.000,3.366,8.694,5.225,0.000,0.000,0.000,0.000,0.000,13.524,0.000,0.000,0.000,0.000
gDNA-Cervical-GC112882,0.000,2.846,22.852,0.589,5.071,3.309,0.952,0.808,0.306,0.000,0.000,3.173,0.000,1.013,23.403,33.135,0.000,0.000,2.540,0.000,0.000,0.000,0.000
gDNA-Cervical-GC112883,0.000,0.000,0.000,0.000,36.102,2.265,0.000,0.000,0.000,7.805,0.000,0.000,0.000,0.000,33.235,19.867,0.000,0.000,0.725,0.000,0.000,0.000,0.000
gDNA-Colorectal-GC112876,0.000,1.286,0.000,0.548,2.055,65.967,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.326,0.000,29.679,0.000,0.000,0.000,0.000,0.138,0.000
gDNA-Colorectal-GC119345,0.000,0.000,8.208,72.038,0.000,14.055,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.697,0.000,0.000,0.000,0.000
gDNA-Colorectal-GC119346,0.000,2.129,1.378,37.970,3.643,21.044,0.000,0.000,0.000,5.718,2.771,0.000,0.000,0.000,0.000,10.012,0.000,0.000,4.558,0.000,0.000,9.429,1.347
gDNA-Colorectal-GC119347,0.000,0.000,4.981,22.062,0.000,66.481,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.475,0.000,0.000,0.000,0.000
gDNA-Colorectal-GC119348,0.000,3.071,2.214,48.422,0.000,5.722,0.816,0.000,0.000,0.000,0.287,0.000,10.692,20.140,2.084,0.000,0.000,0.000,1.059,0.000,0.000,5.492,0.000
gDNA-Colorectal-GC119349,0.000,6.034,5.397,34.219,11.997,3.090,10.422,0.000,0.000,8.194,0.000,1.316,0.000,0.000,9.028,0.000,0.000,0.000,10.303,0.000,0.000,0.000,0.000
gDNA-Ovarian-GC112879,0.000,0.000,1.909,1.449,16.395,12.940,0.000,0.000,0.000,2.219,0.000,0.000,0.000,0.000,22.037,35.228,0.000,0.000,7.822,0.000,0.000,0.000,0.000
gDNA-Ovarian-GC119433,0.000,0.820,10.678,41.190,34.379,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.127,0.000,0.000,0.000,0.000,0.000,11.805,0.000,0.000,0.000,0.000
