Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil
gDNA-Breast-GC1002316,63.477,0.000,0.098,0.000,3.943,0.000,1.100,3.761,0.000,19.017,8.604,0.000,0.000
gDNA-Breast-GC1003962,76.208,0.000,8.655,15.136,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Breast-GC1003963,85.323,0.000,3.985,10.691,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Breast-GC1003965,81.963,0.000,0.000,0.000,0.000,0.000,0.000,0.347,2.400,15.289,0.000,0.000,0.000
gDNA-Breast-GC1003966,86.880,0.000,4.016,9.104,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Cervical-GC112877,9.922,44.853,23.349,5.377,11.532,1.031,0.000,0.000,0.000,0.000,0.000,0.000,3.936
gDNA-Cervical-GC112878,6.779,0.000,26.268,2.000,18.802,7.643,0.000,2.795,0.760,15.350,5.275,1.189,13.139
gDNA-Cervical-GC112880,7.108,24.269,28.699,11.564,18.227,2.338,4.682,0.000,0.000,0.000,0.000,0.000,3.112
gDNA-Cervical-GC112881,13.672,18.858,33.253,5.049,11.429,0.000,0.000,0.000,0.000,0.000,3.257,9.033,5.448
gDNA-Cervical-GC112882,4.178,5.473,28.936,0.000,11.142,6.093,5.638,21.373,6.791,3.289,2.091,4.996,0.000
gDNA-Cervical-GC112883,1.853,0.000,0.000,0.000,48.435,2.316,1.483,9.717,0.000,33.973,0.000,2.224,0.000
gDNA-Colorectal-GC112876,0.000,3.184,0.000,0.330,6.703,68.810,1.524,2.753,3.335,7.369,5.992,0.000,0.000
gDNA-Colorectal-GC119345,5.681,0.000,8.230,72.240,0.000,13.848,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Colorectal-GC119346,5.417,4.850,2.190,38.627,6.153,21.403,0.000,0.000,0.000,15.941,5.418,0.000,0.000
gDNA-Colorectal-GC119347,6.857,0.000,4.941,22.679,0.000,65.522,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Colorectal-GC119348,2.320,7.186,3.436,46.826,1.263,8.653,3.385,0.000,5.249,3.874,2.992,1.328,13.488
gDNA-Colorectal-GC119349,11.172,7.652,5.536,34.302,14.748,3.144,11.985,0.000,0.000,9.036,0.000,2.425,0.000
gDNA-Ovarian-GC112879,9.469,1.506,3.492,1.065,29.482,14.015,0.347,3.009,0.000,32.883,3.971,0.762,0.000
gDNA-Ovarian-GC119433,12.117,0.884,10.720,42.007,33.032,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.240
gDNA-Ovarian-GC119434,9.143,4.763,8.042,27.626,21.298,0.000,13.050,0.000,0.000,0.000,10.983,4.205,0.890
gDNA-WBC-GC131344,0.000,0.550,0.000,0.244,0.131,0.000,2.692,0.000,7.000,0.000,2.156,4.546,82.682
gDNA-WBC-GC131345,0.899,0.536,0.457,0.764,1.112,0.504,6.408,10.312,3.800,3.171,6.811,5.519,59.707
gDNA-WBC-GC131346,0.000,0.330,0.072,0.227,0.497,0.616,5.956,0.000,17.695,6.972,2.222,3.167,62.247
gDNA-WBC-GC131347,0.000,0.000,0.061,0.082,0.403,0.000,3.415,19.504,9.761,3.686,6.279,0.592,56.218
gDNA-WBC-GC131348,0.084,1.575,0.000,0.537,2.223,0.683,4.346,3.282,6.524,0.000,3.536,7.140,70.070
gDNA-WBC-GC131349,0.000,0.777,1.052,0.327,0.000,0.783,5.391,0.000,9.894,7.504,4.499,11.190,58.582
gDNA-WBC-GC131350,0.000,0.501,0.163,0.456,0.000,0.000,2.131,5.427,5.990,4.982,5.730,4.228,70.390
gDNA-WBC-GC131351,0.000,0.070,0.056,0.363,2.745,1.589,4.654,0.000,6.713,0.000,9.133,7.549,67.127
gDNA-WBC-GC131352,0.036,0.492,0.000,0.166,1.149,0.518,6.234,14.157,8.721,5.161,6.282,4.205,52.880
gDNA-WBC-GC131353,0.000,0.000,0.222,0.475,0.259,0.000,7.159,5.355,9.554,3.936,11.161,3.061,58.818
gDNA-WBC-GC131354,0.328,0.000,0.641,0.328,0.176,1.050,8.102,11.743,7.243,5.234,6.758,6.703,51.695
gDNA-WBC-GC131355,0.000,0.819,0.000,0.374,0.000,0.000,3.390,2.477,10.448,6.643,6.696,6.677,62.474
