Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Colo_rep2_Dep6_Tu0.5,0.058,6.244,0.682,0.007,3.530,0.585,1.848,3.073,1.202,4.143,9.030,1.721,12.038,8.312,0.365,9.829,9.391,0.813,10.579,3.938,0.565,10.135,1.912
Colo_rep2_Dep6_Tu50,2.344,3.099,0.535,0.329,1.636,27.101,3.132,0.244,4.767,7.865,7.806,4.432,4.839,4.748,0.662,0.234,0.779,3.972,3.377,3.357,5.236,3.936,5.570
Colo_rep6_Dep6_Tu1,0.022,5.009,0.086,0.000,8.348,2.161,3.445,0.030,2.756,4.099,2.001,2.371,16.759,15.140,3.306,4.216,19.030,2.170,2.802,2.916,0.328,0.631,2.375
Colo_rep3_Dep6_Tu2,0.007,3.658,0.886,0.004,3.493,2.017,4.754,3.281,1.990,4.228,4.427,3.700,5.144,10.314,6.906,5.899,7.098,0.186,3.950,8.804,9.209,3.994,6.052
Colo_rep7_Dep6_Tu2,0.004,2.772,0.332,0.000,6.610,3.128,3.017,0.277,2.242,6.549,4.792,2.627,2.813,12.800,8.960,4.905,0.078,1.036,5.233,6.266,3.352,7.656,14.549
Colo_rep8_Dep6_Tu0.1,0.008,3.798,0.423,0.000,10.220,2.534,0.130,1.234,5.174,2.739,3.001,3.607,19.942,10.741,4.120,3.675,10.564,1.335,1.080,6.644,3.381,2.102,3.546
Colo_rep10_Dep6_Tu2,0.021,5.085,0.876,0.093,0.805,2.516,2.665,0.934,3.907,5.711,7.988,2.816,12.186,3.518,3.251,10.325,4.034,0.956,6.346,2.705,6.720,9.205,7.338
Colo_rep6_Dep6_Tu3,0.022,3.750,0.541,0.028,2.606,1.181,6.085,2.627,4.188,4.339,5.908,0.278,10.127,1.199,4.679,5.813,9.948,1.430,3.840,3.420,10.616,3.055,14.318
Colo_rep9_Dep6_Tu30,0.621,4.969,1.395,0.007,4.391,14.110,5.489,1.934,2.724,4.853,6.669,3.725,7.864,1.015,2.532,7.127,4.407,1.396,4.651,10.734,1.687,4.328,3.373
Colo_rep9_Dep6_Tu0.5,0.003,4.346,0.973,0.005,6.995,0.621,1.399,3.615,2.164,4.533,2.863,2.847,14.560,8.246,4.867,9.943,0.763,0.905,7.008,10.068,3.321,1.824,8.131
Colo_rep6_Dep6_Tu20,0.328,6.021,0.483,0.024,4.151,9.761,4.527,2.422,7.095,1.776,3.765,3.443,6.836,4.634,3.457,12.207,4.204,2.547,4.716,0.898,3.414,5.216,8.076
Colo_rep8_Dep6_Tu30,3.820,2.039,1.382,0.480,2.335,11.625,3.908,3.168,2.275,8.227,6.666,3.913,3.958,6.391,2.672,4.016,2.371,0.809,10.905,2.970,7.428,7.660,0.979
