Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil
Colo_rep2_Dep6_Tu0.5,0.079,19.916,3.990,0.019,22.197,1.538,1.388,3.519,2.664,8.275,6.594,3.128,26.693
Colo_rep2_Dep6_Tu50,2.004,6.814,11.399,0.309,7.202,36.562,5.740,2.013,5.586,6.096,9.797,3.996,2.484
Colo_rep6_Dep6_Tu1,0.095,24.189,8.669,0.002,9.656,3.161,2.365,0.531,2.900,6.548,9.658,4.548,27.680
Colo_rep3_Dep6_Tu2,0.011,22.438,8.497,0.007,29.343,2.439,6.007,4.944,3.097,5.307,1.627,2.957,13.326
Colo_rep7_Dep6_Tu2,0.082,13.167,7.372,0.005,25.477,6.078,2.792,0.119,5.585,7.216,9.387,2.768,19.954
Colo_rep8_Dep6_Tu0.1,0.007,3.941,12.300,0.000,13.336,4.775,4.061,3.598,3.457,6.320,8.747,3.839,35.618
Colo_rep10_Dep6_Tu2,0.041,25.243,4.660,0.004,23.772,5.350,1.268,3.164,4.370,6.149,18.855,3.139,3.985
Colo_rep6_Dep6_Tu3,0.039,15.550,1.346,0.009,32.638,3.487,5.335,3.372,3.687,5.035,11.847,2.118,15.536
Colo_rep9_Dep6_Tu30,1.275,6.972,6.080,0.038,7.982,19.391,6.102,1.568,1.450,10.564,13.865,4.171,20.543
Colo_rep9_Dep6_Tu0.5,0.036,17.296,4.806,0.035,27.908,2.138,2.617,4.812,1.041,5.755,10.655,3.464,19.437
Colo_rep6_Dep6_Tu20,0.957,15.787,3.865,0.029,22.311,15.996,2.240,5.537,0.124,9.057,14.840,7.037,2.218
Colo_rep8_Dep6_Tu30,4.098,0.971,12.192,0.183,24.509,16.115,2.546,6.867,2.685,10.058,12.840,2.252,4.682
Colo_rep3_Dep6_Tu5,0.005,28.173,10.450,0.002,14.561,5.703,3.498,0.959,2.594,7.406,13.771,4.485,8.392
Colo_rep4_Dep6_Tu3,0.375,7.359,5.359,0.024,27.438,5.591,2.514,0.931,6.108,6.926,8.403,3.071,25.900
Colo_rep2_Dep6_Tu10,0.152,6.091,8.036,0.222,33.251,6.150,2.816,1.836,5.895,5.941,9.150,4.235,16.225
Colo_rep3_Dep6_Tu40,0.724,5.474,18.207,0.524,6.975,30.669,4.968,5.131,1.439,3.772,14.255,6.901,0.961
Colo_rep3_Dep6_Tu30,2.658,15.574,2.510,0.212,23.746,20.409,4.133,5.643,1.830,3.291,14.139,4.981,0.875
Colo_rep6_Dep6_Tu30,0.926,5.527,8.437,0.218,13.390,21.726,2.347,7.867,5.713,4.134,7.380,4.611,17.723
Colo_rep4_Dep6_Tu50,0.632,0.114,2.753,0.677,16.849,30.351,6.015,7.314,7.503,8.016,9.942,3.411,6.422
Colo_rep5_Dep6_Tu50,2.016,7.242,8.965,0.422,5.072,33.222,0.117,3.596,7.899,10.000,5.216,4.011,12.222
Colo_rep6_Dep6_Tu2,0.051,5.932,13.951,0.025,19.745,3.517,2.284,1.296,4.748,8.024,12.258,3.711,24.457
Colo_rep10_Dep6_Tu50,3.382,4.727,4.436,0.840,5.062,36.077,5.223,5.703,6.676,7.201,7.625,5.166,7.883
Colo_rep7_Dep6_Tu50,4.131,1.236,7.363,0.157,10.377,29.306,5.397,4.641,12.126,5.519,5.497,1.925,12.326
Colo_rep9_Dep6_Tu40,3.834,3.908,8.296,0.127,11.747,24.890,8.294,0.666,5.978,10.823,2.165,2.851,16.421
Colo_rep8_Dep6_Tu5,0.094,1.373,7.756,0.284,27.181,9.047,3.485,1.018,4.792,7.753,11.506,4.276,21.436
Colo_rep1_Dep6_Tu20,1.158,0.515,10.707,0.384,25.314,12.125,4.706,6.714,4.012,8.148,3.862,4.226,18.130
Colo_rep9_Dep6_Tu2,0.082,23.036,1.437,0.015,20.814,4.024,2.969,0.587,4.148,11.717,6.613,1.667,22.890
Colo_rep5_Dep6_Tu30,2.083,10.687,7.889,0.054,13.335,18.895,5.745,2.524,5.878,8.843,9.165,3.586,11.315
Colo_rep4_Dep6_Tu0.1,0.006,14.123,8.516,0.002,26.398,3.151,1.984,3.483,1.508,6.786,14.270,2.525,17.248
Colo_rep5_Dep6_Tu0.1,0.054,12.659,11.677,0.001,27.224,3.373,2.075,2.632,4.365,2.277,16.753,2.092,14.817
Colo_rep9_Dep6_Tu3,0.037,4.588,10.887,0.010,22.533,3.465,2.429,3.252,5.326,7.220,14.144,3.190,22.918
Colo_rep2_Dep6_Tu0.1,0.009,17.243,9.716,0.001,24.707,4.471,2.647,6.006,1.649,4.693,14.898,5.233,8.727
Colo_rep8_Dep6_Tu10,0.149,21.941,8.141,0.001,12.696,6.045,4.636,6.358,4.344,5.880,11.328,3.563,14.919
Colo_rep4_Dep6_Tu30,0.859,15.581,11.002,0.238,12.083,21.203,2.063,5.190,6.658,5.758,9.372,2.581,7.411
Colo_rep2_Dep6_Tu2,0.040,15.166,10.015,0.002,29.077,3.319,2.543,4.485,2.568,7.443,9.146,2.724,13.471
Colo_rep1_Dep6_Tu5,0.010,25.451,11.533,0.010,15.867,6.651,3.443,5.087,2.184,6.127,15.641,2.375,5.622
Colo_rep8_Dep6_Tu50,1.598,4.537,4.540,1.093,5.370,36.250,6.910,8.262,0.961,7.082,9.632,6.063,7.702
Colo_rep5_Dep6_Tu5,0.005,18.319,10.405,0.001,13.960,6.214,3.685,4.429,1.838,6.820,14.745,4.436,15.143
Colo_rep6_Dep6_Tu50,1.920,8.644,5.061,0.013,1.406,35.626,4.865,3.157,7.041,10.826,8.560,4.318,8.564
Colo_rep5_Dep6_Tu0.5,0.125,12.447,7.880,0.013,26.901,1.363,1.474,3.252,3.896,5.110,16.555,0.408,20.576
Colo_rep4_Dep6_Tu20,0.880,2.830,9.550,0.317,23.817,15.797,4.092,4.901,6.746,3.593,12.610,4.052,10.815
Colo_rep8_Dep6_Tu40,2.883,9.052,7.644,1.273,16.230,23.123,4.485,6.207,5.061,6.989,5.570,3.612,7.872
Colo_rep7_Dep6_Tu0.3,0.055,19.551,4.549,0.010,23.875,2.692,2.138,1.632,1.862,9.347,13.017,3.215,18.058
Colo_rep7_Dep6_Tu30,1.747,7.543,7.747,0.170,16.046,26.787,2.907,3.840,2.798,7.051,9.939,4.183,9.242
Colo_rep10_Dep6_Tu20,1.769,0.609,3.387,0.079,10.333,14.487,5.533,6.182,1.841,9.924,13.230,0.519,32.108
Colo_rep9_Dep6_Tu10,0.254,20.727,8.237,0.080,11.696,9.259,4.350,0.384,7.038,1.240,17.218,2.415,17.102
Colo_rep9_Dep6_Tu0.1,0.012,16.555,7.205,0.000,16.658,3.668,3.363,3.117,5.508,7.265,10.766,2.988,22.895
Colo_rep10_Dep6_Tu0.3,0.043,12.981,6.079,0.046,28.597,0.888,2.314,1.769,7.059,6.593,12.431,2.288,18.913
Colo_rep8_Dep6_Tu20,0.511,4.729,4.636,0.013,19.894,13.782,4.596,5.283,5.453,8.763,8.060,3.464,20.817
Colo_rep3_Dep6_Tu3,0.021,30.559,7.237,0.020,2.537,9.033,2.255,2.643,4.049,5.621,14.356,2.936,18.734
Colo_rep4_Dep6_Tu2,0.019,15.127,7.805,0.002,14.445,2.534,3.040,1.930,5.234,5.774,10.330,3.068,30.692
Colo_rep10_Dep6_Tu0.1,0.033,8.795,2.209,0.000,29.028,2.984,2.559,1.772,5.263,6.042,14.127,3.952,23.234
Colo_rep4_Dep6_Tu0.3,0.028,22.103,3.783,0.002,26.726,2.435,2.487,1.605,4.059,6.618,10.259,2.737,17.158
Colo_rep9_Dep6_Tu0.3,0.204,4.248,0.769,0.041,36.943,1.879,1.430,2.525,3.363,6.115,6.926,2.528,33.029
Colo_rep1_Dep6_Tu10,0.092,20.091,9.962,0.006,19.005,8.414,4.612,5.067,4.580,5.788,16.651,5.134,0.597
Colo_rep6_Dep6_Tu0.3,0.028,21.756,8.701,0.001,20.286,2.867,1.731,2.482,5.232,4.409,20.449,4.555,7.503
Colo_rep6_Dep6_Tu0.5,0.023,31.237,6.613,0.007,6.737,3.781,3.168,4.081,4.956,4.282,8.311,3.370,23.433
Colo_rep10_Dep6_Tu10,0.320,21.757,6.364,0.425,10.980,9.979,5.150,4.729,4.588,7.693,12.571,3.227,12.218
Colo_rep10_Dep6_Tu1,0.016,10.667,5.300,0.019,22.913,2.782,3.514,3.645,5.509,6.694,12.077,3.167,23.697
Colo_rep10_Dep6_Tu5,0.300,2.412,9.826,0.141,33.311,10.170,1.936,2.627,6.726,5.740,17.637,3.260,5.916
Colo_rep10_Dep6_Tu40,0.937,8.969,8.554,0.939,4.187,28.898,4.417,3.807,4.487,8.648,12.135,3.174,10.848
Colo_rep10_Dep6_Tu0.5,0.015,4.062,5.458,0.001,36.094,1.483,5.459,2.781,7.383,5.748,6.297,4.665,20.552
Colo_rep1_Dep6_Tu1,0.016,14.700,5.342,0.000,27.476,2.819,4.063,3.154,5.832,3.449,4.123,4.539,24.488
Colo_rep7_Dep6_Tu20,0.902,2.869,13.256,0.093,22.754,17.626,2.302,4.217,2.636,8.176,14.236,2.498,8.436
Colo_rep6_Dep6_Tu10,0.219,16.238,12.405,0.100,27.115,11.100,2.984,1.660,4.914,0.898,14.272,5.986,2.110
Colo_rep10_Dep6_Tu3,0.513,16.567,6.978,0.249,22.304,2.244,2.727,2.098,7.304,6.429,5.303,0.566,26.719
Colo_rep1_Dep6_Tu30,0.567,15.688,15.581,0.026,2.775,24.874,3.131,1.012,4.546,9.299,13.659,4.364,4.477
Colo_rep1_Dep6_Tu0.1,0.187,13.028,3.708,0.021,16.637,3.009,3.366,2.424,0.672,5.237,11.623,2.814,37.275
Colo_rep7_Dep6_Tu5,0.254,15.335,6.379,0.843,24.839,1.092,4.099,3.062,3.653,6.810,10.015,2.979,20.640
Colo_rep7_Dep6_Tu0.1,0.030,7.380,14.913,0.001,23.264,2.856,2.319,2.795,2.755,7.481,5.669,2.790,27.746
Colo_rep6_Dep6_Tu40,2.111,1.395,6.751,0.151,13.369,29.918,4.116,4.203,1.320,9.965,7.997,4.315,14.389
Colo_rep8_Dep6_Tu2,0.021,24.261,13.955,0.001,3.693,5.710,3.499,0.727,3.282,5.032,14.159,4.432,21.227
Colo_rep7_Dep6_Tu0.5,0.008,36.435,8.616,0.007,2.599,1.793,2.741,2.828,3.153,7.217,13.542,4.182,16.879
Colo_rep5_Dep6_Tu20,0.798,3.424,8.232,0.005,10.778,13.693,4.586,4.720,1.180,9.397,11.090,5.740,26.356
Colo_rep8_Dep6_Tu0.3,0.077,16.031,12.802,0.008,5.796,3.673,1.265,3.043,0.151,5.366,15.139,3.109,33.540
Colo_rep4_Dep6_Tu5,0.040,18.364,3.179,0.001,16.980,6.475,1.294,3.939,5.903,8.767,12.259,3.309,19.491
Colo_rep9_Dep6_Tu1,0.124,8.144,1.595,0.014,25.277,3.319,2.152,2.324,4.133,7.883,13.277,0.487,31.271
Colo_rep1_Dep6_Tu0.5,0.066,15.679,3.539,0.007,26.958,2.486,2.369,4.057,4.087,8.475,4.517,1.478,26.283
Colo_rep8_Dep6_Tu3,0.074,0.232,16.752,0.001,14.757,7.438,2.001,2.972,0.976,9.338,12.561,2.923,29.975
Colo_rep5_Dep6_Tu0.3,0.011,30.999,1.642,0.000,1.718,5.014,1.757,3.260,0.663,7.738,15.128,5.897,26.172
Colo_rep2_Dep6_Tu30,2.552,11.215,4.948,0.287,12.513,20.131,0.216,3.361,5.207,7.270,11.050,4.124,17.126
Colo_rep7_Dep6_Tu10,0.149,1.601,9.845,0.090,35.473,10.432,2.854,4.781,4.772,7.351,7.469,2.957,12.225
Colo_rep2_Dep6_Tu40,3.490,9.016,4.725,0.297,6.118,27.044,8.200,4.824,4.322,8.171,8.468,2.479,12.846
Colo_rep3_Dep6_Tu0.1,0.025,21.432,10.900,0.001,25.489,3.859,1.320,4.177,0.378,7.438,19.926,4.330,0.725
Colo_rep3_Dep6_Tu1,0.020,6.212,4.035,0.001,32.041,1.720,3.125,2.572,4.285,4.836,15.010,1.782,24.362
Colo_rep8_Dep6_Tu1,0.025,20.538,7.970,0.011,17.904,8.542,2.075,0.894,3.611,5.812,17.235,4.040,11.342
Colo_rep4_Dep6_Tu1,0.037,12.808,3.153,0.005,28.472,2.816,5.772,3.978,4.551,3.687,10.910,3.590,20.220
Colo_rep5_Dep6_Tu40,0.671,8.801,8.061,0.225,10.189,27.215,3.433,6.997,4.460,7.629,11.309,5.282,5.727
Colo_rep5_Dep6_Tu10,0.416,16.427,2.788,0.067,19.937,9.556,4.301,0.546,6.704,8.253,14.019,2.022,14.963
Colo_rep2_Dep6_Tu0.3,0.114,5.736,13.641,0.014,14.463,1.714,2.039,3.086,2.138,12.146,10.194,1.448,33.268
Colo_rep10_Dep6_Tu30,1.397,8.376,9.051,0.233,19.210,18.244,4.207,4.860,3.689,8.315,6.439,3.208,12.771
Colo_rep1_Dep6_Tu40,2.867,2.108,8.374,0.370,11.377,26.736,3.918,6.561,8.444,6.289,9.689,1.212,12.056
Colo_rep6_Dep6_Tu0.1,0.096,38.946,5.879,0.004,0.176,2.620,2.626,3.442,3.541,4.713,17.264,2.240,18.453
Colo_rep7_Dep6_Tu40,2.279,8.909,5.797,0.835,3.946,27.135,4.106,4.144,3.971,11.700,12.059,3.414,11.706
Colo_rep1_Dep6_Tu50,2.249,5.713,3.586,0.862,4.737,39.530,6.026,3.149,3.779,11.859,1.454,6.572,10.483
Colo_rep1_Dep6_Tu0.3,0.018,18.242,5.385,0.007,18.147,1.715,2.153,4.078,3.466,5.211,14.604,2.869,24.105
Colo_rep9_Dep6_Tu20,1.410,13.201,6.247,0.008,17.905,14.365,4.227,2.502,3.310,13.536,5.833,2.744,14.713
