Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Colo_rep2_Dep6_Tu0.5,0.035,3.409,0.569,0.002,3.930,1.050,2.950,3.114,2.336,5.809,8.960,2.214,12.167,8.862,2.186,7.080,5.954,8.019,2.797,2.437,8.835,7.203,0.082
Colo_rep2_Dep6_Tu50,1.789,1.497,0.068,1.126,5.521,28.780,2.124,3.934,3.786,6.348,11.174,3.750,2.826,3.194,3.352,5.387,2.671,0.153,1.701,0.929,4.531,2.235,3.124
Colo_rep6_Dep6_Tu1,0.070,5.608,0.006,0.001,11.415,1.745,2.824,2.317,2.394,4.306,7.425,3.137,5.886,5.195,8.185,6.958,6.384,7.604,1.458,9.205,2.017,1.587,4.273
Colo_rep3_Dep6_Tu2,0.001,3.667,0.287,0.006,4.414,2.534,4.339,4.994,0.904,2.933,8.846,4.090,10.901,3.062,11.012,1.198,8.425,5.400,0.844,7.907,3.648,2.041,8.551
Colo_rep7_Dep6_Tu2,0.210,6.516,0.050,0.004,6.814,3.168,4.111,0.903,4.666,4.597,3.612,2.742,0.387,6.604,11.616,1.650,9.167,0.634,4.809,10.955,9.355,2.461,4.971
Colo_rep8_Dep6_Tu0.1,0.007,3.523,0.028,0.000,12.740,0.898,2.989,4.826,0.584,1.051,8.468,4.597,10.407,2.809,3.603,2.837,0.304,4.302,3.743,7.492,7.207,9.487,8.097
Colo_rep10_Dep6_Tu2,0.069,5.337,0.425,0.009,6.246,1.471,3.274,1.719,3.736,3.520,7.238,2.860,3.751,0.201,0.799,2.981,7.509,9.242,10.620,8.987,6.202,9.459,4.345
Colo_rep6_Dep6_Tu3,0.156,0.041,0.301,0.004,3.785,2.394,5.526,6.065,0.760,5.088,8.463,2.601,18.152,0.871,0.284,7.729,2.277,6.962,2.033,2.211,8.599,4.191,11.505
Colo_rep9_Dep6_Tu30,1.135,5.113,0.598,0.128,5.370,16.919,3.532,2.905,2.189,4.031,9.221,3.399,7.264,1.193,4.457,5.202,4.581,6.413,3.298,3.683,3.226,2.428,3.714
Colo_rep9_Dep6_Tu0.5,0.019,4.182,0.488,0.005,4.899,1.614,3.356,4.366,2.330,3.785,9.006,2.937,7.159,4.614,3.671,5.310,3.762,9.144,3.361,13.065,3.219,1.182,8.525
Colo_rep6_Dep6_Tu20,0.887,0.583,0.351,0.126,3.905,13.537,4.893,2.595,3.068,6.164,7.580,4.985,13.160,1.816,6.027,0.588,3.118,2.322,3.303,1.678,1.509,7.544,10.259
Colo_rep8_Dep6_Tu30,1.423,4.334,0.050,1.415,5.352,15.617,3.969,3.649,3.162,6.518,5.839,4.184,0.764,3.239,6.309,5.822,0.863,5.808,6.338,1.819,4.281,4.649,4.597
Colo_rep3_Dep6_Tu5,0.068,0.840,0.526,0.042,5.238,4.464,3.835,4.142,3.903,3.337,5.643,2.568,10.955,1.668,8.687,3.518,3.492,6.416,4.257,7.387,9.385,5.829,3.799
Colo_rep4_Dep6_Tu3,0.116,4.007,0.040,0.043,6.487,2.454,3.490,2.307,2.409,3.661,9.252,3.087,11.820,5.671,10.860,1.193,0.465,4.068,13.251,0.241,5.211,8.584,1.282
Colo_rep2_Dep6_Tu10,0.058,2.989,0.386,0.167,6.664,4.481,4.445,4.753,1.886,3.985,4.677,4.044,5.026,2.903,1.113,2.827,8.118,1.247,1.875,12.179,9.952,4.429,11.795
Colo_rep3_Dep6_Tu40,0.427,4.625,0.043,0.642,7.143,27.007,3.493,3.149,3.224,4.074,3.007,4.850,9.764,2.508,1.102,5.836,3.069,6.050,2.294,1.746,2.425,0.155,3.366
Colo_rep3_Dep6_Tu30,2.334,3.847,0.671,0.228,0.113,18.900,3.037,2.090,2.971,5.880,9.413,2.626,6.589,1.128,5.051,6.312,5.337,0.824,4.310,7.777,3.663,4.547,2.351
Colo_rep6_Dep6_Tu30,0.364,2.873,0.072,0.324,9.754,19.878,1.617,1.996,4.261,5.946,8.354,3.898,4.245,0.111,7.821,1.515,6.302,0.790,4.911,2.636,2.719,5.370,4.243
Colo_rep4_Dep6_Tu50,0.803,7.530,0.675,1.237,5.392,24.168,6.471,3.388,8.480,2.747,7.691,2.156,3.388,0.033,5.452,2.494,2.930,1.045,2.749,0.655,3.651,3.608,3.257
Colo_rep5_Dep6_Tu50,0.989,1.664,0.669,1.060,6.753,28.152,4.849,4.681,1.666,6.184,9.841,4.428,0.080,3.432,4.042,0.358,1.600,0.763,5.114,0.718,3.969,4.723,4.265
Colo_rep6_Dep6_Tu2,0.002,5.180,0.230,0.008,4.252,2.339,2.951,2.902,4.102,5.039,6.674,3.253,12.285,4.068,10.114,4.288,7.214,3.745,3.514,1.628,5.558,7.777,2.875
Colo_rep10_Dep6_Tu50,2.254,5.829,0.667,0.469,9.687,28.696,3.694,6.619,0.373,5.064,5.827,5.301,2.735,3.622,5.499,0.221,3.550,0.206,0.175,0.871,1.909,2.998,3.734
Colo_rep7_Dep6_Tu50,0.982,5.926,0.736,0.324,6.807,25.275,7.188,8.824,2.796,3.130,8.236,0.214,4.565,3.521,7.683,3.415,0.438,5.241,0.833,0.866,0.692,0.230,2.078
Colo_rep9_Dep6_Tu40,2.879,2.574,0.513,0.200,2.035,22.725,4.499,6.706,1.123,6.253,4.864,4.079,9.914,0.008,4.092,1.039,3.769,0.489,3.789,5.681,6.918,4.750,1.100
Colo_rep8_Dep6_Tu5,0.077,4.007,0.936,0.030,5.759,2.892,2.837,5.827,3.923,1.876,9.775,4.428,6.318,1.334,13.137,5.407,7.832,4.860,3.525,2.699,4.321,4.338,3.860
Colo_rep1_Dep6_Tu20,0.564,5.213,0.205,0.896,9.284,10.274,0.600,6.369,2.023,5.713,4.931,3.716,9.817,2.808,14.120,3.938,0.711,2.908,7.836,0.118,1.052,2.866,4.036
Colo_rep9_Dep6_Tu2,0.564,3.456,0.851,0.022,1.526,1.855,3.025,2.180,4.145,8.357,8.059,1.829,7.422,6.067,8.003,10.443,2.855,3.539,2.274,10.459,4.315,4.504,4.251
Colo_rep5_Dep6_Tu30,2.919,4.990,0.031,0.557,6.513,17.292,0.065,2.682,6.358,8.857,3.630,1.540,0.355,1.152,7.931,5.829,2.136,5.034,5.145,5.890,3.514,3.653,3.927
Colo_rep4_Dep6_Tu0.1,0.017,2.327,0.874,0.007,6.431,1.512,3.107,5.279,0.930,6.671,6.904,0.806,11.366,7.325,2.346,5.355,5.149,4.126,0.185,7.908,5.984,7.474,7.917
Colo_rep5_Dep6_Tu0.1,0.041,4.028,0.400,0.003,5.693,1.138,3.721,3.428,2.352,4.291,5.239,2.231,9.461,2.143,4.284,8.412,4.359,3.632,7.852,10.880,0.175,8.783,7.455
Colo_rep9_Dep6_Tu3,0.024,5.914,0.087,0.002,7.263,3.300,3.686,2.809,2.737,4.799,3.088,3.376,6.074,1.100,10.428,1.173,15.108,8.508,0.289,0.577,7.957,0.686,11.015
Colo_rep2_Dep6_Tu0.1,0.024,10.306,0.055,0.001,1.296,0.317,4.456,1.157,0.118,4.071,8.155,5.337,13.224,2.816,4.427,1.275,7.616,9.055,1.773,1.712,1.695,10.241,10.874
Colo_rep8_Dep6_Tu10,0.165,10.498,0.098,0.014,11.681,2.645,3.027,2.965,3.864,0.811,4.180,3.555,11.323,4.028,6.722,3.479,4.480,5.477,4.021,1.535,2.416,3.948,9.067
Colo_rep4_Dep6_Tu30,0.894,2.081,0.783,0.643,0.079,20.493,2.388,4.988,5.587,5.193,2.008,2.484,9.031,3.784,5.536,2.198,0.298,3.200,2.883,10.068,0.869,6.345,8.166
Colo_rep2_Dep6_Tu2,0.005,7.627,0.310,0.009,6.669,2.303,2.755,3.583,4.046,2.848,4.073,1.969,0.234,7.167,6.578,7.344,8.597,1.178,6.197,7.408,4.675,7.421,7.004
Colo_rep1_Dep6_Tu5,0.133,6.948,0.374,0.027,5.625,2.673,4.099,5.141,1.954,5.094,4.389,2.482,8.937,5.044,9.664,5.735,2.262,0.197,2.705,6.385,10.964,0.487,8.680
Colo_rep8_Dep6_Tu50,0.447,5.218,0.338,0.737,1.676,32.185,2.413,5.958,2.832,6.398,9.164,3.082,6.389,2.627,3.540,1.837,1.841,0.332,1.624,3.925,1.682,4.269,1.486
Colo_rep5_Dep6_Tu5,0.111,1.941,0.139,0.000,4.877,2.436,2.806,6.698,2.146,3.044,10.602,4.464,2.731,4.659,6.742,4.390,9.001,5.813,7.253,1.701,8.035,2.802,7.611
Colo_rep6_Dep6_Tu50,1.078,1.996,0.552,0.167,4.109,28.713,4.825,5.524,6.986,6.573,4.467,1.177,7.080,1.209,6.840,3.028,4.722,1.717,1.590,1.008,1.769,4.651,0.219
Colo_rep5_Dep6_Tu0.5,0.093,0.824,0.341,0.100,8.696,1.040,4.280,4.654,1.938,3.776,12.056,0.906,1.734,2.662,3.236,8.001,11.260,6.541,6.915,11.191,4.394,1.907,3.456
Colo_rep4_Dep6_Tu20,0.651,1.792,0.811,0.019,5.321,14.958,4.974,1.664,5.573,5.006,0.352,4.281,11.800,3.807,10.420,1.238,1.771,4.292,2.393,6.711,7.180,3.991,0.993
Colo_rep8_Dep6_Tu40,2.689,1.995,0.355,1.285,6.286,21.135,5.778,4.394,5.290,1.590,5.185,1.912,3.020,3.652,1.487,4.018,1.339,5.809,4.008,11.302,1.638,2.662,3.171
Colo_rep7_Dep6_Tu0.3,0.096,1.322,0.334,0.003,4.131,0.581,2.737,3.083,3.283,7.940,10.552,1.697,13.533,4.453,3.881,3.382,8.561,12.000,4.568,4.586,2.786,0.567,5.926
Colo_rep7_Dep6_Tu30,1.936,4.354,0.637,0.153,8.075,16.060,3.031,4.875,0.414,2.462,6.918,5.334,4.286,3.757,7.429,6.151,3.617,3.285,1.566,6.150,0.245,4.869,4.396
Colo_rep10_Dep6_Tu20,0.850,1.877,0.460,0.166,11.286,10.495,5.154,4.297,2.310,1.669,4.036,4.046,14.510,2.115,6.631,3.141,3.932,0.181,0.521,7.231,3.245,2.897,8.949
Colo_rep9_Dep6_Tu10,0.012,5.449,0.175,0.038,4.804,4.384,3.551,0.380,5.820,4.783,8.826,3.085,6.592,1.270,8.820,1.798,8.637,3.323,6.732,4.905,3.377,8.951,4.289
Colo_rep9_Dep6_Tu0.1,0.001,6.576,0.129,0.000,8.931,0.612,2.727,2.532,4.057,2.915,6.756,2.821,10.454,2.347,6.003,2.676,12.345,6.598,0.194,6.680,4.931,1.015,8.700
Colo_rep10_Dep6_Tu0.3,0.009,2.919,0.218,0.002,10.360,1.292,0.790,3.704,2.077,5.358,6.361,4.620,10.670,3.695,4.117,6.510,14.893,2.146,2.975,0.498,5.007,2.800,8.979
Colo_rep8_Dep6_Tu20,0.227,2.665,0.207,0.078,9.818,12.535,3.800,5.706,0.393,4.124,8.095,5.467,0.242,2.338,0.695,9.052,5.811,5.295,2.426,1.579,3.109,9.190,7.148
Colo_rep3_Dep6_Tu3,0.006,3.625,0.145,0.058,6.447,3.494,2.637,3.908,2.459,4.730,8.037,2.991,11.564,4.031,1.199,1.221,0.504,0.030,6.142,14.285,2.310,12.469,7.707
Colo_rep4_Dep6_Tu2,0.043,0.901,0.250,0.026,6.028,1.413,2.125,3.287,3.977,3.317,10.625,4.406,2.450,1.849,5.353,5.419,7.846,9.737,9.926,4.322,5.936,5.945,4.821
Colo_rep10_Dep6_Tu0.1,0.007,5.507,0.008,0.000,8.787,1.159,2.659,3.759,2.505,4.015,4.366,2.025,14.767,3.717,1.628,2.829,15.277,8.666,7.332,3.575,1.960,1.058,4.395
Colo_rep4_Dep6_Tu0.3,0.027,9.200,0.463,0.002,3.421,0.263,3.891,0.031,5.393,2.075,1.376,4.278,12.914,5.504,5.455,8.358,4.343,9.234,3.486,2.623,6.614,6.242,4.808
Colo_rep9_Dep6_Tu0.3,0.029,6.912,0.473,0.002,1.613,1.054,2.916,2.473,3.730,4.488,3.356,2.780,7.412,6.283,6.030,8.155,0.560,6.968,1.803,7.277,10.689,10.290,4.707
Colo_rep1_Dep6_Tu10,0.578,2.580,0.407,0.001,5.637,4.098,5.749,3.020,5.520,7.196,4.043,2.254,14.970,4.336,3.838,1.467,5.478,3.920,4.224,3.930,7.231,1.183,8.341
Colo_rep6_Dep6_Tu0.3,0.051,5.742,0.135,0.002,6.298,0.666,2.900,4.600,2.618,5.541,7.847,0.998,4.704,2.418,6.242,9.937,10.852,10.873,3.229,3.329,0.133,8.434,2.449
Colo_rep6_Dep6_Tu0.5,0.007,6.053,0.311,0.005,10.131,0.663,2.409,3.991,4.043,4.345,2.255,2.579,8.135,2.650,7.001,4.728,7.668,7.532,11.358,5.405,0.681,0.026,8.024
Colo_rep10_Dep6_Tu10,0.192,5.775,0.095,0.088,8.780,2.226,5.048,1.408,6.271,4.076,6.766,3.350,8.266,3.462,6.003,4.199,2.960,3.982,8.720,0.962,7.270,7.940,2.161
Colo_rep10_Dep6_Tu1,0.016,6.576,0.132,0.000,2.882,1.444,1.959,4.620,6.359,5.292,4.193,1.695,7.725,5.044,9.692,3.516,0.199,7.460,9.233,2.958,6.507,5.484,7.017
Colo_rep10_Dep6_Tu5,0.251,7.575,0.209,0.104,0.196,5.669,2.429,3.724,4.318,3.509,5.885,3.250,8.337,1.602,1.966,2.308,13.440,6.857,12.269,2.908,11.960,0.627,0.606
Colo_rep10_Dep6_Tu40,0.496,3.415,0.044,0.539,5.058,27.360,4.904,1.241,4.798,6.787,8.054,1.240,6.718,0.369,3.653,1.637,3.125,3.100,3.607,3.855,3.328,4.570,2.103
Colo_rep10_Dep6_Tu0.5,0.010,3.430,0.072,0.001,5.919,1.177,3.669,4.829,2.139,3.738,10.208,3.892,11.547,3.039,11.481,2.681,2.830,5.105,8.234,3.354,1.293,3.698,7.654
Colo_rep1_Dep6_Tu1,0.013,4.818,0.103,0.000,10.029,1.043,2.199,1.234,6.637,5.069,6.261,1.921,2.318,3.647,8.371,3.708,1.823,1.559,15.598,0.448,4.602,5.007,13.593
Colo_rep7_Dep6_Tu20,0.726,7.536,0.185,0.916,4.729,10.656,5.536,1.854,0.440,7.116,2.009,3.259,3.189,5.121,6.177,10.152,0.587,13.215,1.480,0.407,7.907,2.549,4.252
Colo_rep6_Dep6_Tu10,2.023,1.222,0.298,0.136,9.519,4.109,2.587,1.298,5.200,4.214,6.032,4.060,13.187,0.388,5.087,3.826,10.160,9.454,6.479,0.968,2.091,4.948,2.713
Colo_rep10_Dep6_Tu3,0.672,1.199,0.252,0.392,7.579,2.886,2.432,4.672,0.694,6.745,9.077,3.387,6.595,1.368,4.766,6.695,8.069,14.535,0.226,3.137,7.311,3.793,3.518
Colo_rep1_Dep6_Tu30,1.398,1.531,0.319,0.067,5.148,19.598,3.750,2.697,6.385,0.028,5.503,3.493,8.597,2.378,2.995,6.213,5.033,2.108,5.664,4.724,2.438,4.749,5.184
Colo_rep1_Dep6_Tu0.1,0.123,4.613,0.051,0.054,7.946,1.445,4.314,3.003,1.417,3.479,7.857,0.550,15.561,1.335,0.350,13.507,1.180,6.847,6.932,2.079,3.790,3.330,10.238
Colo_rep7_Dep6_Tu5,0.106,7.979,0.521,0.376,3.439,0.353,4.316,2.755,2.917,5.609,4.676,1.766,18.285,6.781,6.851,3.670,1.310,3.006,2.191,8.613,1.461,6.975,6.047
Colo_rep7_Dep6_Tu0.1,0.004,4.104,0.930,0.004,0.257,0.887,3.391,5.219,2.840,3.652,11.456,1.152,13.422,4.133,1.592,2.726,9.882,8.438,8.268,3.087,4.547,1.636,8.372
Colo_rep6_Dep6_Tu40,1.540,2.125,0.669,0.537,2.670,26.392,2.744,3.963,2.422,5.586,4.396,4.355,6.999,2.999,7.009,1.270,3.826,1.908,5.936,0.165,6.453,0.706,5.331
Colo_rep8_Dep6_Tu2,0.005,5.379,0.488,0.002,7.695,1.641,4.025,1.280,3.797,1.961,6.603,4.573,1.143,5.446,0.944,1.413,13.625,14.100,10.434,2.818,5.290,5.269,2.069
Colo_rep7_Dep6_Tu0.5,0.030,6.488,0.036,0.001,7.162,0.738,3.045,4.728,3.682,3.085,1.103,2.711,13.785,1.572,5.758,9.073,5.627,5.349,2.310,10.913,5.348,6.490,0.965
Colo_rep5_Dep6_Tu20,0.553,5.725,0.379,0.050,8.060,12.579,2.202,4.126,3.266,4.841,6.080,2.460,5.334,2.043,10.668,1.801,11.354,0.097,6.076,1.500,3.735,1.862,5.208
Colo_rep8_Dep6_Tu0.3,0.022,0.919,0.197,0.008,7.393,1.411,2.750,4.077,3.126,2.431,7.528,1.346,15.413,6.421,3.914,12.162,6.821,0.520,3.592,12.058,0.552,4.075,3.263
Colo_rep4_Dep6_Tu5,0.001,8.386,0.239,0.000,9.688,1.251,1.573,6.093,0.277,2.578,7.593,4.780,3.476,5.076,5.041,3.180,13.563,3.635,10.576,1.398,3.493,0.296,7.805
Colo_rep9_Dep6_Tu1,0.059,7.957,0.470,0.006,0.702,1.587,5.842,1.125,1.230,2.541,3.953,2.908,14.343,3.189,6.264,6.080,1.417,7.943,8.816,10.095,3.346,9.798,0.329
Colo_rep1_Dep6_Tu0.5,0.004,4.177,0.320,0.011,9.973,0.803,3.520,2.760,3.473,6.970,7.361,0.761,6.380,3.383,9.700,1.443,8.175,1.398,4.527,2.286,6.500,9.683,6.391
Colo_rep8_Dep6_Tu3,0.091,6.799,0.102,0.359,8.520,0.185,2.967,2.823,0.108,6.826,1.573,2.197,16.615,0.417,4.191,6.358,8.116,2.110,4.946,0.437,7.157,14.533,2.571
Colo_rep5_Dep6_Tu0.3,0.014,8.196,0.086,0.000,3.114,1.071,0.678,2.173,5.839,4.252,11.029,1.579,6.719,4.429,8.048,5.031,17.652,6.079,1.314,0.607,1.168,7.633,3.289
Colo_rep2_Dep6_Tu30,2.601,3.999,1.332,0.296,10.006,13.280,2.561,2.576,6.213,1.588,8.102,2.122,3.642,0.023,7.525,5.010,0.152,2.162,2.215,11.128,3.107,6.372,3.988
Colo_rep7_Dep6_Tu10,0.003,0.154,1.402,0.317,0.046,8.280,0.423,5.586,4.497,6.614,10.540,3.937,7.000,6.273,1.669,0.811,3.718,0.894,6.768,11.859,3.349,9.873,5.989
Colo_rep2_Dep6_Tu40,2.947,8.748,0.257,0.174,2.431,21.087,5.915,5.115,2.016,4.471,4.411,2.749,8.764,0.415,3.161,1.191,4.714,5.274,7.404,1.762,2.242,3.124,1.628
Colo_rep3_Dep6_Tu0.1,0.002,4.239,0.046,0.027,8.138,1.385,0.177,1.590,0.620,4.445,11.139,4.398,12.490,4.457,3.910,5.948,8.970,0.860,2.547,3.180,1.421,10.702,9.310
Colo_rep3_Dep6_Tu1,0.007,2.120,0.142,0.002,8.235,1.178,4.313,2.325,1.869,4.260,10.121,2.691,13.201,0.310,4.526,6.908,5.975,8.722,1.069,4.129,7.458,7.181,3.257
Colo_rep8_Dep6_Tu1,0.015,2.266,0.175,0.004,7.998,0.825,2.991,0.503,3.229,2.669,8.730,4.643,12.522,3.166,6.030,0.342,8.911,12.368,4.976,0.821,6.745,9.610,0.461
Colo_rep4_Dep6_Tu1,0.013,4.748,0.206,0.001,6.726,1.135,2.215,3.741,3.392,6.297,8.882,2.148,10.606,1.458,5.241,0.107,9.865,7.118,7.561,3.134,7.228,0.539,7.639
Colo_rep5_Dep6_Tu40,0.144,6.858,0.073,0.473,7.177,18.838,3.185,5.512,4.265,4.048,7.977,3.599,7.116,1.495,0.853,0.091,6.336,2.891,1.003,4.554,5.823,4.413,3.275
Colo_rep5_Dep6_Tu10,0.252,4.023,0.067,0.151,6.412,5.987,4.566,4.134,4.536,5.945,6.019,1.082,13.720,1.494,1.606,4.848,8.197,9.499,3.109,6.072,0.141,7.037,1.104
Colo_rep2_Dep6_Tu0.3,0.018,5.418,0.032,0.001,5.463,0.640,3.969,3.645,0.629,5.475,2.201,2.166,15.071,3.926,4.335,8.450,7.247,7.737,3.392,4.293,1.200,9.989,4.701
Colo_rep10_Dep6_Tu30,0.712,1.081,0.495,0.735,5.930,14.584,6.684,0.807,7.526,3.798,5.679,3.822,3.163,4.130,2.303,9.119,2.597,2.318,5.608,8.988,5.332,3.743,0.849
