Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1
Colo_rep2_Dep6_Tu0.5,8.110,0.000,0.000,0.000,0.000,67.819,0.000,10.742,0.035,0.000,0.000,0.000,13.293,0.000
Colo_rep2_Dep6_Tu50,14.415,0.000,0.000,36.441,0.000,30.884,0.000,7.690,3.812,0.000,0.000,0.034,6.725,0.000
Colo_rep6_Dep6_Tu1,20.663,0.000,0.000,0.000,0.000,59.077,0.000,9.088,0.000,0.000,0.000,0.000,11.171,0.000
Colo_rep3_Dep6_Tu2,22.816,0.000,0.000,0.000,0.000,56.679,0.000,1.534,0.003,0.000,0.000,0.000,16.982,1.986
Colo_rep7_Dep6_Tu2,21.593,0.000,0.000,0.000,0.000,62.662,0.000,4.905,0.000,0.000,0.000,0.000,10.839,0.000
Colo_rep8_Dep6_Tu0.1,17.751,0.000,0.000,0.000,0.000,61.705,1.254,2.676,0.016,0.000,0.000,0.000,3.071,13.528
Colo_rep10_Dep6_Tu2,5.151,0.000,0.000,0.000,0.000,64.193,0.000,14.954,0.000,0.000,0.009,0.000,15.692,0.000
Colo_rep6_Dep6_Tu3,23.517,0.000,0.000,0.000,0.000,56.939,0.000,2.856,0.000,0.000,0.000,0.000,16.371,0.317
Colo_rep9_Dep6_Tu30,8.740,0.000,0.000,25.936,0.000,38.115,0.000,9.223,1.266,0.000,0.000,0.000,6.712,10.008
Colo_rep9_Dep6_Tu0.5,13.751,0.000,0.000,0.000,0.000,66.331,0.000,7.258,1.493,0.000,0.000,0.000,11.167,0.000
Colo_rep6_Dep6_Tu20,18.492,0.000,0.704,15.947,0.000,46.650,0.000,7.994,0.104,0.000,0.000,0.000,10.108,0.000
Colo_rep8_Dep6_Tu30,4.541,0.000,0.000,22.184,0.000,43.327,0.000,12.008,0.421,0.000,0.003,1.892,15.622,0.000
Colo_rep3_Dep6_Tu5,14.075,0.000,0.000,0.000,0.000,65.382,0.000,11.734,0.000,0.000,0.000,0.000,8.808,0.000
Colo_rep4_Dep6_Tu3,4.526,0.000,0.000,0.000,0.000,64.407,0.000,16.665,0.185,0.000,0.007,0.000,3.086,11.123
Colo_rep2_Dep6_Tu10,7.487,0.000,0.000,7.432,0.000,57.976,0.000,13.920,0.000,0.000,0.000,0.000,13.185,0.000
Colo_rep3_Dep6_Tu40,18.612,0.000,0.000,36.000,0.000,30.866,0.000,6.037,3.743,0.000,0.000,0.000,4.741,0.000
Colo_rep3_Dep6_Tu30,11.765,0.000,0.000,22.446,0.000,38.979,0.000,10.297,1.823,0.000,0.000,0.653,14.036,0.000
Colo_rep6_Dep6_Tu30,30.149,0.000,0.000,26.872,0.000,34.425,0.000,3.666,1.367,0.000,0.000,0.000,3.522,0.000
Colo_rep4_Dep6_Tu50,28.022,0.000,0.000,39.690,0.000,23.841,0.000,4.651,0.000,0.000,0.000,0.717,3.079,0.000
