Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil
Colo_rep2_Dep6_Tu0.5,0.000,0.000,0.000,0.000,1.321,0.000,0.998,1.222,0.000,18.139,14.182,1.138,63.000
Colo_rep2_Dep6_Tu50,1.956,0.000,3.222,0.000,9.349,25.283,1.667,0.030,0.000,15.612,8.249,3.523,31.108
Colo_rep6_Dep6_Tu1,0.000,1.412,0.000,0.000,0.000,0.000,5.288,0.000,0.000,18.907,6.316,2.515,65.561
Colo_rep3_Dep6_Tu2,0.000,0.000,0.000,0.000,3.089,0.000,5.048,0.000,0.000,13.794,13.962,2.700,61.407
Colo_rep7_Dep6_Tu2,0.000,0.000,1.618,0.000,0.000,0.000,4.134,0.000,0.673,17.198,8.719,3.350,64.308
Colo_rep8_Dep6_Tu0.1,0.000,0.000,0.000,0.000,6.284,0.000,6.598,0.390,1.551,12.189,9.041,5.424,58.522
Colo_rep10_Dep6_Tu2,0.000,0.000,0.000,0.604,5.886,0.000,0.000,1.536,0.000,15.719,16.013,2.940,57.303
Colo_rep6_Dep6_Tu3,0.000,0.000,0.153,0.000,4.376,0.000,6.143,0.000,1.799,14.616,12.944,0.000,59.968
Colo_rep9_Dep6_Tu30,0.458,1.126,0.000,0.000,8.170,15.331,3.142,0.000,0.000,16.787,11.600,2.403,40.983
Colo_rep9_Dep6_Tu0.5,0.000,0.000,1.099,0.000,2.650,0.000,2.050,1.620,0.000,14.680,14.169,4.361,59.371
Colo_rep6_Dep6_Tu20,0.325,0.000,5.059,0.000,0.822,10.480,0.012,0.000,5.696,14.044,13.928,1.769,47.864
Colo_rep8_Dep6_Tu30,3.897,0.000,4.297,0.000,8.687,10.277,0.309,0.000,0.000,15.721,9.772,2.826,44.214
Colo_rep3_Dep6_Tu5,1.771,0.000,0.000,0.124,0.583,0.200,4.952,1.229,0.000,20.052,7.396,1.463,62.232
Colo_rep4_Dep6_Tu3,0.000,0.000,0.000,0.246,3.883,0.000,3.476,1.544,0.749,16.909,10.054,2.634,60.504
Colo_rep2_Dep6_Tu10,2.310,0.000,0.000,0.180,4.478,4.605,0.461,0.000,0.000,16.086,13.959,3.982,53.939
Colo_rep3_Dep6_Tu40,0.000,2.262,0.000,0.000,8.458,20.902,2.593,0.000,0.000,12.627,10.725,5.516,36.917
