Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1
gDNA-Breast-GC1002316,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.766,1.967,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.079,7.828,13.517,47.754,6.673,0.000,0.000,0.000,0.000,0.000,0.000,2.141,0.131,0.000,0.446,0.000,0.854,16.843
gDNA-Breast-GC1003962,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.473,5.591,12.757,13.736,42.583,0.423,6.490,0.000,0.000,0.068,0.000,1.125,0.000,3.604,0.000,0.000,8.148,0.000
gDNA-Breast-GC1003963,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.754,0.000,19.734,11.471,43.304,6.433,2.251,0.887,0.000,2.938,0.000,0.000,0.454,1.920,0.000,0.000,1.854,0.000
gDNA-Breast-GC1003965,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.468,1.461,60.423,14.885,8.775,0.613,0.000,1.089,0.000,0.000,0.000,0.000,0.486,0.000,0.000,0.000,0.000,8.798
gDNA-Breast-GC1003966,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.544,0.000,23.256,10.304,25.427,1.242,3.201,0.242,0.000,1.052,0.000,0.000,0.000,1.859,0.000,0.000,2.872,0.000
gDNA-Cervical-GC112877,0.000,0.000,0.000,0.000,0.000,0.000,5.560,0.000,0.000,0.000,0.000,0.000,0.000,5.625,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.788,1.928,0.223,0.000,0.000,4.832,0.000,6.141,0.000,3.334,0.000,4.355,7.759,0.000,2.470,8.240,11.056,16.572,17.115
gDNA-Cervical-GC112878,0.000,0.000,2.886,3.152,3.722,0.074,0.000,0.000,0.000,0.000,0.000,0.512,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.991,0.000,1.726,0.000,5.535,0.034,1.140,4.705,5.674,0.727,0.251,18.644,2.099,12.238,0.000,0.000,29.889
gDNA-Cervical-GC112880,0.000,0.000,0.000,0.000,0.000,1.255,2.117,0.000,0.000,0.000,0.000,0.000,0.000,2.450,0.000,0.000,0.000,0.000,0.000,0.000,0.639,5.112,0.000,0.000,5.185,0.000,0.000,4.982,0.000,9.609,1.340,2.777,0.840,4.746,10.762,1.112,6.095,13.404,0.000,19.231,8.344
gDNA-Cervical-GC112881,0.000,0.000,0.000,0.000,0.000,0.000,10.590,0.321,0.000,0.000,0.000,0.000,0.000,9.278,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.416,6.550,13.969,0.000,0.000,2.272,2.085,5.912,0.000,0.000,0.062,7.780,1.188,3.172,5.175,3.442,1.207,19.577,0.000
gDNA-Cervical-GC112882,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.134,0.000,0.000,0.000,0.000,0.000,0.000,3.395,0.000,0.000,0.000,7.571,0.000,0.000,0.000,0.000,0.949,0.000,3.441,0.000,0.000,4.440,2.416,0.000,34.718,0.000,5.422,34.511
