Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1
Colo_rep2_Dep6_Tu0.5,0.039,0.019,3.821,1.804,2.046,3.480,5.845,4.867,2.341,0.085,0.905,1.620,0.008,0.067,0.280,0.356,0.257,0.234,0.095,0.231,0.004,0.001,0.009,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.052,9.527,0.058,0.000,0.000,0.000,43.678,18.270,0.000
Colo_rep2_Dep6_Tu50,0.067,0.111,1.721,1.060,1.393,2.472,0.401,1.391,0.594,1.764,1.932,1.378,0.365,0.375,1.297,0.858,1.215,0.341,0.277,0.889,0.059,0.204,0.265,0.024,0.008,0.001,0.006,0.001,0.042,0.003,0.000,38.484,0.067,1.351,3.309,0.002,0.886,0.445,13.077,21.817,0.048
Colo_rep6_Dep6_Tu1,0.151,0.054,5.038,0.420,2.591,0.018,3.718,8.304,6.201,1.190,0.713,0.584,0.065,0.046,0.306,0.463,0.309,0.111,0.020,0.117,0.000,0.027,0.028,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.004,11.215,12.107,0.148,0.000,0.000,0.000,24.652,21.399,0.000
Colo_rep3_Dep6_Tu2,0.044,0.005,0.734,0.139,0.981,0.227,31.509,0.871,1.285,0.498,0.857,0.258,0.010,0.027,0.164,0.178,0.284,0.066,0.073,0.162,0.004,0.007,0.008,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.001,0.805,25.686,0.000,0.302,0.000,0.000,0.001,26.593,8.221,0.000
Colo_rep7_Dep6_Tu2,0.133,0.006,2.981,2.188,1.257,1.650,0.451,8.834,6.464,0.725,1.377,0.368,0.004,0.027,0.130,0.175,0.448,0.254,0.074,0.225,0.005,0.002,0.005,0.000,0.004,0.000,0.000,0.000,0.000,0.000,0.006,0.535,32.204,0.128,0.024,0.000,0.000,0.001,39.198,0.115,0.000
Colo_rep8_Dep6_Tu0.1,0.042,0.005,2.138,2.430,2.243,3.039,14.153,7.055,1.224,0.363,3.095,0.213,0.014,0.015,0.419,0.639,0.378,0.931,0.186,0.334,0.004,0.012,0.014,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.427,23.963,0.011,0.000,0.000,0.000,1.214,5.437,0.000
Colo_rep10_Dep6_Tu2,0.087,0.210,3.290,0.469,2.019,1.339,15.522,0.150,5.282,1.540,0.601,0.545,0.028,0.027,0.074,0.022,0.834,0.022,0.192,0.108,0.007,0.037,0.011,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.008,0.782,0.574,14.574,0.469,0.003,0.000,0.004,40.443,10.727,0.000
Colo_rep6_Dep6_Tu3,0.088,0.077,0.334,1.841,3.694,1.468,10.472,6.992,2.237,0.466,0.506,1.206,0.042,0.005,0.559,0.240,0.617,0.294,0.015,0.206,0.001,0.024,0.035,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.006,1.869,30.000,0.162,0.060,0.001,0.003,0.011,35.641,0.825,0.002
Colo_rep9_Dep6_Tu30,0.316,0.036,1.698,2.217,1.529,1.300,11.569,0.118,3.476,2.141,0.498,1.121,0.067,0.274,0.381,0.971,0.602,1.089,0.359,0.397,0.020,0.200,0.249,0.004,0.003,0.002,0.001,0.001,0.001,0.000,0.000,23.038,0.689,19.768,2.841,0.030,0.650,0.066,0.210,22.069,0.000
Colo_rep9_Dep6_Tu0.5,0.003,0.006,2.050,0.997,2.555,1.778,0.631,10.042,2.349,0.650,0.769,0.108,0.002,0.002,0.188,0.079,0.269,0.001,0.005,0.192,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.075,0.018,0.000,0.000,0.000,29.706,47.519,0.000
