Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1
Colo_rep2_Dep6_Tu0.5,6.622,6.056,31.044,9.930,6.191,17.310,0.000,0.521,0.000,3.333,3.604,0.000,0.000,3.670,0.000,0.000,0.000,0.000,0.000,0.000,2.523,0.000,0.217,0.000,0.000,0.586,0.736,0.000,0.252,0.000,0.128,1.610,0.052,1.208,1.950,1.187,0.000,0.000,0.968,0.302
Colo_rep2_Dep6_Tu50,4.250,1.596,14.403,6.090,0.000,8.412,1.288,2.841,0.000,3.384,2.686,1.795,0.000,3.761,0.000,0.000,1.360,0.000,0.000,0.000,0.000,0.000,2.152,0.000,0.000,0.000,1.935,0.000,0.000,2.650,6.990,23.701,1.107,3.579,0.529,0.000,0.000,2.220,3.272,0.000
Colo_rep6_Dep6_Tu1,3.193,9.059,31.806,15.850,5.427,10.687,0.000,0.661,0.000,6.604,0.000,1.220,0.000,3.940,0.000,0.000,0.000,0.000,0.000,0.000,2.599,0.000,0.000,0.000,0.000,0.000,0.975,0.000,0.000,0.000,0.388,1.703,0.000,1.860,1.377,1.398,0.000,0.000,1.021,0.233
Colo_rep3_Dep6_Tu2,4.824,5.483,31.881,13.478,3.165,10.311,0.000,4.752,0.000,6.495,1.965,0.000,0.670,2.482,0.000,0.000,0.000,0.000,0.180,0.000,2.342,0.000,1.322,0.000,0.000,0.000,1.613,0.000,0.000,0.000,1.363,1.592,0.134,0.735,2.063,1.302,0.000,0.009,0.948,0.891
Colo_rep7_Dep6_Tu2,4.495,6.685,32.256,13.065,6.180,3.293,0.000,9.649,0.000,6.161,2.028,0.000,0.644,2.889,0.000,0.000,0.000,0.000,0.000,0.000,2.934,0.000,0.000,0.000,0.000,0.518,1.210,0.000,0.000,0.000,1.187,1.710,0.000,1.424,1.189,1.010,0.000,0.000,0.179,1.292
Colo_rep8_Dep6_Tu0.1,6.077,5.955,28.581,15.432,7.767,8.186,0.000,3.988,0.000,8.125,0.280,0.000,0.000,3.580,0.000,0.000,0.000,0.000,0.000,0.000,1.750,0.000,1.565,0.033,0.000,0.526,0.709,0.000,0.000,0.000,1.072,0.350,0.000,1.050,1.547,1.170,0.000,0.000,0.000,2.256
Colo_rep10_Dep6_Tu2,4.121,8.122,27.015,11.707,5.158,13.629,0.000,6.475,0.000,1.465,5.467,0.000,0.637,2.617,0.000,0.000,0.000,0.000,0.000,0.000,3.469,0.000,0.000,0.000,0.000,0.244,1.128,0.000,0.000,0.000,0.035,2.620,0.000,1.174,1.617,0.576,0.793,0.000,0.026,1.904
Colo_rep6_Dep6_Tu3,6.791,4.201,29.614,17.596,2.453,5.256,0.000,8.925,0.000,7.834,0.000,0.000,0.000,2.975,0.000,0.000,0.000,0.000,0.000,0.000,3.235,0.000,0.000,0.575,0.000,0.000,0.921,0.000,0.000,0.000,0.862,2.950,0.000,1.632,1.617,0.496,0.000,0.467,1.031,0.567
Colo_rep9_Dep6_Tu30,0.000,7.393,22.305,15.031,0.000,5.482,0.000,1.945,0.000,4.671,2.432,0.826,0.000,3.964,0.000,0.000,0.000,0.781,0.633,0.000,0.389,0.000,2.544,0.000,0.000,0.000,1.522,0.000,0.000,0.793,3.257,16.400,0.000,2.555,2.498,0.537,0.365,0.197,0.000,3.480
Colo_rep9_Dep6_Tu0.5,7.946,4.794,31.390,9.421,5.252,14.292,0.275,4.383,0.000,6.524,1.343,0.000,0.000,3.305,0.000,0.000,0.000,0.000,0.000,0.000,2.712,0.000,0.000,0.000,0.000,0.000,1.127,0.000,0.000,0.000,0.918,1.195,0.000,1.661,1.933,0.848,0.506,0.000,0.000,0.175
