Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1
Colo_rep2_Dep6_Tu0.5,8.553,4.937,29.682,9.342,5.442,18.710,0.000,2.058,0.271,3.245,4.562,0.000,0.000,3.117,0.000,0.069,2.295,0.000,0.000,0.000,0.000,0.000,2.240,0.000,0.000,0.000,0.073,0.000,0.000,0.000,0.000,0.437,0.000,0.000,1.938,0.336,0.000,0.000,1.662,1.030
Colo_rep2_Dep6_Tu50,5.004,0.201,13.111,5.258,0.000,9.073,2.005,3.636,0.000,3.358,3.542,1.163,0.000,2.477,0.000,0.000,7.669,0.000,0.000,0.000,0.000,0.000,1.277,0.000,0.000,0.000,0.589,0.000,0.000,3.238,5.967,23.478,0.758,2.487,0.461,0.000,0.000,1.016,4.230,0.000
Colo_rep6_Dep6_Tu1,4.841,7.916,30.542,15.380,4.707,11.986,0.000,2.011,0.290,7.165,0.236,1.138,0.000,3.235,2.535,0.000,0.000,0.177,0.221,0.000,0.964,0.000,0.955,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.725,0.000,0.659,1.339,0.523,0.000,0.000,1.611,0.846
Colo_rep3_Dep6_Tu2,5.644,4.331,31.135,13.065,2.607,11.300,0.000,5.716,0.000,6.414,2.430,0.000,0.000,1.656,0.000,0.000,2.697,0.000,2.766,0.000,0.217,0.000,2.685,0.000,0.000,0.000,0.622,0.000,0.000,0.000,0.600,1.148,0.000,0.000,1.806,0.546,0.000,0.000,1.293,1.323
Colo_rep7_Dep6_Tu2,6.287,5.532,31.031,12.570,5.516,4.418,0.000,11.346,0.000,5.989,2.967,0.000,1.628,1.289,0.000,0.576,2.532,0.000,0.000,0.000,2.202,0.000,0.000,0.000,0.000,0.000,0.465,0.000,0.000,0.000,0.202,1.236,0.000,0.159,1.141,0.092,0.000,0.000,0.807,2.016
Colo_rep8_Dep6_Tu0.1,7.176,5.002,27.690,15.102,7.152,9.012,0.549,4.907,0.000,8.103,0.797,0.000,0.000,2.740,0.000,2.172,0.537,0.000,0.730,0.000,0.000,0.000,2.760,0.166,0.000,0.000,0.033,0.000,0.000,0.000,0.287,0.000,0.000,0.103,1.430,0.480,0.000,0.000,0.214,2.859
Colo_rep10_Dep6_Tu2,4.822,6.971,26.233,11.305,4.604,14.686,0.000,7.512,0.000,1.289,5.989,0.000,0.654,1.610,0.416,0.948,3.836,0.000,0.000,0.000,2.652,0.000,0.000,0.000,0.000,0.000,0.210,0.000,0.000,0.000,0.000,1.424,0.000,0.174,1.411,0.053,0.470,0.000,0.364,2.368
Colo_rep6_Dep6_Tu3,7.533,3.098,28.950,17.275,1.885,6.086,0.000,9.950,0.000,7.913,0.239,0.000,0.000,2.009,0.000,0.000,4.241,0.000,0.000,0.600,1.536,0.000,0.943,0.469,0.000,0.000,0.000,0.000,0.000,0.000,0.080,2.511,0.000,0.680,1.423,0.046,0.000,0.000,1.492,1.043
Colo_rep9_Dep6_Tu30,0.000,6.715,21.219,14.478,0.000,6.337,0.138,2.723,0.000,4.687,3.160,0.277,0.000,2.501,0.000,0.000,0.000,5.216,2.278,0.000,0.000,0.000,2.090,0.000,0.000,0.000,0.407,0.000,0.000,1.253,2.334,16.083,0.000,1.515,2.316,0.008,0.126,0.000,0.000,4.136
Colo_rep9_Dep6_Tu0.5,9.000,3.672,30.528,8.938,4.500,15.256,1.029,5.306,0.000,6.456,1.874,0.000,0.000,2.376,0.000,2.149,1.550,0.000,0.000,0.603,0.793,0.000,1.167,0.000,0.000,0.000,0.072,0.000,0.000,0.000,0.086,0.715,0.000,0.628,1.766,0.312,0.198,0.000,0.131,0.895
Colo_rep6_Dep6_Tu20,2.830,3.777,24.139,12.749,1.912,11.197,0.000,2.890,0.000,5.274,0.148,1.918,0.000,1.814,2.719,0.000,2.767,1.864,2.256,0.000,0.000,0.000,1.863,0.000,0.000,0.000,0.762,0.000,0.000,0.243,1.341,11.544,0.000,1.483,0.785,0.000,0.000,0.414,2.845,0.465
Colo_rep8_Dep6_Tu30,3.107,4.247,16.584,8.157,5.972,3.657,1.249,9.987,0.000,8.071,0.000,0.116,2.289,0.520,0.698,0.000,5.280,0.000,0.000,0.000,1.159,0.420,0.258,0.000,0.000,0.000,0.450,0.000,0.000,1.367,1.868,16.157,0.000,1.769,2.079,0.000,0.000,0.185,2.579,1.776
Colo_rep3_Dep6_Tu5,8.053,3.339,27.328,12.864,7.566,12.823,0.000,1.361,0.000,4.624,2.854,0.000,0.000,2.767,0.000,0.000,0.000,2.341,2.265,0.000,0.347,0.000,1.517,0.000,0.000,0.000,0.237,0.000,0.000,0.000,0.067,3.311,0.000,1.866,0.523,0.263,0.000,0.000,2.727,0.956
Colo_rep4_Dep6_Tu3,7.847,3.270,32.168,14.452,0.171,13.993,0.000,2.691,0.000,7.576,1.021,0.000,0.000,2.962,0.000,0.000,0.333,3.386,0.706,0.000,0.000,0.000,1.779,0.518,0.000,0.000,0.000,0.000,0.126,0.000,0.000,2.366,0.000,0.778,1.397,0.741,0.000,0.000,0.000,1.719
