Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1
Breast-GC1002975,18.134,0.000,0.000,0.000,32.282,6.377,0.000,0.000,0.000,5.628,11.513,0.000,6.868,0.000,0.000,0.000,0.000,1.829,0.000,1.969,0.000,0.000,4.538,0.000,0.000,0.000,2.301,0.000,0.000,0.596,1.747,1.837,0.000,0.000,3.166,0.000,0.000,0.000,1.215,0.000
Breast-GC1002976,13.454,0.000,17.153,7.627,7.415,4.394,0.000,0.000,4.051,6.131,0.000,0.000,0.000,5.192,0.000,2.297,0.000,0.000,1.706,4.052,4.112,0.000,0.000,0.000,0.000,2.597,7.932,0.000,0.000,0.000,2.450,0.340,0.000,0.000,5.533,0.000,0.850,0.000,2.715,0.000
Breast-GC1002977,0.000,0.000,0.000,5.801,14.776,28.811,0.000,3.537,0.000,13.168,1.682,0.000,13.136,0.000,0.000,14.051,0.000,0.000,0.000,0.000,0.000,0.000,5.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Breast-GC1002978,18.354,0.000,0.000,0.000,0.000,1.110,0.000,0.000,27.881,20.350,2.259,0.000,6.685,0.000,0.000,2.040,0.000,0.000,0.000,0.000,0.000,0.000,4.234,0.000,0.000,0.000,4.827,0.275,0.000,0.945,0.000,0.000,0.000,0.000,10.917,0.121,0.000,0.000,0.000,0.000
Breast-GC1002979,11.956,0.000,2.509,33.740,7.504,0.000,0.000,0.000,0.000,0.000,3.753,15.019,0.000,6.905,0.000,0.187,0.248,0.000,0.000,2.463,0.963,0.000,0.000,0.000,0.000,0.438,3.525,2.654,0.000,0.000,0.000,0.000,0.000,0.000,1.524,0.000,0.000,0.000,0.000,6.612
Breast-GC1002980,23.459,0.000,16.024,2.051,7.122,5.176,0.000,0.000,0.000,0.000,16.576,0.000,0.000,4.525,0.000,0.000,0.000,2.507,0.000,2.507,4.212,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.488,0.000,0.000,0.000,11.979,0.000,0.000,0.000,0.000,2.374
Breast-GC1002981,15.719,0.000,0.000,7.717,0.000,20.320,0.000,0.000,13.022,14.321,0.000,3.688,0.000,4.877,0.000,0.523,0.000,3.323,0.000,0.000,0.000,0.000,3.439,0.000,0.000,0.726,1.964,0.000,0.000,0.000,0.019,0.000,0.000,0.000,8.104,0.000,0.262,0.000,0.000,1.975
Breast-GC1003967,26.961,0.000,0.000,0.000,0.000,21.965,1.196,0.000,1.790,0.000,21.925,0.059,0.000,6.472,0.000,4.215,0.000,0.000,0.000,0.000,1.931,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.932,0.000,0.000,0.000,7.652,0.570,0.000,0.000,2.964,1.368
Breast-GC1003968,17.049,0.000,3.825,0.000,1.284,27.229,0.000,0.000,0.000,1.942,9.396,4.632,0.000,7.295,0.000,1.976,0.000,0.000,0.000,3.002,0.000,0.000,5.205,0.000,0.000,0.000,7.713,0.000,0.000,2.354,0.000,0.000,0.000,0.000,7.098,0.000,0.000,0.000,0.000,0.000
Breast-GC1003970,7.064,2.605,1.839,0.000,5.757,0.000,0.000,0.000,21.944,12.210,9.430,19.863,0.000,5.849,0.000,0.000,0.000,0.000,0.000,1.568,0.000,2.774,0.000,0.000,0.000,0.000,0.000,2.520,0.000,0.000,0.000,2.080,1.471,0.000,2.088,0.000,0.000,0.938,0.000,0.000
