Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1
Breast-GC1002975,0.507,2.688,1.953,2.189,8.170,2.193,5.352,9.190,1.170,2.130,6.059,0.712,1.623,1.041,0.659,0.163,0.180,0.380,0.463,0.377,2.552,0.052,0.366,0.000,0.051,0.480,0.010,0.044,0.000,0.000,0.009,0.169,4.439,2.640,0.614,2.696,14.893,0.359,1.931,2.573,18.924
Breast-GC1002976,0.770,0.706,14.621,8.756,1.719,2.730,1.275,0.062,0.784,0.458,0.430,0.389,0.427,1.824,1.032,0.845,0.444,0.588,4.444,1.649,0.938,0.893,0.107,0.000,0.784,0.943,0.463,0.004,0.000,0.000,0.091,1.048,25.905,1.193,0.137,3.018,0.118,0.134,0.024,0.000,20.247
Breast-GC1002977,0.000,0.000,1.644,7.267,2.079,25.501,0.062,3.050,0.012,0.097,4.189,1.379,7.728,1.663,0.001,11.605,0.015,0.128,0.067,0.017,0.624,1.734,2.961,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,28.173
Breast-GC1002978,0.107,0.131,0.823,1.417,1.758,1.761,0.357,0.465,11.169,4.543,7.285,2.453,1.226,0.207,0.025,0.012,0.431,0.149,0.393,0.089,0.440,1.275,1.433,0.000,0.949,0.028,0.527,0.000,0.000,0.279,0.000,0.092,0.005,0.037,1.978,8.500,1.603,0.021,3.244,20.000,24.788
Breast-GC1002979,3.740,0.392,5.217,23.856,1.065,2.458,4.834,1.055,0.681,0.865,4.863,8.340,0.029,2.946,0.124,0.088,0.238,0.240,1.265,0.719,0.223,0.115,0.212,3.091,0.000,1.129,0.789,1.354,0.001,0.000,0.910,0.000,2.112,0.450,1.023,0.086,3.093,3.260,3.574,1.410,14.155
Breast-GC1002980,0.034,0.115,10.781,0.465,0.263,0.024,0.631,0.213,1.047,0.525,0.959,0.122,0.001,0.000,0.006,0.004,0.003,0.014,0.005,0.007,0.535,0.001,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.004,5.053,0.483,0.026,0.000,0.000,0.000,46.012,32.663
Breast-GC1002981,2.206,0.349,4.020,10.458,2.311,5.932,0.890,0.070,8.086,2.197,3.549,6.869,0.672,1.337,0.079,0.708,0.500,0.795,0.102,0.133,0.177,0.435,0.481,0.000,0.166,0.012,0.000,0.000,0.000,0.000,0.000,0.006,6.714,6.612,0.535,3.004,13.551,0.238,0.050,3.128,13.629
Breast-GC1003967,7.931,0.235,0.698,1.054,0.773,2.594,2.048,0.486,0.733,1.200,2.408,6.053,0.028,0.909,0.059,0.279,0.035,0.002,0.003,0.001,0.659,0.375,0.006,0.442,0.000,0.000,0.087,0.000,0.025,0.087,0.000,0.014,3.428,7.226,0.620,0.156,0.091,0.172,1.890,24.663,32.530
Breast-GC1003968,8.887,0.930,12.455,0.166,0.111,5.270,2.026,1.576,0.010,3.384,1.495,6.283,0.181,4.338,0.004,0.019,0.079,0.043,0.973,4.177,0.400,0.406,0.788,0.003,0.001,0.000,0.075,0.206,1.621,0.337,0.030,2.263,0.979,0.485,6.072,9.653,2.613,0.125,0.013,0.002,21.525
Breast-GC1003970,1.233,2.702,1.478,0.217,0.873,0.087,3.941,8.622,7.453,13.040,0.259,24.415,1.846,0.397,0.000,0.000,0.005,0.008,0.022,0.143,0.004,0.320,0.226,0.000,0.000,0.010,0.914,0.000,0.000,0.000,0.000,0.015,1.778,0.415,0.045,6.970,1.073,2.534,5.691,1.106,12.159
Breast-GC1003971,1.131,4.213,0.232,0.699,0.117,0.083,0.031,0.226,2.302,9.183,0.632,1.858,3.385,0.358,0.023,0.541,1.278,0.231,0.606,0.213,0.157,1.005,0.274,0.001,0.000,0.000,0.260,0.000,0.001,0.585,0.000,0.042,2.953,0.641,3.709,0.025,2.890,2.029,2.096,26.589,29.404
Breast-GC1003972,5.116,0.810,3.393,0.607,0.441,2.980,0.430,0.048,0.137,1.564,8.077,11.380,2.414,0.553,0.013,0.054,0.009,0.022,1.208,2.233,0.009,0.002,0.289,0.026,0.969,0.000,0.000,0.001,1.172,0.065,0.299,0.001,15.350,0.238,0.114,5.693,1.480,0.809,5.192,2.219,24.582
Breast-GC1003974,0.129,3.923,27.544,4.428,2.788,1.426,1.766,0.571,0.147,6.826,1.145,1.766,0.086,0.124,0.161,0.393,0.032,0.470,0.462,0.446,2.691,0.060,0.043,0.001,0.007,0.007,1.423,0.001,1.722,0.261,0.000,0.000,0.006,7.094,0.391,0.123,9.307,0.816,0.326,1.032,20.054
Breast-GC1002311,3.294,1.098,5.538,0.311,2.055,1.077,0.063,3.753,7.903,4.099,7.248,4.554,0.731,1.569,0.082,1.521,1.199,1.984,0.187,0.045,0.038,0.220,0.789,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.011,0.300,1.647,2.531,0.630,5.234,19.082,0.006,0.941,3.873,16.389
Breast-GC1004006,9.475,1.036,1.966,16.454,0.795,3.705,0.658,2.847,5.799,0.392,7.266,2.644,0.735,0.022,0.302,0.323,0.196,4.762,0.017,0.332,0.044,2.894,0.294,0.000,1.970,0.000,0.000,0.000,0.001,0.000,0.000,1.597,0.330,0.179,0.010,2.442,0.541,1.878,6.702,0.057,21.337
Breast-GC1004007,0.834,0.189,0.025,0.833,3.784,8.221,0.108,0.457,0.183,2.475,1.673,2.509,2.732,2.577,0.027,1.011,0.133,2.995,0.159,0.999,1.211,1.403,0.462,0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.472,4.990,0.619,2.021,1.977,26.977,0.000,4.998,0.840,22.098
Breast-GC1004008,3.310,0.232,23.413,1.880,1.129,5.911,1.890,2.078,2.279,0.287,4.112,3.868,0.307,4.057,0.010,0.035,0.320,0.011,0.335,2.330,0.012,0.256,2.545,0.000,0.010,0.001,0.006,0.833,0.000,0.000,0.597,0.013,1.933,0.557,0.018,0.411,21.182,1.896,0.734,0.711,10.491
Breast-GC1004009,0.060,3.838,5.653,17.162,0.155,14.741,1.958,0.670,0.193,0.157,0.012,8.645,0.067,0.111,0.000,0.000,0.000,0.001,0.010,0.003,0.063,0.128,0.453,0.000,0.000,0.000,0.272,0.000,0.400,0.064,0.009,0.963,19.221,1.839,4.313,1.911,0.215,2.909,0.461,0.284,13.055
Breast-GC110693,0.356,3.511,5.248,17.457,5.620,0.186,6.177,0.429,2.557,9.424,0.386,0.198,0.542,3.480,0.006,0.012,0.001,0.062,0.299,4.402,0.961,4.649,1.759,0.000,0.000,1.032,0.000,0.000,0.000,0.000,0.000,0.004,0.464,0.055,0.040,5.634,0.023,0.000,0.010,0.016,25.000
Breast-GC110694,1.583,3.681,0.417,0.075,10.809,0.267,13.215,1.886,2.549,8.796,2.935,0.504,0.013,1.541,0.239,0.039,0.252,1.709,0.185,0.962,2.027,0.394,0.470,0.000,1.035,0.000,0.000,0.000,0.000,0.000,0.006,0.395,11.161,0.135,0.066,0.357,7.125,0.525,0.626,6.579,17.440
Breast-GC110695,1.067,3.565,3.795,0.097,0.301,5.282,0.406,0.133,0.277,0.564,3.820,3.205,0.037,5.097,0.200,0.081,0.475,4.178,0.632,0.121,0.011,0.101,0.165,0.000,0.050,0.000,0.000,0.000,0.000,0.000,0.000,0.218,14.064,0.397,3.310,4.833,0.163,8.210,5.117,0.428,29.599
Breast-GC110696,0.022,4.391,7.443,3.062,0.808,0.222,0.332,0.482,4.615,10.489,0.013,1.676,0.119,5.052,0.749,1.116,0.134,1.800,0.069,0.453,0.278,0.549,4.707,0.000,0.007,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.463,6.597,0.017,0.878,13.220,1.568,4.325,1.603,20.743
Breast-GC116960,2.441,3.913,6.155,7.562,1.550,2.309,0.987,0.296,0.154,6.213,9.699,2.428,3.145,0.312,0.041,0.353,0.526,1.784,0.489,0.048,0.227,0.338,3.280,0.000,0.127,0.007,0.002,0.000,0.273,0.026,0.002,0.339,2.024,7.845,1.059,5.872,4.394,0.360,6.074,1.497,15.847
Breast-GC116963,0.011,0.390,10.120,12.766,4.645,2.074,0.646,17.739,4.887,1.505,0.178,4.001,0.006,2.067,0.021,0.018,0.035,0.089,0.002,0.016,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.887,8.520,0.003,0.062,0.726,6.936,1.579,1.024,13.046
Breast-GC116964,0.438,7.818,2.050,0.074,4.317,0.025,0.695,2.422,0.241,9.222,1.775,9.922,0.749,3.811,1.435,0.142,0.022,3.172,0.227,1.013,5.262,0.293,0.061,0.000,0.000,0.001,0.000,0.000,0.040,0.366,0.152,0.010,2.916,1.000,0.076,0.026,0.012,1.796,3.564,0.008,34.849
Breast-GC116965,4.472,4.403,0.265,2.322,1.114,0.062,0.676,0.524,3.402,1.071,3.556,2.255,0.368,0.283,0.004,0.292,3.164,2.163,0.071,0.144,0.062,0.196,0.062,0.436,0.000,0.076,0.011,0.000,0.000,0.000,0.000,0.107,5.901,0.217,1.559,4.257,16.848,3.200,3.151,6.574,26.730
Breast-GC116966,2.689,0.606,0.166,0.666,0.198,0.349,1.957,0.883,5.566,2.188,7.422,1.623,1.299,0.935,0.107,0.062,0.103,1.121,0.944,0.006,0.021,0.359,0.399,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.015,0.001,0.219,0.923,0.023,1.104,30.674,1.861,5.126,6.240,24.146
Breast-GC116967,2.326,2.662,3.130,3.735,6.472,2.835,0.194,2.736,0.364,8.475,1.791,4.057,0.905,4.450,0.439,1.760,0.554,0.908,0.731,0.616,0.016,0.929,0.346,0.085,0.000,0.011,0.070,0.012,0.006,0.379,0.298,0.010,8.834,0.643,1.927,2.217,3.240,1.662,6.672,0.366,23.135
Breast-GC116968,0.410,0.801,6.986,15.633,2.770,5.864,3.720,2.984,2.028,1.251,1.907,1.189,0.122,0.593,0.050,0.007,0.038,0.569,0.169,0.498,0.001,0.000,0.152,0.001,0.000,0.000,0.058,0.000,0.003,0.085,0.001,0.439,6.789,3.300,0.104,0.572,9.929,0.464,10.933,2.352,17.230
Breast-GC116969,2.722,0.416,0.676,0.051,6.333,3.622,17.385,11.570,3.335,1.540,1.382,0.573,1.133,0.051,0.056,0.014,0.607,0.040,1.290,0.516,0.046,0.082,0.062,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.009,1.229,0.072,0.393,0.187,1.984,0.164,6.513,0.083,17.767,18.099
Breast-GC116970,2.889,4.953,11.634,12.667,0.450,0.397,1.844,4.285,0.157,6.112,1.736,6.451,0.041,2.280,0.003,0.033,0.087,0.492,0.674,0.486,0.023,0.074,1.016,0.001,0.065,0.000,0.001,0.000,0.050,0.164,0.046,0.828,12.999,3.177,0.094,0.769,4.828,4.578,0.841,0.153,12.623
Breast-GC116971,3.493,3.097,1.352,1.431,0.320,1.342,1.244,0.899,10.190,1.749,5.713,3.975,1.417,1.974,0.181,0.249,0.715,0.291,0.166,0.030,0.096,0.786,2.468,0.050,0.000,0.000,0.021,0.011,0.000,0.000,0.022,0.008,5.126,1.244,0.897,6.803,20.911,0.077,5.985,0.981,14.686
Breast-GC110676,0.586,1.085,6.211,0.503,0.785,3.521,2.078,3.901,8.204,0.206,5.107,1.194,1.008,1.097,0.170,0.404,0.785,2.338,2.864,1.527,0.299,1.186,1.031,0.000,0.000,0.000,0.000,0.000,0.004,0.495,1.785,0.002,1.746,0.122,0.216,0.200,15.830,0.080,0.600,5.177,27.654
