Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Breast-GC1002975,1.965,2.833,5.592,1.063,4.348,2.080,5.726,3.166,3.229,3.988,3.259,1.047,1.699,2.244,2.095,0.782,1.241,2.187,0.331,0.641,1.857,1.136,1.878,0.033,0.538,0.739,0.183,0.093,0.151,0.000,0.206,1.688,2.656,2.620,0.818,1.444,1.833,2.056,0.504,1.237,1.207,2.767,4.233,0.294,1.806,2.630,4.953,7.694,0.311,2.915
Breast-GC1002976,1.219,1.961,5.848,5.682,2.457,0.717,3.556,4.107,4.900,1.360,1.551,1.314,2.773,2.448,0.623,1.907,0.316,1.733,2.266,3.861,1.433,1.841,1.408,0.252,1.292,2.855,1.539,0.209,0.433,0.002,0.823,3.869,0.025,0.964,2.089,0.642,1.460,0.379,0.714,2.009,0.133,0.945,1.816,0.839,5.767,4.223,1.474,6.119,1.653,2.193
Breast-GC1002977,0.076,0.101,9.797,6.117,1.846,3.881,7.238,5.412,3.560,0.195,0.631,5.960,7.989,4.260,1.509,0.963,0.871,5.083,0.888,1.875,2.410,1.405,2.412,0.001,0.107,0.028,0.021,0.001,0.013,0.000,0.131,0.621,0.051,2.171,0.207,0.067,0.573,0.004,0.013,0.210,1.139,4.465,3.465,0.441,0.290,3.902,6.160,0.720,0.595,0.124
Breast-GC1002978,1.466,1.223,3.919,1.506,2.737,0.500,1.157,0.855,5.570,4.767,3.974,5.724,1.506,0.955,0.273,2.017,1.977,0.779,2.329,0.717,1.316,2.548,1.337,0.345,0.346,1.022,0.660,0.123,0.030,0.309,0.228,1.236,3.279,2.196,0.029,2.884,2.295,3.502,0.550,2.995,4.565,1.895,1.166,2.483,5.272,3.879,5.412,0.487,1.210,2.450
Breast-GC1002979,1.540,1.627,8.934,14.626,1.447,3.736,1.159,2.461,2.294,3.082,4.924,4.687,3.292,0.054,1.366,0.818,1.020,0.051,1.568,0.542,0.873,0.910,0.868,1.524,0.654,2.371,1.035,2.223,0.222,0.054,0.844,0.879,2.261,0.669,1.090,1.504,0.144,0.640,1.942,0.640,1.400,5.896,0.254,0.122,2.598,0.090,1.761,1.939,2.449,2.918
Breast-GC1002980,1.792,1.154,1.735,0.098,2.017,2.197,2.039,1.621,1.921,1.324,2.471,0.678,0.746,1.449,1.857,1.842,0.091,0.405,1.757,0.022,2.949,1.023,0.445,0.019,0.078,0.117,0.044,0.020,0.084,0.001,0.460,0.259,2.944,5.433,5.998,0.041,0.184,2.966,2.284,3.233,1.985,1.965,0.826,11.982,4.166,8.104,4.447,2.876,6.151,1.697
Breast-GC1002981,1.902,0.022,1.631,3.910,5.560,1.846,6.954,1.439,7.885,3.040,5.441,2.135,1.816,1.325,0.448,0.744,1.786,2.445,1.235,0.848,1.349,0.205,2.156,0.111,0.594,0.174,0.143,0.016,0.131,0.001,0.346,0.577,2.245,3.668,1.468,2.071,1.489,2.416,1.344,2.041,0.719,0.402,3.825,0.572,5.002,0.649,5.364,5.125,3.186,0.198
Breast-GC1003967,1.170,4.898,0.309,0.435,2.150,2.075,1.598,2.108,1.438,4.241,3.890,0.974,0.114,3.205,1.794,1.690,0.929,2.036,1.659,0.147,0.835,3.327,0.286,0.350,0.055,0.820,0.687,0.065,0.234,0.051,0.063,1.849,2.529,0.640,2.654,1.628,1.726,2.493,1.927,0.401,3.435,5.415,6.248,6.160,3.201,1.095,3.172,3.996,0.093,7.704
Breast-GC1003968,1.518,3.518,1.513,2.954,1.544,4.087,3.955,4.219,1.671,1.033,3.530,4.029,0.327,5.421,0.637,1.237,1.669,1.106,2.483,2.277,0.824,0.015,2.863,0.578,0.636,0.206,1.192,0.147,1.929,0.022,0.789,3.146,0.896,2.246,1.091,2.419,1.135,1.645,1.364,0.680,3.106,2.663,3.046,2.509,1.895,5.052,4.038,3.249,1.774,0.117
Breast-GC1003970,0.730,0.733,0.716,4.255,0.601,3.395,3.383,4.369,3.022,5.050,9.707,17.198,0.917,1.689,0.707,0.571,0.835,0.606,0.487,0.497,0.587,1.247,1.394,0.126,0.103,0.311,1.318,0.103,0.161,0.015,0.090,1.023,0.092,1.493,2.825,3.147,2.061,1.013,1.090,1.091,4.169,0.753,0.276,2.969,2.930,3.271,0.515,1.181,4.383,0.796
Breast-GC1003971,2.845,2.079,0.468,0.606,1.226,1.047,1.017,1.178,0.852,5.958,1.296,4.017,3.462,2.991,0.794,3.298,3.598,2.112,1.998,0.139,0.042,1.331,3.776,0.156,0.037,0.623,1.412,0.022,0.141,0.369,0.703,0.723,2.239,2.664,2.991,1.110,3.131,3.379,0.937,0.645,4.289,2.251,2.710,1.206,5.611,3.853,3.297,3.352,3.947,2.073
Breast-GC1003972,0.668,3.443,0.136,1.473,0.210,1.639,2.451,2.509,0.146,6.213,1.201,7.209,3.067,2.050,1.058,0.954,0.144,0.654,0.716,4.395,1.027,1.018,1.366,0.323,0.785,0.833,0.369,0.299,1.167,0.100,0.977,1.614,4.544,0.869,0.492,3.066,1.666,1.534,2.286,1.364,3.124,3.349,4.782,2.431,3.888,2.518,5.682,0.483,3.336,4.371
Breast-GC1003974,0.557,2.447,13.705,4.400,0.847,9.467,2.911,0.709,3.781,3.133,1.337,4.915,0.906,1.283,1.653,0.672,0.732,0.659,1.278,0.191,2.784,1.177,0.286,0.045,0.388,0.310,0.943,0.087,1.027,0.309,0.197,0.493,2.304,0.553,1.547,1.880,1.553,0.981,0.519,0.550,4.440,1.946,2.171,2.968,6.095,1.872,1.681,1.855,0.002,3.450
Breast-GC1002311,2.144,1.605,3.245,2.389,2.908,0.322,1.674,4.106,3.018,4.121,6.090,4.713,3.140,0.016,2.202,0.787,1.859,1.366,2.537,1.489,1.381,0.024,2.149,0.004,0.223,0.133,0.224,0.048,0.153,0.004,0.141,1.758,2.607,0.872,3.067,2.206,1.072,1.867,0.529,2.837,2.008,3.583,0.205,1.334,2.616,2.589,4.908,5.540,5.940,0.245
Breast-GC1004006,5.138,0.128,2.837,2.131,7.624,3.060,1.632,3.465,7.995,1.549,3.878,4.964,1.926,0.067,1.482,0.738,0.488,3.329,1.262,2.267,0.064,3.355,0.884,0.007,1.792,0.357,0.168,0.010,0.123,0.002,0.036,3.606,1.409,1.650,2.043,2.691,0.379,0.156,2.363,0.267,0.863,0.060,2.885,2.268,2.947,0.282,1.778,5.951,4.357,1.285
Breast-GC1004007,0.728,1.954,0.862,2.148,1.733,2.319,0.572,1.943,1.462,1.848,1.301,1.489,6.312,1.654,1.802,1.924,1.025,3.198,0.270,1.720,4.632,0.148,0.191,0.180,0.115,0.233,0.522,0.032,0.093,0.002,0.619,0.135,3.313,2.055,4.738,1.505,1.258,2.950,1.945,2.809,3.339,3.638,6.075,5.193,0.714,2.977,1.701,4.582,1.183,6.860
Breast-GC1004008,3.782,0.387,8.722,4.446,4.940,0.393,8.139,4.528,1.058,1.833,0.921,5.140,2.450,2.746,0.713,0.242,1.144,1.966,0.646,1.795,0.400,1.373,1.986,0.039,0.407,0.137,0.336,0.165,0.093,0.059,0.546,0.667,3.033,2.090,0.085,3.076,1.090,3.976,0.992,1.481,4.692,4.770,1.692,0.160,0.229,1.179,5.253,1.206,0.238,2.561
Breast-GC1004009,1.552,0.578,5.979,6.195,7.845,5.746,3.705,4.051,3.537,2.766,2.335,2.149,1.257,1.315,0.707,0.191,1.547,0.428,0.328,1.221,2.055,0.352,0.397,0.589,0.693,1.419,1.144,0.326,0.110,0.103,0.995,2.877,0.193,4.060,1.349,1.355,0.085,3.497,0.501,1.462,2.064,3.407,3.817,0.253,1.906,3.005,3.713,3.655,0.269,0.916
