Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1
Breast-GC1002975,1.311,2.257,4.696,2.796,9.618,1.120,5.882,7.221,1.666,3.338,4.978,1.884,1.231,0.788,0.065,0.027,0.020,0.108,0.007,0.605,1.040,0.121,0.027,0.000,0.000,0.084,0.021,0.001,0.000,0.000,0.000,0.079,12.307,6.730,1.221,14.828,3.389,8.567,0.098,1.870
Breast-GC1002976,1.846,0.586,19.778,0.442,4.055,0.246,3.753,0.223,0.635,1.852,0.726,1.898,0.518,1.438,0.213,0.737,0.217,0.435,5.148,0.449,0.542,0.173,0.032,0.000,0.245,1.740,0.484,0.000,0.000,0.000,0.022,1.476,12.262,16.632,0.170,0.320,20.607,0.083,0.005,0.012
Breast-GC1002977,0.000,0.000,1.093,27.766,2.002,13.140,0.029,0.293,0.006,0.191,4.353,0.367,1.008,4.972,0.022,5.774,0.016,0.002,0.033,0.039,0.010,0.056,0.159,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,38.670,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Breast-GC1002978,0.132,0.020,2.309,2.966,3.141,2.522,0.103,1.647,10.087,6.819,9.005,1.648,0.173,0.928,0.005,0.077,0.036,0.048,0.123,0.027,0.126,0.965,0.615,0.000,0.138,0.056,1.014,0.000,0.000,0.010,0.000,0.337,4.263,5.384,2.066,1.698,0.055,41.297,0.001,0.159
Breast-GC1002979,3.201,0.078,5.556,30.792,2.664,1.391,0.325,0.342,0.052,0.368,3.460,11.674,0.690,2.583,0.009,0.125,0.069,0.139,1.151,0.234,0.094,0.110,0.191,2.231,0.000,0.541,1.347,1.758,0.000,0.000,0.877,0.000,1.968,3.628,2.683,2.915,2.389,13.163,0.939,0.259
Breast-GC1002980,0.481,0.234,1.153,0.066,0.293,0.369,2.469,0.894,0.087,14.796,0.003,0.009,0.001,0.019,0.007,0.021,0.046,0.010,0.010,0.026,0.043,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.713,62.955,0.009,0.331,0.000,4.126,0.000,9.828
Breast-GC1002981,2.231,0.005,5.717,10.745,1.730,4.266,5.244,0.125,0.261,4.968,0.860,9.246,0.810,0.751,0.050,0.273,0.134,0.743,0.023,0.030,0.080,0.073,0.396,0.000,0.456,0.038,0.009,0.001,0.000,0.000,0.003,0.123,4.988,26.879,0.147,8.754,1.880,3.220,0.033,4.706
Breast-GC1003967,6.561,0.537,1.863,0.688,0.696,5.662,1.031,0.265,0.118,10.140,1.399,3.205,0.012,0.257,0.001,0.001,0.013,0.001,0.000,0.000,0.010,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,15.693,30.217,0.717,10.594,0.008,0.108,0.008,10.191
Breast-GC1003968,7.413,0.506,4.037,2.919,1.491,7.543,3.708,5.908,0.113,0.831,4.966,5.924,0.040,3.509,0.001,0.002,0.011,0.001,0.165,2.475,0.028,0.009,0.092,0.034,0.000,0.000,0.381,0.082,1.221,0.282,0.012,1.633,18.101,1.665,3.665,10.324,10.712,0.192,0.000,0.003
Breast-GC1003970,0.904,1.234,2.057,0.425,3.497,0.106,1.109,12.072,5.313,6.187,5.998,25.541,0.686,1.532,0.000,0.000,0.001,0.002,0.013,0.103,0.027,0.309,0.098,0.000,0.000,0.012,1.169,0.000,0.001,0.000,0.000,0.008,1.450,0.683,0.202,2.012,6.984,19.965,0.250,0.050
Breast-GC1003971,3.254,3.921,0.701,0.342,0.486,0.491,0.064,0.146,1.937,6.200,0.055,11.274,0.840,1.621,0.071,0.182,1.271,0.013,1.249,0.033,0.034,0.027,0.026,0.006,0.000,0.000,0.777,0.000,0.000,0.510,0.000,0.000,11.488,23.389,1.043,1.311,0.337,25.841,0.512,0.549
Breast-GC1003972,2.384,1.388,2.543,1.039,0.461,3.928,0.673,0.026,0.343,2.055,9.645,9.480,1.481,0.228,0.000,0.001,0.000,0.000,0.051,0.913,0.000,0.001,0.001,0.246,0.627,0.003,0.000,0.007,0.655,0.068,0.582,0.014,17.208,14.949,0.185,13.542,2.173,1.494,0.164,11.443
Breast-GC1003974,0.038,3.820,27.123,4.547,3.094,0.888,1.130,1.094,0.244,5.398,2.591,4.085,0.010,0.038,0.022,0.000,0.011,0.005,0.084,0.120,0.507,0.008,0.008,0.000,0.000,0.000,0.752,0.000,1.323,0.352,0.000,0.000,13.826,19.542,0.330,4.042,0.005,4.895,0.020,0.045
Breast-GC1002311,3.694,1.041,3.612,3.508,0.926,3.029,1.259,0.493,12.107,0.323,12.835,3.161,0.991,1.002,0.398,0.918,1.229,0.757,0.003,0.106,0.043,0.029,0.095,0.000,0.000,0.000,0.000,0.000,0.004,0.000,0.006,0.485,10.220,2.099,1.393,26.020,2.680,5.329,0.001,0.204
Breast-GC1004006,9.963,0.822,2.104,19.088,1.973,4.135,2.234,0.093,5.266,0.053,9.883,2.572,0.011,0.463,0.020,1.328,0.102,1.728,0.024,0.201,0.008,0.243,1.122,0.000,1.744,0.000,0.000,0.000,0.000,0.000,0.000,1.230,15.922,7.506,0.001,2.854,4.069,2.438,0.735,0.063
Breast-GC1004007,0.463,0.200,0.083,8.925,2.726,1.797,0.116,0.708,0.078,3.440,0.723,2.534,1.624,2.281,0.000,0.318,0.045,1.311,1.226,0.380,0.439,0.692,0.113,0.331,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.912,15.123,13.951,1.841,34.707,0.000,0.011,1.125,1.776
Breast-GC1004008,3.059,0.140,24.908,3.435,1.737,2.646,4.126,1.492,2.459,0.365,3.244,5.138,0.024,4.094,0.003,0.022,0.029,0.031,0.074,2.627,0.102,0.620,1.358,0.000,0.013,0.000,0.149,0.215,0.000,0.000,0.609,0.003,6.782,0.347,0.122,22.156,5.899,1.012,0.025,0.935
Breast-GC1004009,1.018,2.930,5.010,20.437,3.906,9.935,0.821,0.615,0.689,0.268,1.601,9.388,0.067,0.184,0.000,0.000,0.000,0.000,0.003,0.002,0.008,0.128,0.417,0.000,0.000,0.001,0.310,0.000,0.492,0.001,0.004,0.974,4.940,8.617,7.408,0.315,18.053,0.362,0.018,1.079
Breast-GC110693,0.213,3.302,14.596,14.275,3.254,0.217,4.615,1.687,0.524,11.410,0.077,0.006,2.423,0.711,0.000,0.000,0.003,0.000,0.185,2.586,1.369,1.367,0.471,0.000,0.000,1.184,0.000,0.000,0.000,0.000,0.000,0.001,19.883,12.159,0.008,1.390,1.509,0.393,0.000,0.182
