Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1
Breast-GC1002975,9.649,0.000,0.000,0.461,30.314,2.809,0.000,0.060,0.782,7.180,6.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.464,0.000,0.227,0.000,0.000,0.000,0.000,0.000,39.301,0.000,0.000,0.000,0.000,0.000
Breast-GC1002976,6.149,0.000,11.599,19.830,0.000,0.000,0.000,1.039,6.861,0.615,0.000,1.574,0.000,0.708,0.000,0.000,0.000,0.000,2.956,0.000,0.000,0.000,0.000,0.000,0.000,13.456,1.536,0.000,0.000,0.000,1.216,0.000,0.000,0.000,0.000,32.459,0.000,0.000,0.000,0.000,0.000
Breast-GC1002977,0.000,0.000,0.000,12.068,0.000,34.799,0.000,3.497,0.000,0.000,11.328,0.000,0.000,0.000,0.000,8.374,0.000,0.000,0.000,0.000,0.000,0.000,8.301,0.000,0.000,0.000,0.000,0.000,21.630,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Breast-GC1002978,6.505,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23.282,12.775,10.437,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.361,0.000,0.000,0.229,0.000,0.000,0.146,0.000,0.000,0.000,0.000,6.905,39.357,0.000,0.000,0.000,0.000,0.000
Breast-GC1002979,6.333,0.000,1.788,43.050,0.411,0.000,0.514,0.000,0.000,0.000,3.616,10.301,0.000,1.554,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.638,0.000,0.282,0.947,3.653,0.000,0.000,0.081,0.000,0.000,0.000,0.000,23.830,0.000,0.000,0.000,0.000,0.000
Breast-GC1002980,17.570,0.455,17.882,8.915,0.000,0.000,1.693,0.373,0.000,0.000,12.695,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.757,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.111,1.084,36.462,0.000,0.000,0.000,0.000,0.000
Breast-GC1002981,12.849,0.000,0.000,10.080,0.000,15.266,0.000,0.000,12.142,14.924,0.000,3.560,0.000,0.000,0.000,2.832,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.022,0.000,4.248,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.941,23.135,0.000,0.000,0.000,0.000,0.000
Breast-GC1003967,19.374,0.000,0.000,0.000,0.000,16.943,2.482,0.000,0.000,0.000,7.642,13.928,0.000,3.839,0.000,0.000,0.000,0.000,0.000,0.000,0.164,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.034,0.000,0.000,0.955,1.428,32.207,0.000,0.000,0.000,0.000,0.000
Breast-GC1003968,12.198,0.000,10.356,0.000,0.000,17.353,0.000,1.569,0.000,0.000,8.031,7.423,0.000,6.101,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.141,0.064,0.000,1.155,0.000,0.000,0.000,0.000,0.000,33.607,0.000,0.000,0.000,0.000,0.000
Breast-GC1003970,6.157,0.000,4.767,0.000,0.000,0.000,0.000,4.177,13.709,4.298,24.091,19.035,0.000,3.719,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.484,0.000,0.013,1.685,0.000,0.000,0.000,0.000,17.862,0.000,0.000,0.000,0.000,0.000
