Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1
Breast-GC1002975,12.434,4.278,0.000,0.000,31.807,6.987,0.000,0.000,0.000,4.992,12.336,0.000,7.147,0.000,0.000,0.000,0.000,1.849,0.000,2.498,3.397,0.000,1.282,0.000,0.000,0.000,2.322,0.027,0.000,0.000,3.286,1.489,0.000,0.000,3.476,0.000,0.000,0.000,0.392,0.000
Breast-GC1002976,11.244,0.000,22.156,6.055,8.520,3.711,0.000,0.000,0.000,6.579,0.000,0.000,0.000,5.139,0.000,2.208,0.000,0.000,3.337,3.618,4.675,0.000,0.000,0.000,0.000,3.259,7.304,0.000,0.000,0.000,4.120,0.159,0.000,1.032,5.230,0.000,0.000,0.000,1.653,0.000
Breast-GC1002977,0.000,0.000,2.766,2.129,16.934,30.804,0.000,0.000,0.000,12.435,2.142,0.000,9.905,3.049,0.000,13.248,0.000,0.000,0.000,0.228,6.359,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Breast-GC1002978,16.047,0.000,0.000,0.265,2.415,3.427,0.000,0.000,23.284,20.632,2.259,0.000,7.093,0.000,0.000,2.186,0.000,0.000,0.784,0.000,0.000,0.000,4.254,0.000,0.000,0.000,4.299,0.676,0.000,0.000,1.032,0.000,0.000,0.000,11.348,0.000,0.000,0.000,0.000,0.000
Breast-GC1002979,11.338,0.000,3.508,33.152,7.127,0.000,0.000,0.000,0.000,0.000,3.722,15.121,0.000,7.008,0.000,0.368,0.000,0.000,0.000,2.730,1.251,0.000,0.000,0.000,0.000,0.882,3.487,2.434,0.000,0.000,0.000,0.000,0.000,0.072,1.654,0.000,0.000,0.000,0.000,6.146
Breast-GC1002980,22.032,0.000,17.368,1.585,6.703,4.488,0.000,0.000,0.000,0.000,16.672,0.000,0.000,4.831,0.000,0.000,0.000,2.175,0.000,3.200,4.592,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.405,0.000,0.000,2.041,10.737,0.000,0.000,0.000,0.000,1.170
Breast-GC1002981,14.566,0.000,2.615,8.174,0.000,20.154,0.000,0.000,10.070,13.920,0.000,4.266,0.000,5.176,0.000,1.859,0.000,2.247,0.000,0.000,3.320,0.000,0.362,0.000,0.000,1.198,1.618,0.000,0.000,0.000,0.979,0.000,0.000,0.000,8.356,0.000,0.000,0.000,0.000,1.120
Breast-GC1003967,22.939,0.431,0.000,0.000,0.000,23.853,0.000,0.000,0.000,0.000,18.793,3.574,0.000,7.440,0.000,4.620,0.000,0.000,0.000,0.000,3.158,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.159,0.000,0.000,6.094,3.890,0.000,0.000,0.000,2.048,0.000
Breast-GC1003968,15.533,0.000,5.597,0.000,0.954,25.864,0.000,0.000,0.000,2.374,8.801,4.980,0.000,7.504,0.000,1.787,0.000,0.000,0.000,3.503,0.000,0.000,4.985,0.000,0.000,0.000,7.230,0.000,1.959,0.381,1.271,0.000,0.000,0.000,7.275,0.000,0.000,0.000,0.000,0.000
Breast-GC1003970,5.552,3.765,2.732,0.000,5.785,0.000,0.000,0.000,21.024,11.943,9.493,20.025,0.000,5.892,0.000,0.000,0.000,0.000,0.000,1.715,0.000,2.832,0.000,0.000,0.000,0.000,0.000,2.475,0.000,0.000,0.000,2.269,1.653,0.000,2.116,0.000,0.000,0.730,0.000,0.000
Breast-GC1003971,0.000,20.720,0.000,0.000,10.974,0.000,0.000,0.000,6.496,17.972,0.000,4.785,9.658,1.051,0.000,7.815,0.000,0.000,2.224,0.000,0.000,2.577,0.000,0.000,0.000,0.000,2.314,0.581,0.000,0.000,2.354,0.000,0.178,8.293,0.385,0.000,0.000,0.000,1.624,0.000
Breast-GC1003972,21.491,0.000,0.074,0.000,0.000,21.851,0.000,0.000,0.000,9.595,13.041,5.634,0.000,5.659,0.000,0.000,0.000,0.000,0.000,6.834,0.000,1.493,0.000,0.000,0.000,0.000,4.419,0.000,0.000,0.000,0.000,2.104,4.745,0.000,2.691,0.000,0.000,0.000,0.368,0.000
Breast-GC1003974,14.286,0.000,10.371,21.440,7.838,5.522,0.000,0.000,0.000,15.437,0.000,0.000,0.000,3.560,0.000,0.000,0.000,0.113,0.000,1.122,1.823,0.000,0.000,0.000,0.000,0.000,2.534,0.000,0.000,0.000,2.677,0.000,0.000,0.000,11.735,1.541,0.000,0.000,0.000,0.000
Breast-GC1002311,19.983,0.000,7.398,0.000,0.000,4.672,0.000,0.000,18.830,7.981,15.766,0.000,0.000,6.122,0.000,0.000,0.000,4.914,1.569,0.671,0.491,1.701,0.034,0.000,0.000,0.000,3.491,0.000,0.000,0.000,2.658,0.246,0.000,0.000,3.472,0.000,0.000,0.000,0.000,0.000
Breast-GC1004006,20.373,0.000,0.000,33.000,0.000,0.000,0.000,0.000,0.000,4.143,12.129,0.000,0.000,3.338,0.000,5.907,0.000,0.000,0.000,1.641,0.000,0.000,5.680,0.000,3.526,0.000,4.350,0.000,0.000,0.000,0.000,4.179,0.000,0.000,1.736,0.000,0.000,0.000,0.000,0.000
Breast-GC1004007,15.218,5.538,0.000,0.000,4.424,19.146,0.000,0.000,0.000,21.143,0.000,0.000,0.000,7.563,0.000,3.934,0.000,0.000,0.000,3.530,0.000,0.000,5.394,0.000,0.000,0.000,2.705,0.000,0.000,0.000,0.000,2.450,0.515,0.000,7.786,0.000,0.000,0.000,0.655,0.000
Breast-GC1004008,14.847,0.000,25.271,0.000,0.000,16.018,0.000,0.000,0.000,0.000,7.001,9.544,0.000,9.252,0.000,0.000,0.000,0.000,0.000,3.359,0.000,0.000,3.651,0.000,0.000,0.000,4.329,0.000,0.000,0.698,0.000,0.000,0.000,0.000,2.949,0.000,0.000,0.000,0.430,2.651
Breast-GC1004009,3.390,12.275,0.000,1.673,7.899,39.719,0.000,0.000,0.000,0.000,4.770,8.157,0.000,3.802,0.000,0.000,0.000,0.000,0.000,0.670,0.000,0.000,1.944,0.000,0.000,0.000,2.568,0.000,3.247,0.000,0.000,2.768,0.000,0.000,4.821,0.000,0.000,2.297,0.000,0.000
Breast-GC110693,0.000,11.737,18.710,20.509,7.788,0.000,0.000,0.000,2.957,15.704,0.000,0.000,8.981,0.000,0.000,0.000,0.000,0.000,0.000,3.702,6.443,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.348,2.122,0.000,0.000,0.000,0.000,0.000,0.000
Breast-GC110694,16.707,0.000,1.970,0.000,35.820,0.000,0.000,0.000,0.712,18.630,0.625,0.000,5.710,0.000,0.000,0.000,0.000,4.104,0.000,1.733,1.123,2.847,0.000,0.000,0.000,0.000,0.000,1.172,0.000,2.204,0.000,0.222,0.025,4.435,0.000,0.000,0.000,0.000,1.767,0.194
Breast-GC110695,21.186,1.895,4.578,0.000,0.000,19.089,0.000,0.000,0.000,0.895,7.955,8.026,0.000,10.198,0.000,0.619,0.000,1.393,5.160,0.000,0.768,0.000,0.000,0.000,0.000,0.000,0.000,0.259,0.000,0.000,2.197,0.000,5.395,0.000,10.387,0.000,0.000,0.000,0.000,0.000
Breast-GC110696,12.320,4.434,21.949,0.000,0.324,0.000,0.000,0.000,2.164,19.728,0.000,0.000,0.000,9.653,0.000,5.180,0.000,0.000,0.000,1.962,1.251,0.000,5.149,0.000,0.000,0.000,1.610,0.000,0.000,0.000,1.471,0.000,0.000,9.780,2.507,0.000,0.000,0.000,0.000,0.519
Breast-GC116960,18.807,0.000,2.415,16.897,0.000,0.000,0.000,0.000,10.181,14.738,9.357,0.000,7.984,0.000,0.000,1.951,0.000,0.000,0.311,0.000,0.000,0.000,5.006,0.000,0.000,0.000,4.390,0.000,0.929,0.000,0.000,0.000,0.000,1.813,5.221,0.000,0.000,0.000,0.000,0.000
Breast-GC116963,9.969,0.000,11.044,21.830,0.000,0.000,0.000,19.900,6.120,0.000,11.797,0.000,0.000,5.451,0.000,0.000,0.364,0.000,0.000,0.313,0.000,0.000,0.000,0.000,0.115,0.000,3.741,0.000,0.000,0.000,0.000,1.143,0.000,2.428,2.310,0.000,0.000,0.000,0.000,3.475
Breast-GC116964,0.000,15.191,7.937,0.000,19.144,0.000,0.000,0.000,0.000,24.919,3.253,0.000,0.000,9.110,0.000,3.710,0.000,0.539,0.000,2.803,5.576,0.436,0.000,0.000,0.000,0.000,1.986,0.000,0.000,0.000,1.501,0.000,0.256,3.640,0.000,0.000,0.000,0.000,0.000,0.000
Breast-GC116965,28.172,0.000,12.926,0.000,3.956,0.000,0.000,0.000,3.173,0.000,19.148,0.000,0.000,7.176,0.000,3.887,0.000,1.385,0.000,1.915,0.000,0.000,2.156,0.000,0.000,0.000,5.856,0.000,0.000,0.000,2.367,0.000,0.000,0.000,5.983,0.000,0.000,0.000,0.085,1.816
Breast-GC116966,25.725,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.001,0.000,23.387,0.000,0.000,7.231,0.000,0.000,0.000,2.910,4.245,0.000,0.000,0.000,1.603,0.000,0.000,0.000,0.637,0.000,0.000,0.083,3.379,0.000,4.190,0.000,2.609,0.000,0.000,0.000,0.000,0.000
