Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
gDNA-Breast-GC1002316,1.302,1.135,1.484,0.093,0.031,0.503,1.104,0.659,1.030,1.767,1.541,2.229,1.227,0.803,0.789,1.203,3.566,0.137,3.145,1.916,0.079,2.286,0.520,3.498,1.919,0.403,31.124,4.698,0.041,0.004,0.194,0.472,0.499,0.200,11.719,0.670,0.005,0.343,1.286,0.630,0.001,6.249,0.003,0.015,3.606,0.002,0.173,0.000,0.055,3.640
gDNA-Breast-GC1003962,0.369,0.612,0.112,0.336,0.382,0.191,0.136,0.351,0.032,0.500,0.483,0.342,0.378,0.448,0.543,1.387,0.214,1.182,0.988,1.620,0.511,0.726,0.352,0.975,1.066,1.887,2.007,9.896,0.335,1.475,0.018,0.011,0.417,0.147,0.118,1.778,0.610,0.604,0.775,0.681,1.931,1.622,2.282,0.032,0.201,6.149,2.114,0.310,1.322,49.040
gDNA-Breast-GC1003963,1.047,0.629,0.283,0.459,0.324,0.554,0.482,0.129,0.043,0.849,0.085,0.404,0.591,0.876,0.037,1.404,1.087,1.038,0.792,0.450,0.388,0.861,0.926,1.207,0.307,2.729,0.640,7.664,0.188,0.072,0.005,0.045,0.827,0.191,0.644,1.334,1.575,0.714,0.977,0.541,0.292,2.102,0.047,0.012,0.041,0.002,48.674,0.035,0.428,14.970
gDNA-Breast-GC1003965,2.105,2.455,0.579,0.424,0.863,0.828,0.819,0.158,0.204,0.957,0.883,0.214,1.021,0.539,1.616,1.500,1.782,0.799,0.997,1.595,0.794,0.195,1.236,9.109,2.353,1.941,29.815,4.854,0.097,0.001,0.025,0.825,0.088,1.357,0.269,0.392,0.207,0.438,1.056,0.600,0.000,20.516,0.039,0.048,1.704,0.003,0.661,0.000,0.361,0.680
gDNA-Breast-GC1003966,0.211,0.652,0.235,0.158,0.376,0.237,0.473,0.351,0.427,0.042,0.686,0.628,0.862,0.129,0.059,0.899,0.475,0.394,0.837,0.514,0.213,0.740,0.439,8.836,2.338,3.469,7.109,8.527,0.598,0.077,0.291,0.326,0.596,0.252,0.566,0.817,1.555,0.134,1.914,0.815,0.055,0.876,1.490,1.016,0.233,0.504,7.194,0.150,3.241,36.984
gDNA-Cervical-GC112877,0.609,0.037,0.154,0.273,0.098,0.055,0.239,0.038,0.104,0.539,0.276,0.496,0.349,0.280,1.276,1.200,1.329,0.204,0.814,0.852,0.404,0.342,0.029,0.283,0.285,0.115,0.196,0.485,0.083,0.047,0.004,0.029,0.505,0.094,0.657,0.787,1.182,0.574,3.011,0.950,0.003,0.011,71.572,0.002,0.007,8.892,0.155,0.013,0.004,0.056
gDNA-Cervical-GC112878,0.603,1.693,0.298,2.446,1.215,5.196,1.971,1.412,4.067,1.573,0.218,1.775,2.210,1.366,0.465,0.687,0.854,1.248,1.296,0.191,0.943,0.625,1.573,0.443,2.002,2.207,1.757,0.634,0.244,0.005,1.873,4.812,4.475,2.058,3.877,0.744,0.988,23.892,0.048,0.148,0.014,3.197,0.092,0.584,11.593,0.006,0.053,0.000,0.007,0.320
gDNA-Cervical-GC112880,1.098,0.654,0.502,0.460,0.240,0.070,1.086,0.702,0.023,1.165,0.211,1.218,0.092,0.979,1.155,0.625,1.432,0.061,0.566,1.208,0.483,0.603,0.051,0.573,0.464,0.170,0.407,0.194,0.610,0.210,0.219,0.027,3.625,0.500,1.887,0.476,5.731,7.671,2.608,3.929,0.009,1.202,27.679,0.003,1.051,22.462,0.086,0.006,0.233,3.285
gDNA-Cervical-GC112881,0.312,0.333,0.172,0.243,0.156,0.122,0.039,0.066,0.051,0.196,0.606,0.521,0.153,0.218,0.684,0.849,0.905,0.867,0.334,0.794,0.021,0.013,0.093,0.038,0.905,0.108,0.146,0.043,0.025,0.001,0.001,0.003,0.021,0.094,0.324,21.597,42.106,0.157,0.402,0.296,0.001,0.003,25.437,0.000,0.001,0.046,0.000,0.002,0.484,0.009
gDNA-Cervical-GC112882,2.892,2.778,0.676,0.796,0.878,1.169,0.085,0.213,0.722,2.077,0.932,1.262,0.982,3.807,0.566,0.108,1.317,2.830,2.385,2.076,0.962,2.128,0.926,0.168,2.427,1.990,1.013,0.052,0.015,0.004,0.964,4.487,1.501,1.666,6.297,4.639,0.133,38.140,0.843,0.510,0.001,0.735,0.162,0.064,1.568,0.002,0.006,0.002,0.013,0.033
gDNA-Cervical-GC112883,6.249,1.726,0.952,0.534,0.157,0.470,0.446,0.706,0.419,1.235,2.196,0.607,0.062,2.418,1.073,1.184,2.438,3.227,0.556,2.532,0.130,1.086,2.052,0.001,1.849,0.967,2.760,0.003,0.010,0.000,0.223,0.556,2.141,1.518,48.370,0.084,0.014,0.167,0.518,0.092,0.000,7.999,0.028,0.019,0.217,0.000,0.000,0.000,0.001,0.009
gDNA-Colorectal-GC112876,0.937,1.376,0.175,0.556,0.127,0.439,0.613,0.433,0.546,0.138,0.870,0.796,1.115,0.270,0.853,0.677,1.077,0.954,0.203,1.120,1.130,0.630,0.428,0.278,0.703,0.679,0.684,0.072,0.355,0.124,1.545,58.086,2.456,2.652,2.365,0.333,0.200,0.866,0.772,0.110,0.014,1.003,0.178,4.392,5.225,0.030,0.203,0.155,0.898,0.157
gDNA-Colorectal-GC119345,0.251,0.130,0.052,0.063,0.003,0.015,0.078,0.038,0.014,0.140,0.066,0.127,0.096,0.077,0.229,0.087,0.100,0.216,0.200,0.093,0.196,0.094,0.090,0.008,0.086,0.000,0.075,0.090,0.324,6.728,0.451,0.181,0.137,0.016,0.087,0.384,0.859,0.047,0.020,0.081,11.922,0.041,0.144,0.172,0.000,40.018,5.813,29.628,0.228,0.011
gDNA-Colorectal-GC119346,0.258,1.034,0.346,0.659,1.281,0.935,1.070,1.043,1.034,1.595,0.773,0.114,1.270,0.047,0.392,0.024,1.343,0.812,1.400,1.843,1.080,1.104,0.633,0.537,0.649,1.089,0.821,0.778,0.058,2.608,6.341,0.651,2.201,0.898,1.431,0.424,0.637,0.322,0.053,0.480,0.661,0.838,1.064,3.555,33.622,0.017,2.526,15.366,2.245,0.038
gDNA-Colorectal-GC119347,0.303,0.163,0.114,0.003,0.098,0.102,0.039,0.294,0.013,0.096,0.138,0.002,0.014,0.026,0.329,0.078,0.070,0.204,0.272,0.211,0.281,0.067,0.268,0.143,0.151,0.087,0.418,0.106,0.462,1.084,15.031,9.108,0.318,0.409,0.210,0.152,0.578,0.265,0.153,0.345,1.172,1.542,0.578,55.299,0.600,0.244,0.082,6.635,0.220,1.421
gDNA-Colorectal-GC119348,1.090,0.933,2.142,2.643,1.454,1.392,0.565,1.989,2.098,1.315,2.137,2.595,2.593,0.062,0.684,0.102,1.317,2.409,0.023,2.341,1.600,0.082,1.378,0.536,0.541,0.600,0.790,0.525,0.134,8.721,0.513,1.111,1.096,1.176,1.025,0.006,1.076,1.036,2.248,2.368,1.412,0.722,1.077,0.398,6.803,0.192,0.277,31.269,0.350,1.053
gDNA-Colorectal-GC119349,2.247,2.328,0.300,0.726,0.725,0.804,0.537,0.183,0.180,1.158,0.919,0.937,1.869,1.724,1.577,2.179,0.011,3.089,0.308,0.087,2.192,2.652,0.093,0.431,1.153,0.460,0.648,1.224,0.451,1.846,0.528,0.726,2.365,0.481,1.668,0.980,3.049,0.577,2.006,1.665,26.961,0.681,0.466,1.850,2.479,1.592,0.004,0.390,18.246,0.250
gDNA-Ovarian-GC112879,1.652,3.872,1.352,1.514,1.286,0.591,1.168,0.727,0.395,2.664,2.260,0.676,0.103,1.277,1.849,2.305,2.324,2.195,1.439,1.470,1.634,1.528,1.125,0.293,0.247,0.389,3.163,0.309,0.197,0.011,0.661,7.389,2.062,0.150,3.747,0.132,0.098,2.013,0.010,0.403,0.014,42.085,0.006,0.232,0.890,0.006,0.010,0.060,0.003,0.011
gDNA-Ovarian-GC119433,0.120,0.231,2.336,1.657,0.070,0.032,0.953,1.336,0.428,0.229,0.743,0.341,0.228,0.375,0.232,0.413,0.150,0.427,0.260,0.298,0.394,0.380,0.673,0.864,0.644,1.651,0.083,1.552,2.654,2.325,0.059,1.001,0.749,0.167,0.806,0.043,0.611,1.924,0.820,1.304,0.085,2.720,1.184,7.862,2.408,2.724,0.632,9.876,41.963,0.980
