Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1
gDNA-Breast-GC1002316,0.033,0.033,0.000,0.000,0.002,0.003,0.007,0.002,0.003,0.300,0.681,0.119,0.003,0.010,0.008,0.011,0.047,0.028,0.009,0.022,0.008,0.001,0.009,0.007,0.012,1.956,13.273,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.009,0.000,0.000,0.000,0.000,83.404,0.000
gDNA-Breast-GC1003962,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.674,0.468,0.134,0.571,0.018,0.168,0.000,0.000,0.003,0.160,0.038,0.001,0.060,42.123,0.000,5.158,0.000,0.000,0.000,0.000,0.000,0.002,0.750,5.156,0.000,28.372,16.142
gDNA-Breast-GC1003963,0.233,0.021,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.069,0.083,0.004,0.009,0.004,2.559,2.583,0.183,0.898,0.155,1.072,0.000,0.001,0.005,1.498,0.041,4.563,4.941,61.393,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.018,1.587,1.804,0.004,1.194,15.065
gDNA-Breast-GC1003965,0.063,0.368,0.008,0.003,0.010,0.001,0.006,0.011,0.006,0.130,0.036,0.136,0.016,0.010,0.018,0.001,0.006,0.013,0.017,0.032,0.001,0.000,0.000,5.283,2.059,56.863,13.413,2.315,0.004,0.000,0.510,0.200,0.137,0.089,0.115,0.000,0.003,0.001,0.005,16.280,1.831
gDNA-Breast-GC1003966,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.043,0.044,19.916,1.401,30.285,0.053,0.187,0.133,0.003,0.002,0.014,0.003,0.318,1.449,4.755,0.009,8.055,13.326
gDNA-Cervical-GC112877,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.618,0.432,1.511,0.499,0.002,0.044,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,96.893,0.000,0.000,0.000
gDNA-Cervical-GC112878,0.004,0.031,0.001,0.002,0.001,0.001,0.001,0.000,0.000,0.007,0.013,0.007,0.023,0.109,0.001,0.000,0.001,0.000,0.005,0.001,0.005,0.001,0.001,0.011,0.121,0.135,0.006,0.022,0.065,0.005,1.239,3.993,0.001,87.290,0.003,0.001,0.112,0.624,4.408,0.083,1.668
gDNA-Cervical-GC112880,0.219,0.037,0.061,0.058,0.104,0.120,0.492,0.029,0.168,0.047,0.058,0.059,0.088,0.015,0.336,0.162,0.092,0.023,0.180,0.039,0.153,0.409,0.230,0.251,0.315,0.030,0.009,0.246,0.001,2.319,0.521,0.406,0.019,0.060,0.579,0.352,0.001,91.192,0.005,0.247,0.272
gDNA-Cervical-GC112881,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.001,0.002,0.010,0.001,0.001,0.001,0.298,0.300,0.280,0.187,0.046,0.423,0.000,0.001,0.001,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,98.441,0.000,0.000,0.000,0.000
gDNA-Cervical-GC112882,0.004,0.019,0.003,0.005,0.005,0.004,0.001,0.004,0.002,0.003,0.008,0.012,0.081,0.690,0.002,0.004,0.004,0.001,0.003,0.013,0.045,0.010,0.002,0.000,0.010,0.003,0.002,0.000,0.000,0.000,0.024,1.318,0.000,1.026,1.763,0.000,0.000,0.000,94.930,0.000,0.000
gDNA-Cervical-GC112883,2.541,1.546,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.046,0.015,0.019,0.012,2.392,2.587,3.986,0.167,0.206,0.395,0.020,0.020,0.236,0.000,0.001,0.001,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.770,0.000,0.000,0.000,0.004,0.030,0.000
