Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
Colo9345_rep1_Dep6_Tu5,0.128,2.036,8.461,0.292,3.527,7.283,6.276,9.013,2.159,0.797,1.351,3.514,0.784,0.349,1.211,1.799,2.214,2.475,0.865,0.385,0.901,1.226,0.689,0.410,1.098,0.567,0.297,0.484,0.243,0.398,0.102,0.236,1.344,2.949,1.638,0.397,0.562,0.916,1.350,0.976,3.549,0.935,5.342,5.487,0.460,1.469,2.252,0.728,6.030,2.046
Colo9345_rep8_Dep6_Tu30,1.478,0.350,4.838,5.904,2.290,1.941,3.507,3.401,5.480,1.652,2.265,2.073,1.130,0.519,2.403,1.347,0.078,1.941,0.296,2.011,1.444,0.156,1.113,0.885,0.864,0.679,0.809,0.828,0.956,1.233,0.142,0.212,2.708,1.407,0.606,1.319,0.011,0.488,0.834,1.627,15.329,1.126,1.568,1.747,2.113,3.020,1.706,1.371,7.181,1.612
Colo9345_rep5_Dep6_Tu1,1.196,1.748,9.256,2.392,15.275,0.710,6.207,15.910,2.514,0.843,1.831,4.726,0.587,1.286,1.738,0.522,0.686,0.407,1.431,0.795,0.945,0.595,1.104,0.102,0.121,0.310,0.134,0.066,0.000,0.009,0.017,0.056,1.322,8.167,0.420,0.325,0.353,0.394,0.579,0.502,0.257,0.005,0.961,9.756,0.002,0.015,0.222,0.412,2.761,0.028
Colo9345_rep5_Dep6_Tu20,2.467,0.401,1.910,1.942,1.651,1.374,2.128,1.319,1.289,1.519,0.049,2.398,1.513,0.292,0.427,0.374,1.359,1.951,0.917,3.205,0.833,1.016,1.616,0.832,0.189,0.174,1.009,1.685,2.404,3.105,1.164,0.344,1.843,0.571,0.510,1.228,0.443,0.765,0.871,0.964,1.250,1.358,0.894,1.824,1.712,0.407,20.179,1.909,6.176,14.241
Colo9345_rep7_Dep6_Tu20,1.237,0.767,0.529,2.274,3.081,1.604,1.745,1.046,0.828,1.408,1.106,1.777,0.406,0.247,3.048,0.854,2.985,0.674,0.433,1.189,0.146,0.419,1.594,1.203,0.924,0.473,0.856,0.729,0.447,2.674,0.671,0.726,0.671,0.271,1.855,2.030,1.763,1.575,1.174,1.064,9.755,0.722,2.555,6.575,6.679,6.577,7.776,1.009,0.831,9.021
Colo9345_rep6_Dep6_Tu2,1.481,0.275,3.280,6.505,8.508,11.658,10.915,4.208,4.649,1.243,1.786,1.986,0.542,1.209,1.023,0.555,1.983,2.241,1.045,2.076,0.195,0.027,0.715,0.186,0.394,0.428,0.153,0.174,0.283,0.133,0.101,0.138,0.016,4.419,3.275,0.202,0.197,0.408,1.811,0.216,0.194,0.181,5.054,3.501,0.118,0.081,0.010,1.246,8.963,0.009
Colo9345_rep10_Dep6_Tu10,1.518,1.781,8.864,5.822,5.132,9.179,6.224,10.132,1.319,1.354,3.202,3.245,1.302,1.625,2.254,0.035,1.665,0.065,0.150,0.702,0.078,1.628,0.007,0.068,0.654,0.748,0.139,0.135,0.476,0.154,0.027,0.099,0.107,4.686,2.537,0.291,0.018,0.545,1.610,0.478,4.739,0.581,0.209,7.427,0.172,0.009,0.483,2.876,3.087,0.362
Colo9345_rep1_Dep6_Tu10,1.661,1.213,4.293,0.873,3.285,5.637,1.793,7.194,1.416,1.462,1.062,1.442,0.588,0.744,1.104,1.942,2.065,1.941,2.133,0.869,0.838,0.456,1.434,0.202,0.926,0.725,0.985,0.347,0.286,1.723,0.249,0.610,1.840,0.531,1.885,0.724,0.894,2.060,0.107,1.825,4.507,0.437,8.297,2.576,2.998,3.287,6.022,3.382,5.781,1.346
Colo9345_rep3_Dep6_Tu30,0.979,1.879,1.043,0.527,0.790,1.027,0.197,0.178,0.833,0.370,1.408,0.231,0.979,0.886,1.263,0.278,2.675,1.108,0.085,0.859,0.771,0.499,1.605,1.480,1.324,0.646,0.842,0.971,1.443,4.378,1.096,0.561,1.138,0.097,1.355,0.335,2.610,0.346,1.181,1.861,6.945,0.826,3.442,2.144,15.874,8.959,9.749,5.355,2.698,1.874
Colo9345_rep6_Dep6_Tu1,1.475,1.644,15.250,3.061,0.728,7.418,11.004,8.964,8.539,0.884,2.634,3.094,0.455,0.882,0.398,0.690,1.527,1.220,1.183,0.341,0.593,0.817,0.265,0.012,0.310,0.320,0.488,0.039,0.032,0.030,0.054,0.062,1.328,6.347,1.716,0.103,0.400,0.290,0.763,0.049,1.222,0.037,0.315,10.799,0.026,0.032,0.116,0.596,1.369,0.075
