Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1
Colo9345_rep1_Dep6_Tu5,0.580,0.864,0.390,9.450,3.081,9.200,0.520,3.880,13.189,2.717,1.681,0.777,0.327,0.534,1.112,0.150,1.129,1.201,1.037,1.319,0.305,0.856,0.704,0.065,0.698,0.472,0.165,0.398,1.562,3.405,0.388,0.382,2.616,11.528,3.638,3.263,1.781,6.050,2.603,5.983
Colo9345_rep8_Dep6_Tu30,1.477,0.539,3.267,7.114,6.754,4.067,7.830,2.590,1.699,1.178,2.073,0.187,0.236,0.896,1.322,0.386,0.890,1.179,0.004,0.175,0.910,0.077,0.669,0.745,0.088,0.460,0.395,0.356,2.327,5.680,1.343,0.226,3.352,6.147,5.178,0.272,9.453,7.268,8.043,3.148
Colo9345_rep5_Dep6_Tu1,0.630,1.846,0.591,15.131,1.716,4.849,18.172,12.973,3.174,4.269,0.731,1.420,0.416,1.087,1.211,0.167,1.794,0.563,0.363,0.148,0.152,1.247,0.085,0.009,0.195,0.560,0.503,0.042,0.387,0.113,0.066,0.121,2.052,4.945,14.781,1.129,0.063,1.096,0.310,0.894
Colo9345_rep5_Dep6_Tu20,0.918,1.162,3.746,3.070,1.160,1.696,4.365,0.717,1.371,1.335,1.538,0.024,0.542,0.219,0.500,1.147,0.092,0.773,0.326,0.182,0.075,0.619,0.570,0.415,0.288,0.028,0.708,0.996,4.483,12.223,2.062,0.201,4.692,0.889,0.763,4.093,11.952,10.554,8.365,11.140
Colo9345_rep7_Dep6_Tu20,1.271,0.484,0.779,2.055,3.358,3.923,0.500,1.252,2.227,0.027,1.274,1.579,0.538,0.521,0.648,0.122,1.284,1.688,0.251,0.710,1.152,0.866,0.068,0.339,1.023,0.540,0.553,0.976,3.407,9.998,2.365,0.575,1.721,2.259,1.179,14.586,14.829,6.846,8.791,3.438
Colo9345_rep6_Dep6_Tu2,1.430,1.798,9.460,5.030,1.101,2.680,15.678,8.194,10.475,2.043,3.482,0.709,1.024,0.591,0.950,1.257,0.885,0.161,1.086,1.297,0.366,0.322,0.097,0.212,0.492,0.138,0.403,0.199,1.099,0.562,0.146,0.528,2.915,14.090,1.954,2.647,2.262,0.556,0.636,1.044
Colo9345_rep10_Dep6_Tu10,2.217,0.079,9.604,7.118,3.779,1.653,12.769,4.635,9.047,0.811,2.212,4.024,1.217,1.008,1.379,0.627,0.623,0.072,0.745,0.406,0.967,0.994,1.017,0.019,0.344,0.562,0.457,0.242,0.586,1.416,0.080,0.358,2.332,15.430,0.740,5.103,1.239,1.323,1.055,1.711
Colo9345_rep1_Dep6_Tu10,1.626,1.346,0.747,1.655,6.853,3.565,6.185,6.373,4.478,0.472,1.258,1.024,0.298,0.826,0.467,0.401,1.095,1.305,0.935,0.882,0.339,0.538,0.532,0.235,0.350,0.195,0.466,0.598,4.007,5.319,0.434,1.207,5.806,5.502,0.403,8.803,6.833,6.603,7.254,2.785
Colo9345_rep3_Dep6_Tu30,0.394,0.153,0.870,0.306,0.325,1.107,0.511,0.726,0.667,0.773,0.691,0.658,0.232,0.266,0.477,0.092,0.325,0.275,0.548,0.156,0.479,0.456,0.247,0.896,0.639,0.568,0.172,0.035,7.005,11.761,2.668,1.043,0.438,1.206,0.153,15.819,3.073,15.825,25.983,1.983
Colo9345_rep6_Dep6_Tu1,2.522,0.103,17.482,0.990,11.246,2.652,0.997,17.703,5.860,1.420,1.985,0.673,1.265,0.433,1.038,1.663,0.602,1.455,0.485,0.327,0.959,0.120,1.104,0.148,0.544,0.127,0.299,0.233,0.142,0.146,0.129,0.265,3.015,10.116,8.254,0.582,0.184,0.972,0.467,1.291
Colo9345_rep2_Dep6_Tu10,0.638,0.652,2.940,1.395,7.613,5.185,0.719,5.874,3.716,1.662,1.943,1.508,0.710,0.248,0.170,0.976,0.614,0.651,1.019,1.114,0.467,0.688,0.779,0.741,0.799,0.568,0.483,0.543,2.888,5.559,1.118,0.551,2.791,6.906,1.809,14.460,6.130,1.820,7.928,3.621
Colo9345_rep6_Dep6_Tu5,1.711,0.671,6.888,6.867,9.183,4.250,7.534,3.172,5.219,2.474,0.230,2.117,0.401,0.918,0.635,0.986,0.175,1.249,0.982,0.963,0.968,0.442,0.480,0.100,0.553,0.588,0.398,0.010,2.057,3.412,0.281,0.537,4.985,10.804,0.672,3.145,1.564,7.896,2.482,2.001
Colo9345_rep5_Dep6_Tu10,1.303,0.998,3.194,5.011,7.889,3.065,4.756,0.729,4.397,2.182,1.439,1.338,0.075,0.699,1.174,0.039,1.142,0.668,0.754,0.953,0.161,0.580,0.628,0.730,0.481,0.425,0.511,0.474,0.475,6.380,0.701,1.006,2.740,6.963,2.586,7.315,10.665,1.353,5.290,8.732
Colo9345_rep5_Dep6_Tu40,0.524,0.793,0.246,0.229,0.534,0.252,0.111,0.479,0.496,0.107,0.586,0.293,0.180,0.113,0.174,0.465,0.611,0.810,0.090,0.739,0.413,0.377,0.262,0.702,0.377,0.405,0.349,0.919,6.575,17.015,1.662,1.608,3.316,0.066,0.547,3.484,32.257,3.653,13.752,4.426
