Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
gDNA-Breast-GC1002316,2.037,0.916,0.079,0.369,0.174,0.716,0.013,1.342,1.097,2.579,3.325,2.056,0.571,0.467,1.331,3.296,2.452,1.515,2.608,2.986,0.561,0.496,0.434,6.453,4.038,5.904,5.864,1.924,0.134,0.039,0.007,0.003,0.561,0.597,1.999,0.304,0.186,0.007,0.151,1.097,0.886,0.000,0.004,0.004,22.977,0.087,0.001,15.191,0.002,0.157
gDNA-Breast-GC1003962,0.479,0.155,0.029,0.139,0.401,0.050,0.666,0.199,0.594,0.923,0.465,0.781,0.657,0.382,1.068,2.392,0.679,2.728,1.264,1.216,0.015,0.276,0.554,0.760,1.344,2.661,2.747,11.356,0.206,1.002,0.007,0.001,0.061,0.032,0.083,0.296,0.147,0.254,0.310,0.809,8.604,0.251,0.006,3.551,28.829,0.000,0.769,0.062,0.008,19.727
gDNA-Breast-GC1003963,1.495,0.667,0.499,0.582,0.108,0.026,0.842,0.653,0.034,0.107,1.076,1.129,0.294,0.175,0.559,1.973,0.592,1.511,0.872,1.565,0.101,0.330,0.004,9.197,1.546,0.561,2.757,9.854,1.148,0.980,0.216,0.084,0.163,0.294,0.019,0.218,0.106,0.184,0.184,0.570,8.335,0.185,0.002,1.013,43.021,0.009,0.328,0.007,0.483,3.340
gDNA-Breast-GC1003965,1.912,1.266,0.468,0.034,0.371,0.815,0.499,0.523,0.756,0.889,1.633,0.358,0.316,1.437,1.749,1.092,0.056,1.994,0.113,0.548,1.130,1.243,0.049,7.372,1.002,9.864,13.721,6.381,0.237,0.007,0.005,0.204,0.651,0.016,0.057,0.150,0.110,0.067,1.042,0.171,1.701,0.042,0.042,0.011,15.068,0.004,0.001,6.139,0.012,16.675
gDNA-Breast-GC1003966,0.371,0.002,0.567,0.589,0.308,0.026,0.360,0.126,0.263,0.334,0.570,0.739,0.518,0.358,1.038,0.486,0.916,0.939,0.509,0.218,0.678,0.195,0.572,4.220,2.038,6.919,0.463,11.457,0.764,0.831,0.389,0.488,0.520,0.897,0.109,1.681,0.754,1.124,1.021,1.181,0.152,0.606,0.101,1.640,48.885,0.385,0.816,0.336,0.022,1.516
gDNA-Cervical-GC112877,0.886,0.494,0.499,0.022,0.561,0.709,0.189,0.649,0.307,1.276,0.901,1.086,0.204,0.392,2.867,6.062,4.768,0.872,3.092,2.187,0.362,1.390,1.036,0.722,0.759,0.002,0.126,0.771,0.153,3.465,0.017,0.061,0.113,0.674,1.706,1.704,35.713,1.067,4.066,5.861,10.293,0.001,0.005,0.048,0.131,0.522,0.130,0.006,1.047,0.026
gDNA-Cervical-GC112878,1.422,0.964,0.205,2.452,3.123,1.779,0.932,0.836,3.736,0.110,1.154,0.783,1.871,1.249,0.481,0.441,0.495,1.256,0.268,0.103,1.616,0.472,0.221,0.204,1.660,0.996,0.039,0.387,0.507,0.049,2.140,1.559,4.148,0.752,2.284,6.127,3.483,10.449,0.396,0.794,0.121,0.312,0.263,0.049,0.041,2.751,0.077,9.135,0.656,24.654
gDNA-Cervical-GC112880,1.399,1.459,0.963,1.139,0.179,0.334,1.316,0.156,0.116,1.156,0.859,1.079,0.934,0.169,0.379,4.579,0.401,2.499,0.075,1.950,1.450,0.840,0.070,0.177,0.658,0.448,0.502,1.043,0.995,2.316,0.198,0.191,0.784,4.071,1.093,3.991,32.919,4.711,3.922,9.230,2.084,0.156,0.156,1.143,0.489,0.550,1.279,0.077,1.759,1.554
gDNA-Cervical-GC112881,0.603,0.446,0.336,0.097,0.565,0.359,0.574,0.727,0.246,0.786,1.564,0.047,0.014,0.519,3.392,4.047,1.740,4.086,1.250,1.462,0.171,0.289,0.690,0.086,0.398,0.048,0.111,0.056,0.061,0.230,0.001,0.002,0.218,0.070,0.060,18.694,3.148,0.103,0.071,0.082,52.430,0.000,0.006,0.004,0.009,0.001,0.093,0.000,0.007,0.002
gDNA-Cervical-GC112882,2.636,0.773,0.972,0.177,1.214,0.045,0.995,1.358,0.111,0.044,2.140,1.882,3.637,0.477,1.411,1.545,1.250,0.962,2.140,0.121,2.764,2.226,0.400,0.387,2.081,1.327,0.302,0.059,0.558,0.193,0.508,2.016,1.685,1.176,3.103,2.698,9.541,29.066,1.456,0.072,0.581,0.594,0.544,0.001,0.138,0.175,0.014,9.898,0.142,2.406
gDNA-Cervical-GC112883,2.892,2.274,0.160,0.360,0.247,0.104,1.082,0.810,0.185,2.344,1.500,0.370,0.951,0.745,0.487,0.597,1.358,2.228,2.415,2.731,0.121,1.452,1.280,0.233,2.863,0.113,1.195,0.312,0.154,0.080,0.186,0.277,6.985,6.401,44.017,0.262,0.954,0.934,0.386,0.437,0.059,0.003,0.640,0.000,0.204,3.843,0.001,1.836,0.019,0.914
gDNA-Colorectal-GC112876,0.252,0.829,0.567,1.088,0.000,0.232,0.060,0.570,0.779,0.879,1.715,0.083,0.112,0.635,1.558,0.295,0.169,1.167,1.030,0.816,0.815,0.576,0.648,0.194,0.462,0.409,0.517,0.022,0.278,0.299,12.853,40.643,0.764,0.691,0.974,0.017,0.016,0.325,0.830,0.255,0.634,0.303,16.252,0.009,0.111,0.870,0.249,1.664,5.407,0.077
gDNA-Colorectal-GC119345,0.737,0.591,0.147,0.370,0.288,0.050,0.846,0.438,0.056,0.197,0.843,0.971,0.373,0.499,2.633,0.741,0.984,2.940,0.624,1.129,0.300,0.282,0.318,0.332,0.463,0.044,0.160,0.245,0.404,9.053,0.195,0.154,0.183,0.128,0.207,0.419,0.400,0.047,0.042,0.202,1.036,0.879,0.002,2.748,0.091,0.305,60.262,0.008,5.543,0.089
gDNA-Colorectal-GC119346,0.127,2.741,0.943,0.185,0.586,1.457,1.205,1.231,0.845,0.800,2.061,1.877,1.236,1.335,0.403,1.357,0.792,0.411,2.136,0.244,0.091,0.678,0.224,0.012,0.042,0.659,0.619,0.530,6.819,6.170,2.874,7.011,0.163,0.670,1.108,0.157,0.418,0.410,1.092,0.377,1.835,24.794,0.554,3.712,0.111,7.617,1.306,1.064,2.578,4.335
gDNA-Colorectal-GC119347,0.100,0.254,0.034,0.263,0.065,0.096,0.008,0.200,0.042,0.153,0.200,0.073,0.063,0.126,0.111,0.078,0.023,0.039,0.114,0.026,0.156,0.167,0.150,0.137,0.019,0.262,0.225,0.047,0.439,0.916,5.917,28.610,0.094,0.243,0.157,0.060,0.076,0.007,0.106,0.278,0.158,21.507,0.039,1.395,0.005,0.046,6.994,17.046,12.637,0.038
gDNA-Colorectal-GC119348,1.943,1.386,0.942,3.003,2.231,2.180,0.363,2.954,1.292,2.743,1.696,0.943,2.268,0.363,3.021,0.496,2.055,2.244,1.193,2.407,0.529,0.156,1.450,0.647,0.836,0.031,0.222,0.763,0.775,1.810,0.973,0.949,1.519,0.088,1.307,1.371,0.576,1.330,0.847,2.279,0.166,0.253,0.243,1.782,1.227,0.170,4.050,0.279,37.185,0.462
