Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
gDNA-Breast-GC1002316,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.806,2.831,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.607,7.386,12.429,46.505,6.584,0.000,0.000,0.000,0.000,0.000,0.000,1.812,0.358,0.000,0.129,0.000,1.056,6.872,0.000,0.000,0.000,0.133,11.327,0.163,0.000,0.000,0.000
gDNA-Breast-GC1003962,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.406,5.906,11.307,13.795,43.545,0.000,6.294,0.000,0.000,0.000,0.000,1.469,0.000,3.262,0.000,0.000,9.014,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Breast-GC1003963,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.760,0.000,19.836,9.894,45.678,6.134,1.928,1.021,0.000,2.785,0.000,0.000,0.512,1.830,0.000,0.000,1.619,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Breast-GC1003965,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.949,1.375,64.093,14.128,6.133,0.311,0.000,1.142,0.000,0.000,0.000,0.000,0.416,0.000,0.000,0.000,0.000,0.000,0.000,2.310,0.000,0.000,0.000,6.141,0.000,0.000,0.000
gDNA-Breast-GC1003966,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,34.620,0.309,21.652,8.683,24.811,0.933,3.238,0.624,0.000,0.893,0.000,0.000,0.000,1.951,0.018,0.000,2.265,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Cervical-GC112877,0.000,0.000,0.000,0.000,0.000,0.606,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.109,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.170,3.891,1.826,0.060,0.000,0.000,4.085,0.000,5.759,0.000,2.831,0.830,3.207,5.007,0.000,1.883,6.071,7.596,11.958,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,41.108
gDNA-Cervical-GC112878,0.000,0.000,8.354,0.000,0.410,0.000,0.000,0.000,1.474,0.000,0.000,0.331,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.137,0.000,1.884,0.000,4.983,0.000,1.774,4.962,4.554,1.047,0.255,20.980,1.609,9.541,0.000,0.000,14.570,7.533,0.000,0.000,0.000,0.000,7.600,0.000,0.000,0.000
gDNA-Cervical-GC112880,0.000,0.000,0.000,0.000,0.000,1.437,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.485,0.000,0.000,0.000,0.000,0.000,0.000,3.356,0.000,0.000,0.000,4.816,0.000,0.000,4.021,0.000,9.323,1.092,2.127,0.538,3.406,8.886,2.004,4.679,9.875,0.000,14.352,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,28.600
gDNA-Cervical-GC112881,0.000,0.000,0.000,0.000,0.000,0.000,7.264,0.701,1.291,0.000,0.000,0.000,0.000,9.689,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.556,0.000,5.872,13.864,0.000,0.000,3.198,1.695,5.096,0.000,3.058,0.494,9.337,0.589,3.272,4.956,2.981,0.813,18.270,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Cervical-GC112882,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.371,0.000,0.000,0.000,0.000,0.000,0.000,3.338,0.000,0.000,0.000,7.134,0.000,0.059,0.000,0.000,0.955,0.000,4.074,0.000,0.000,4.217,2.157,0.000,31.946,0.000,4.386,4.626,6.252,5.542,5.934,0.000,0.000,0.000,0.000,0.000,17.006
