Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil
Colo_rep2_Dep6_Tu0.5,0.000,3.253,0.000,0.225,0.000,1.082,1.083,0.615,0.156,0.202,32.352,1.518,59.514
Colo_rep2_Dep6_Tu50,0.000,4.460,0.009,41.961,0.057,12.167,9.930,0.164,0.482,3.196,3.863,0.598,23.112
Colo_rep6_Dep6_Tu1,0.000,4.733,0.000,0.424,0.000,0.526,2.869,0.567,0.349,0.283,27.339,0.529,62.382
Colo_rep3_Dep6_Tu2,0.000,6.518,0.012,1.685,0.000,0.685,0.285,2.609,2.874,0.147,24.243,0.496,60.445
Colo_rep7_Dep6_Tu2,0.000,4.105,0.002,1.784,0.000,1.802,0.176,2.054,1.267,0.348,23.871,0.332,64.258
Colo_rep8_Dep6_Tu0.1,0.000,6.143,0.020,0.000,0.000,0.451,11.257,3.252,1.339,0.711,13.231,1.288,62.308
Colo_rep10_Dep6_Tu2,0.000,3.243,0.001,0.985,0.000,0.629,1.882,1.343,0.139,0.746,31.733,0.760,58.538
Colo_rep6_Dep6_Tu3,0.000,3.503,0.000,2.056,0.000,1.482,0.423,3.002,2.191,0.324,23.694,0.258,63.067
Colo_rep9_Dep6_Tu30,0.000,7.831,0.000,28.132,0.000,0.283,15.070,1.352,0.433,1.372,8.646,2.559,34.320
Colo_rep9_Dep6_Tu0.5,0.000,2.663,0.019,0.606,0.000,0.181,1.381,0.220,0.240,0.458,32.644,0.217,61.372
Colo_rep6_Dep6_Tu20,0.000,2.600,0.000,17.589,0.000,8.436,1.140,1.491,3.498,1.991,15.091,0.309,47.854
Colo_rep8_Dep6_Tu30,0.000,4.444,0.000,27.026,0.000,3.946,6.520,0.833,0.000,2.020,17.277,2.508,35.424
Colo_rep3_Dep6_Tu5,0.000,3.273,0.000,3.162,0.000,0.848,4.958,0.556,0.784,0.425,25.263,0.513,60.218
Colo_rep4_Dep6_Tu3,0.000,3.545,0.024,0.800,0.000,0.303,15.169,0.325,0.279,0.546,17.808,0.859,60.341
Colo_rep2_Dep6_Tu10,0.000,3.564,0.003,8.055,0.000,0.797,3.644,1.547,0.257,0.954,27.661,1.285,52.234
Colo_rep3_Dep6_Tu40,0.000,7.169,0.000,37.096,0.000,0.300,16.128,1.140,0.001,3.580,3.948,2.133,28.506
Colo_rep3_Dep6_Tu30,0.000,6.017,0.000,30.175,0.000,1.027,6.756,0.250,0.438,2.655,16.270,0.598,35.814
Colo_rep6_Dep6_Tu30,0.000,7.883,0.000,29.466,0.000,0.327,13.049,0.667,7.263,4.299,2.314,0.212,34.520
Colo_rep4_Dep6_Tu50,0.000,4.841,0.000,41.205,0.047,7.972,13.194,2.160,1.011,3.858,0.382,0.931,24.400
