Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1
Colo_rep2_Dep6_Tu0.5,0.000,0.009,0.000,0.000,0.007,0.000,0.080,3.696,1.759,0.369,5.818,0.314,14.344,73.602
Colo_rep2_Dep6_Tu50,0.000,64.826,0.000,0.000,0.006,13.840,0.003,0.061,0.072,0.029,0.455,0.030,0.023,20.655
Colo_rep6_Dep6_Tu1,0.000,0.064,0.000,0.000,0.020,0.000,0.170,3.224,1.705,0.471,5.520,0.264,14.907,73.654
Colo_rep3_Dep6_Tu2,0.011,0.221,0.027,0.000,0.165,0.002,0.172,3.461,2.370,0.822,5.889,0.311,13.473,73.076
Colo_rep7_Dep6_Tu2,0.012,0.427,0.002,0.001,0.038,0.026,0.192,3.335,2.046,0.928,5.351,0.041,15.080,72.520
Colo_rep8_Dep6_Tu0.1,0.000,0.006,0.000,0.000,0.007,0.000,0.155,4.469,2.127,0.331,5.988,0.181,15.390,71.346
Colo_rep10_Dep6_Tu2,0.002,0.420,0.001,0.000,0.042,0.001,0.250,5.083,0.475,0.945,5.068,0.312,13.571,73.831
Colo_rep6_Dep6_Tu3,0.001,1.679,0.009,0.161,0.214,0.399,0.284,4.122,0.313,1.577,5.260,0.394,14.557,71.032
Colo_rep9_Dep6_Tu30,0.002,43.665,0.000,0.000,0.056,7.046,0.042,0.401,0.327,0.187,2.132,0.138,4.255,41.749
Colo_rep9_Dep6_Tu0.5,0.000,0.007,0.001,0.000,0.014,0.000,0.076,0.713,3.360,0.468,6.174,0.057,14.690,74.441
Colo_rep6_Dep6_Tu20,0.002,25.695,0.000,0.000,0.028,5.385,0.108,1.025,2.063,0.515,1.752,0.051,9.764,53.614
Colo_rep8_Dep6_Tu30,0.001,42.215,0.000,0.000,0.043,7.450,0.058,0.456,0.384,0.237,1.537,0.161,3.703,43.753
Colo_rep3_Dep6_Tu5,0.002,4.287,0.002,0.000,0.107,1.306,0.173,3.978,0.612,1.205,4.596,0.289,13.698,69.745
Colo_rep4_Dep6_Tu3,0.009,3.052,0.000,0.002,0.088,0.035,0.108,2.588,1.999,0.719,4.801,0.097,15.003,71.499
Colo_rep2_Dep6_Tu10,0.003,14.148,0.000,0.000,0.035,2.208,0.159,2.675,0.822,0.146,4.225,0.297,10.798,64.485
Colo_rep3_Dep6_Tu40,0.000,54.223,0.000,0.000,0.006,10.677,0.009,0.172,0.046,0.084,0.874,0.061,1.938,31.910
Colo_rep3_Dep6_Tu30,0.001,44.257,0.000,0.000,0.016,6.976,0.027,0.285,0.393,0.104,1.732,0.033,4.631,41.546
Colo_rep6_Dep6_Tu30,0.000,43.200,0.000,0.000,0.023,7.381,0.027,0.163,0.795,0.109,2.287,0.062,4.355,41.598
Colo_rep4_Dep6_Tu50,0.000,62.274,0.000,0.000,0.011,14.540,0.013,0.169,0.086,0.027,0.358,0.028,1.121,21.372
Colo_rep5_Dep6_Tu50,0.000,64.018,0.000,0.000,0.010,14.163,0.005,0.121,0.033,0.006,0.468,0.057,0.475,20.643
Colo_rep6_Dep6_Tu2,0.000,0.727,0.002,0.000,0.052,0.000,0.141,3.114,2.133,0.661,5.980,0.244,14.976,71.969
Colo_rep10_Dep6_Tu50,0.000,61.982,0.000,0.000,0.008,14.811,0.018,0.080,0.081,0.049,0.673,0.032,0.726,21.538
Colo_rep7_Dep6_Tu50,0.000,64.541,0.000,0.000,0.008,13.652,0.011,0.117,0.014,0.005,0.452,0.020,0.854,20.326
Colo_rep9_Dep6_Tu40,0.000,54.771,0.000,0.000,0.011,10.106,0.007,0.347,0.017,0.044,1.344,0.055,0.595,32.703
Colo_rep8_Dep6_Tu5,0.004,3.938,0.001,0.053,0.064,1.183,0.182,2.900,1.678,0.999,4.808,0.600,16.223,67.366
Colo_rep1_Dep6_Tu20,0.001,28.446,0.000,0.000,0.009,4.917,0.040,1.509,0.335,0.239,3.014,0.264,9.347,51.879
Colo_rep9_Dep6_Tu2,0.002,0.486,0.001,0.000,0.093,0.002,0.065,3.535,1.829,1.023,4.501,0.143,13.493,74.827
Colo_rep5_Dep6_Tu30,0.003,42.420,0.000,0.000,0.028,7.357,0.222,0.927,0.537,0.258,2.214,0.127,4.683,41.224
Colo_rep4_Dep6_Tu0.1,0.000,0.002,0.000,0.000,0.002,0.000,0.178,3.819,1.684,0.210,5.236,0.247,15.804,72.818
Colo_rep5_Dep6_Tu0.1,0.000,0.004,0.000,0.000,0.002,0.000,0.124,1.202,3.595,0.387,5.994,0.158,14.676,73.857
