Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1,Unknown-2,Unknown-3,Unknown-4,Unknown-5,Unknown-6,Unknown-7,Unknown-8,Unknown-9,Unknown-10
gDNA-Breast-GC1002316,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.230,1.356,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.061,19.384,32.679,5.799,0.000,0.898,0.000,0.000,0.000,0.000,2.998,0.175,0.000,0.000,0.000,0.000,2.710,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.289,22.419
gDNA-Breast-GC1003962,0.000,0.000,0.000,0.000,0.000,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.587,0.000,0.000,2.920,6.505,10.983,11.246,44.290,0.000,9.276,0.000,0.000,0.000,0.000,4.388,0.000,7.782,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Breast-GC1003963,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.520,0.000,16.802,10.940,48.263,6.424,3.337,0.443,0.000,0.000,0.000,0.000,0.426,4.024,0.000,0.000,2.818,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Breast-GC1003965,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.529,2.107,49.103,19.535,4.708,0.048,0.000,1.246,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.723,0.000,0.000,0.000,0.000,0.000
gDNA-Breast-GC1003966,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32.984,0.743,18.179,10.065,24.186,5.110,3.266,0.034,0.000,0.178,0.000,0.000,0.418,3.733,0.702,0.000,0.399,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Cervical-GC112877,0.000,0.000,0.000,0.000,0.000,5.285,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.447,0.000,0.000,0.000,7.707,0.000,3.759,0.000,2.310,0.778,0.000,10.869,0.000,5.218,21.620,19.152,21.851,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Cervical-GC112878,0.000,0.000,7.513,0.000,2.402,0.000,0.023,0.000,0.649,0.000,0.000,1.731,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.486,0.366,1.506,0.000,4.642,0.298,0.924,4.647,7.486,0.271,1.809,8.787,4.193,8.700,0.000,0.000,16.710,0.000,16.840,4.018,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Cervical-GC112880,0.000,0.000,0.000,0.000,0.000,4.680,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.119,0.000,0.000,0.000,5.254,0.000,0.000,5.735,0.000,9.290,3.135,0.000,0.000,0.000,13.683,0.000,12.419,17.031,0.000,23.651,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Cervical-GC112881,0.000,0.000,0.000,0.000,0.000,2.987,1.527,0.000,1.122,0.000,0.000,0.000,0.000,8.221,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.713,15.879,0.000,0.000,2.246,2.463,3.046,0.000,0.000,0.000,3.462,3.460,9.402,9.768,12.460,0.000,19.239,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Cervical-GC112882,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.576,0.000,0.000,0.000,0.481,0.000,0.000,3.957,0.000,0.000,0.000,4.880,1.000,0.000,0.000,0.000,0.703,0.000,5.982,0.000,0.000,5.292,6.967,0.000,22.838,0.000,3.841,0.000,0.000,0.000,12.477,0.000,0.000,0.000,0.000,8.143,17.861
gDNA-Cervical-GC112883,0.000,5.558,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.036,2.053,0.000,0.000,0.043,0.000,3.095,2.317,0.000,33.546,0.000,0.000,0.021,0.000,0.144,3.360,0.000,0.000,0.000,0.000,0.000,2.245,0.000,47.581,0.000
gDNA-Colorectal-GC112876,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.189,8.399,60.972,0.000,0.000,2.692,0.000,0.000,0.000,2.261,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.485,0.000,0.000,0.000
gDNA-Colorectal-GC119345,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.871,0.000,0.000,0.000,5.520,19.641,49.820,11.229,1.421,0.000,0.000,0.000,0.000,4.085,2.011,0.000,4.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Colorectal-GC119346,1.719,2.106,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.934,0.000,0.016,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.942,0.000,0.747,0.000,2.659,37.363,12.330,18.298,0.933,1.366,0.000,4.148,1.383,0.000,0.000,0.000,0.999,0.000,0.000,0.667,0.000,0.000,6.023,0.000,0.000,5.365,0.000
gDNA-Colorectal-GC119347,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.567,0.615,0.000,0.000,4.250,0.000,17.489,48.958,18.560,0.000,0.000,0.000,0.078,0.552,4.480,0.000,2.449,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Colorectal-GC119348,0.000,0.000,3.667,2.864,4.183,0.000,0.000,0.000,0.000,0.000,0.432,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.143,0.000,0.000,0.124,0.000,0.000,0.000,1.352,30.096,24.478,3.382,1.604,1.286,0.000,0.000,0.000,0.722,1.224,3.276,0.046,0.000,0.000,1.737,18.383,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Colorectal-GC119349,8.515,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.564,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.076,0.000,0.000,3.395,3.299,1.448,0.000,3.143,24.354,13.654,2.287,0.390,15.495,0.000,3.586,1.148,3.282,0.000,0.000,4.360,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
gDNA-Ovarian-GC112879,0.000,7.131,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.296,13.210,0.000,2.891,0.782,1.479,11.922,5.109,0.000,13.069,0.839,0.000,1.673,0.000,0.000,12.353,0.000,22.018,5.199,0.000,0.000,0.000,0.000,2.029,0.000
