Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1
Cer81_rep10_Dep6_Tu5,0.007,1.936,2.288,0.129,0.993,0.000,0.572,1.614,0.847,1.299,2.495,0.348,18.754,68.718
Cer81_rep8_Dep6_Tu2,0.496,1.249,0.300,0.099,1.341,0.009,0.269,0.808,0.410,1.276,3.633,0.706,18.992,70.411
Cer81_rep6_Dep6_Tu3,0.000,2.809,0.080,0.000,0.600,0.000,1.113,0.357,1.380,1.246,2.324,0.203,17.852,72.035
Cer81_rep2_Dep6_Tu3,0.000,1.855,1.933,0.000,1.491,0.000,0.013,0.062,0.955,1.920,3.229,0.307,17.825,70.410
Cer81_rep7_Dep6_Tu20,0.045,0.923,25.148,0.000,0.007,0.000,0.191,1.116,0.640,0.378,1.652,0.035,13.159,56.706
Cer81_rep5_Dep6_Tu5,0.000,3.717,2.559,0.000,1.057,0.000,0.037,1.712,0.148,0.874,2.276,0.411,18.323,68.886
Cer81_rep4_Dep6_Tu0.1,0.000,0.001,0.000,0.000,0.791,0.027,0.554,0.557,0.483,1.111,3.069,0.893,20.845,71.669
Cer81_rep9_Dep6_Tu20,0.001,1.838,23.286,0.000,0.020,0.000,0.130,1.209,0.379,0.580,2.690,0.289,13.908,55.670
Cer81_rep9_Dep6_Tu5,0.398,0.896,3.531,0.340,1.051,0.000,0.523,1.916,0.070,1.206,2.497,0.342,16.347,70.881
Cer81_rep2_Dep6_Tu1,0.093,0.038,0.022,0.000,0.822,0.003,0.088,0.720,1.167,2.212,3.814,0.179,20.114,70.728
Cer81_rep8_Dep6_Tu3,0.009,3.057,0.504,0.000,0.488,0.000,0.364,0.842,0.125,2.401,2.109,0.273,20.186,69.642
Cer81_rep8_Dep6_Tu1,0.000,0.013,0.000,0.000,1.425,0.015,0.500,0.071,1.041,1.643,3.046,0.513,19.927,71.805
Cer81_rep1_Dep6_Tu50,0.000,1.780,59.499,0.000,0.000,0.000,0.005,2.825,0.762,0.021,1.404,0.016,11.975,21.712
Cer81_rep9_Dep6_Tu1,0.006,0.095,0.254,0.001,1.783,0.367,0.924,0.533,1.003,1.583,3.033,0.120,18.814,71.483
Cer81_rep4_Dep6_Tu30,0.000,0.303,38.603,0.000,0.004,0.000,0.046,2.376,0.450,0.032,1.660,0.086,12.592,43.848
Cer81_rep5_Dep6_Tu20,0.000,4.988,21.010,0.000,0.030,0.000,0.241,1.008,0.874,0.506,3.830,0.323,16.610,50.582
Cer81_rep2_Dep6_Tu0.5,0.000,0.009,0.000,0.000,1.087,0.003,0.606,0.666,0.257,1.440,3.031,0.769,17.977,74.155
Cer81_rep2_Dep6_Tu2,0.001,1.376,0.617,0.000,0.618,0.001,0.503,0.364,0.644,2.308,2.228,0.350,18.750,72.239
Cer81_rep5_Dep6_Tu1,0.076,0.106,0.006,0.000,1.870,0.003,0.266,0.953,1.268,0.753,3.653,0.245,17.369,73.431
Cer81_rep7_Dep6_Tu0.5,0.000,0.022,0.000,0.000,1.601,0.009,0.704,1.189,0.127,2.199,2.131,0.390,20.534,71.095
Cer81_rep5_Dep6_Tu0.1,0.000,0.000,0.000,0.000,0.858,0.000,0.648,0.674,0.473,2.161,2.887,0.387,19.142,72.769
Cer81_rep8_Dep6_Tu0.1,0.000,0.006,0.000,0.000,1.313,0.050,0.883,1.648,0.420,1.702,3.081,0.612,20.689,69.596
Cer81_rep10_Dep6_Tu10,0.001,2.061,11.401,0.000,0.305,0.000,0.528,1.717,0.537,0.054,3.479,0.703,16.909,62.307
Cer81_rep2_Dep6_Tu5,0.001,1.473,4.330,0.000,0.873,0.000,0.109,0.696,1.004,1.759,2.033,0.027,19.701,67.993
Cer81_rep8_Dep6_Tu50,0.000,0.829,58.859,0.000,0.000,0.000,0.008,0.243,4.194,0.109,2.061,0.023,10.857,22.816
Cer81_rep2_Dep6_Tu40,0.000,3.726,47.885,0.000,0.000,0.000,0.088,0.700,0.227,0.009,2.884,0.053,14.078,30.350
Cer81_rep6_Dep6_Tu30,0.000,1.555,34.136,0.000,0.001,0.000,0.020,0.436,3.107,0.231,2.539,0.018,12.777,45.179
Cer81_rep4_Dep6_Tu1,0.002,1.165,0.031,0.106,1.747,0.004,0.212,0.395,1.262,1.392,3.411,0.201,20.136,69.936
Cer81_rep3_Dep6_Tu0.3,0.000,0.016,0.000,0.000,1.420,0.000,0.597,0.009,1.572,1.730,2.436,0.552,19.818,71.849
Cer81_rep9_Dep6_Tu0.1,0.000,0.035,0.000,0.000,1.432,0.004,0.304,0.927,0.756,2.022,3.581,0.591,19.724,70.624
Cer81_rep1_Dep6_Tu40,0.000,3.566,45.244,0.000,0.001,0.000,0.002,2.821,1.428,0.046,1.151,0.023,13.578,32.139
Cer81_rep10_Dep6_Tu2,0.010,1.160,0.060,0.000,2.256,0.000,0.486,0.182,0.090,1.555,3.388,0.832,20.474,69.506
Cer81_rep7_Dep6_Tu50,0.000,1.928,58.641,0.000,0.001,0.000,0.003,3.372,0.423,0.068,1.376,0.007,11.004,23.177
Cer81_rep8_Dep6_Tu0.3,0.000,0.000,0.000,0.000,0.635,0.009,0.490,0.010,0.585,2.505,3.049,0.705,19.290,72.721
Cer81_rep8_Dep6_Tu40,0.000,0.754,46.263,0.000,0.003,0.000,0.024,3.093,1.080,0.024,0.619,0.004,7.743,40.392
Cer81_rep9_Dep6_Tu40,0.001,1.468,47.419,0.000,0.005,0.000,0.044,1.986,1.041,0.126,1.872,0.061,12.792,33.185
Cer81_rep9_Dep6_Tu10,0.001,1.234,11.046,0.000,0.165,0.000,0.091,1.523,0.424,1.113,3.279,0.306,15.893,64.927
Cer81_rep2_Dep6_Tu50,0.001,0.578,57.432,0.000,0.000,0.000,0.049,3.671,0.384,0.098,2.200,0.008,9.560,26.019
Cer81_rep8_Dep6_Tu10,0.013,3.166,10.085,0.042,0.334,0.001,0.515,1.747,0.897,0.997,3.391,0.542,20.114,58.158
Cer81_rep10_Dep6_Tu0.1,0.000,0.001,0.000,0.000,0.934,0.000,0.318,0.601,0.374,1.776,3.902,0.835,19.536,71.723
Cer81_rep3_Dep6_Tu1,0.001,0.319,0.156,0.000,1.997,0.000,0.343,0.756,0.488,0.738,3.500,0.386,18.889,72.426
Cer81_rep9_Dep6_Tu50,0.000,0.177,58.669,0.000,0.001,0.000,0.069,3.660,0.437,0.025,0.709,0.078,8.820,27.356
Cer81_rep8_Dep6_Tu30,0.000,1.759,35.405,0.000,0.031,0.000,0.260,2.161,0.461,0.008,2.124,0.023,11.692,46.077
Cer81_rep4_Dep6_Tu20,0.000,1.462,24.671,0.000,0.023,0.000,0.089,1.089,1.784,0.334,2.431,0.003,15.569,52.545
Cer81_rep10_Dep6_Tu20,0.003,4.919,21.883,0.004,0.007,0.000,0.022,1.586,0.443,0.074,1.772,0.106,14.775,54.408
Cer81_rep7_Dep6_Tu3,0.026,3.941,0.278,0.000,0.620,0.001,0.057,0.407,1.161,1.309,2.897,0.165,18.401,70.736
Cer81_rep2_Dep6_Tu30,0.004,0.235,39.415,0.000,0.006,0.000,0.024,1.491,0.913,0.253,1.629,0.018,12.162,43.850
Cer81_rep1_Dep6_Tu0.1,0.000,0.000,0.000,0.000,1.404,0.001,1.059,0.601,0.041,1.419,3.015,0.568,20.963,70.928
Cer81_rep5_Dep6_Tu10,0.001,2.617,11.317,0.000,0.141,0.000,0.122,0.385,1.250,1.085,3.527,0.050,18.429,61.076
Cer81_rep7_Dep6_Tu0.1,0.000,0.000,0.000,0.000,0.742,0.000,0.286,1.046,0.520,1.453,2.339,0.062,19.353,74.198
Cer81_rep8_Dep6_Tu0.5,0.000,0.590,0.004,0.000,1.759,0.000,0.493,0.456,1.365,1.265,2.251,0.439,19.330,72.048
Cer81_rep7_Dep6_Tu1,0.003,0.195,0.035,0.000,1.463,0.007,0.583,0.586,0.568,1.714,2.175,0.111,17.746,74.814
Cer81_rep10_Dep6_Tu0.5,0.013,0.015,0.000,0.000,0.722,0.173,1.499,0.029,0.552,2.625,2.898,0.073,19.371,72.031
Cer81_rep8_Dep6_Tu20,0.000,2.395,23.659,0.000,0.019,0.000,0.166,1.205,1.244,0.150,2.066,0.099,14.385,54.612
Cer81_rep4_Dep6_Tu5,0.012,2.106,5.068,0.000,0.978,0.000,0.056,0.827,0.417,1.444,3.752,0.372,18.532,66.435
Cer81_rep3_Dep6_Tu30,0.000,1.631,37.788,0.000,0.000,0.000,0.021,0.888,0.453,0.067,2.217,0.008,12.430,44.497
Cer81_rep9_Dep6_Tu0.3,0.001,0.000,0.000,0.000,0.339,0.050,0.633,0.661,0.061,2.049,3.044,0.916,18.993,73.255
Cer81_rep4_Dep6_Tu0.3,0.000,0.001,0.000,0.000,1.394,0.003,0.379,0.899,1.044,1.495,2.351,0.613,18.742,73.078
Cer81_rep1_Dep6_Tu30,0.048,0.502,38.150,0.000,0.002,0.000,0.032,0.898,1.234,0.873,1.154,0.082,11.997,45.027
Cer81_rep1_Dep6_Tu1,0.000,1.534,0.000,0.000,0.826,0.000,0.402,0.636,0.565,2.420,3.627,0.765,20.331,68.894
Cer81_rep4_Dep6_Tu50,0.000,1.799,57.686,0.000,0.000,0.000,0.007,2.665,1.381,0.045,1.661,0.025,11.105,23.626
Cer81_rep6_Dep6_Tu0.1,0.000,0.002,0.000,0.000,0.753,0.002,0.796,0.961,0.592,2.536,3.017,0.116,19.835,71.390
Cer81_rep1_Dep6_Tu0.5,0.000,0.013,0.000,0.000,1.437,0.002,0.372,1.558,1.258,1.252,3.125,0.036,19.433,71.513
Cer81_rep3_Dep6_Tu50,0.000,1.736,58.259,0.000,0.000,0.000,0.020,2.498,1.035,0.024,2.206,0.043,10.978,23.200
Cer81_rep6_Dep6_Tu50,0.000,2.524,57.671,0.000,0.000,0.000,0.001,3.540,0.279,0.003,1.486,0.003,9.796,24.697
Cer81_rep4_Dep6_Tu40,0.000,0.787,46.250,0.000,0.002,0.000,0.032,4.373,0.322,0.133,2.450,0.044,9.291,36.317
Cer81_rep7_Dep6_Tu5,0.002,1.753,4.224,0.000,0.822,0.001,0.342,1.544,0.176,0.765,3.560,0.342,16.343,70.126
Cer81_rep9_Dep6_Tu30,0.001,1.486,36.845,0.000,0.011,0.000,0.098,1.145,0.659,0.237,2.583,0.309,13.091,43.535
Cer81_rep5_Dep6_Tu0.5,0.000,0.002,0.000,0.000,1.218,0.014,0.578,0.674,0.584,0.841,2.657,0.313,18.913,74.206
Cer81_rep5_Dep6_Tu2,0.000,1.809,0.001,0.000,0.848,0.136,0.206,0.676,1.225,1.886,2.529,0.267,21.242,69.176
Cer81_rep5_Dep6_Tu3,0.003,0.543,2.442,0.000,1.316,0.003,0.269,0.621,0.097,2.262,1.997,0.335,18.430,71.682
Cer81_rep2_Dep6_Tu0.3,0.000,0.011,0.000,0.000,1.121,0.000,0.183,0.920,0.408,2.654,2.031,0.198,22.101,70.372
Cer81_rep10_Dep6_Tu1,0.002,0.683,0.153,0.000,1.075,0.009,0.434,0.153,0.996,2.846,2.011,0.199,21.730,69.709
Cer81_rep3_Dep6_Tu20,0.004,0.096,24.151,0.000,0.070,0.000,0.067,1.480,0.577,1.264,2.102,0.222,12.714,57.253
Cer81_rep4_Dep6_Tu10,0.001,1.359,10.825,0.001,0.714,0.000,0.184,0.555,0.310,0.662,3.556,0.016,15.128,66.689
Cer81_rep4_Dep6_Tu2,0.007,0.159,0.650,0.009,2.438,0.114,0.640,1.402,0.164,1.089,3.237,0.099,18.470,71.520
Cer81_rep1_Dep6_Tu20,0.000,3.447,22.765,0.000,0.014,0.000,0.019,0.760,1.539,0.488,1.340,0.028,16.704,52.896
Cer81_rep3_Dep6_Tu40,0.013,0.762,47.693,0.000,0.026,0.000,0.048,1.172,1.948,0.094,1.824,0.167,9.736,36.517
Cer81_rep9_Dep6_Tu0.5,0.000,0.001,0.000,0.000,1.442,0.000,0.049,1.279,0.381,0.830,2.177,0.094,17.963,75.783
Cer81_rep2_Dep6_Tu10,0.003,0.246,11.703,0.260,0.664,0.023,0.332,1.668,0.235,2.385,2.284,0.367,17.111,62.719
Cer81_rep6_Dep6_Tu0.3,0.000,0.002,0.000,0.000,1.617,0.000,0.232,1.296,0.597,1.226,3.991,0.174,19.133,71.731
Cer81_rep10_Dep6_Tu30,0.000,2.802,36.331,0.000,0.002,0.000,0.080,2.434,0.713,0.028,1.725,0.031,14.159,41.696
