Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil,Unknown-1
Colo_rep2_Dep6_Tu0.5,0.495,25.221,4.179,0.002,21.254,0.216,3.934,2.906,0.838,4.850,6.587,4.525,13.875,11.119
Colo_rep2_Dep6_Tu50,1.703,10.580,3.186,1.037,7.323,36.283,3.507,4.043,4.745,8.822,3.458,2.080,5.905,7.327
Colo_rep6_Dep6_Tu1,0.499,17.781,3.225,0.002,24.745,0.654,3.602,2.710,3.604,1.304,5.257,4.407,25.595,6.616
Colo_rep3_Dep6_Tu2,0.745,15.838,4.092,0.007,12.222,1.267,1.821,3.094,2.535,7.853,7.134,5.572,23.823,13.996
Colo_rep7_Dep6_Tu2,0.384,21.588,4.056,0.069,24.908,1.090,1.749,3.757,2.503,4.002,9.224,2.919,19.201,4.550
Colo_rep8_Dep6_Tu0.1,0.192,19.111,7.026,0.007,1.208,0.529,2.897,5.171,3.728,8.166,12.796,3.392,13.419,22.359
Colo_rep10_Dep6_Tu2,0.719,17.966,1.398,0.011,15.552,1.279,1.608,3.907,5.036,7.617,5.082,3.641,21.556,14.628
Colo_rep6_Dep6_Tu3,0.688,10.296,3.020,0.071,16.065,1.803,3.133,3.429,1.716,7.766,9.544,4.055,24.665,13.748
Colo_rep9_Dep6_Tu30,1.813,7.689,4.527,0.102,12.830,21.931,4.539,6.838,7.432,1.978,3.585,2.910,10.979,12.847
Colo_rep9_Dep6_Tu0.5,0.372,25.656,2.801,0.033,15.071,0.456,1.696,3.612,1.577,5.026,7.369,4.515,20.515,11.303
Colo_rep6_Dep6_Tu20,0.575,23.622,4.763,0.078,7.718,15.814,4.624,0.044,6.548,0.378,9.094,3.661,20.342,2.739
Colo_rep8_Dep6_Tu30,2.389,12.769,4.691,0.183,10.965,21.751,5.228,3.322,9.645,2.080,1.252,0.862,18.575,6.286
Colo_rep3_Dep6_Tu5,0.457,15.934,3.506,0.037,14.372,3.509,3.219,4.965,5.842,5.228,7.235,2.115,16.515,17.065
Colo_rep4_Dep6_Tu3,0.826,25.734,5.591,0.068,18.061,1.666,0.631,1.327,6.581,2.748,12.054,2.591,12.750,9.372
