Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil
Colo_rep2_Dep6_Tu0.5,0.253,3.346,8.647,0.003,32.433,0.452,2.685,3.592,2.921,9.885,8.910,1.405,25.468
Colo_rep2_Dep6_Tu50,2.399,8.766,6.237,0.730,3.559,37.394,4.904,2.268,5.973,6.013,5.293,3.921,12.544
Colo_rep6_Dep6_Tu1,0.418,20.612,3.419,0.010,22.397,0.912,3.415,3.404,6.100,3.310,11.023,1.268,23.712
Colo_rep3_Dep6_Tu2,0.529,18.037,7.397,0.017,24.018,1.106,0.813,1.176,4.401,8.167,13.602,4.819,15.919
Colo_rep7_Dep6_Tu2,0.809,20.395,2.217,0.003,36.433,1.226,1.530,6.026,8.157,0.454,13.669,1.937,7.144
Colo_rep8_Dep6_Tu0.1,0.347,23.010,4.701,0.008,26.570,0.351,3.047,3.154,6.931,5.018,14.607,1.388,10.867
Colo_rep10_Dep6_Tu2,0.409,21.644,10.051,0.006,9.637,2.254,3.779,4.353,2.059,2.092,11.599,4.761,27.357
Colo_rep6_Dep6_Tu3,0.084,16.763,2.408,0.181,24.719,1.735,4.427,3.389,1.400,6.593,10.239,4.478,23.584
Colo_rep9_Dep6_Tu30,2.424,14.131,2.283,0.120,22.239,21.072,4.466,5.246,5.575,9.458,7.492,0.335,5.160
Colo_rep9_Dep6_Tu0.5,0.047,20.841,8.583,0.013,15.664,0.896,3.028,8.343,0.608,5.836,0.204,4.108,31.828
Colo_rep6_Dep6_Tu20,1.245,1.005,5.936,0.080,25.788,15.646,3.918,1.405,7.993,0.312,9.396,4.865,22.411
Colo_rep8_Dep6_Tu30,3.040,19.756,2.175,0.482,8.501,21.241,2.981,3.138,0.646,10.316,8.168,4.520,15.035
Colo_rep3_Dep6_Tu5,0.329,24.127,6.852,0.047,10.642,3.764,2.377,3.679,3.558,9.272,4.801,3.473,27.079
Colo_rep4_Dep6_Tu3,0.696,21.904,1.951,0.055,19.907,2.239,3.850,3.548,0.085,6.051,11.313,3.917,24.485
Colo_rep2_Dep6_Tu10,0.817,29.306,12.016,0.014,3.720,7.920,0.707,1.359,4.141,10.918,16.468,2.657,9.957
Colo_rep3_Dep6_Tu40,1.219,5.083,5.626,0.522,14.073,30.867,1.405,6.545,6.451,2.399,11.416,3.168,11.224
Colo_rep3_Dep6_Tu30,3.195,21.881,1.810,0.103,3.687,23.669,2.754,7.725,2.834,1.468,9.880,2.951,18.044
Colo_rep6_Dep6_Tu30,1.909,8.654,6.028,0.218,14.809,22.678,0.132,7.197,3.152,8.176,8.361,4.147,14.540
Colo_rep4_Dep6_Tu50,1.735,8.516,6.866,0.912,8.888,37.567,3.440,8.512,4.037,2.799,8.988,2.082,5.658
Colo_rep5_Dep6_Tu50,1.893,6.587,8.603,0.610,10.616,37.449,4.794,7.046,2.551,0.707,9.356,6.432,3.355
Colo_rep6_Dep6_Tu2,0.108,1.471,6.555,0.053,31.829,2.039,2.200,6.578,0.369,2.907,13.628,4.850,27.414
Colo_rep10_Dep6_Tu50,2.065,4.626,8.462,0.734,7.583,37.771,8.211,2.616,1.837,1.085,12.817,4.593,7.601
