Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil
Colo_rep2_Dep6_Tu0.5,0.000,0.411,0.000,0.000,6.054,0.000,2.431,0.000,1.988,13.625,8.019,3.857,63.616
Colo_rep2_Dep6_Tu50,0.000,2.596,0.000,1.357,6.863,30.510,3.450,3.594,1.327,8.363,7.207,2.571,32.162
Colo_rep6_Dep6_Tu1,0.000,0.543,0.000,0.000,4.807,0.000,3.131,0.000,2.338,13.590,8.451,3.386,63.754
Colo_rep3_Dep6_Tu2,0.761,0.000,0.235,0.000,4.174,1.565,3.731,0.000,2.814,13.006,8.676,3.113,61.925
Colo_rep7_Dep6_Tu2,0.000,0.000,0.389,0.000,3.122,0.680,2.653,0.000,1.721,15.974,8.960,3.211,63.290
Colo_rep8_Dep6_Tu0.1,0.000,0.185,0.707,0.000,3.830,0.069,4.333,0.000,1.824,14.921,8.496,2.543,63.091
Colo_rep10_Dep6_Tu2,0.000,0.747,0.698,0.000,4.921,0.159,3.049,3.027,0.000,14.993,6.784,3.142,62.480
Colo_rep6_Dep6_Tu3,0.000,0.000,0.000,0.000,5.879,1.275,5.348,0.000,3.189,11.947,7.901,2.269,62.193
Colo_rep9_Dep6_Tu30,0.000,1.849,0.000,0.000,6.895,19.776,3.241,0.000,3.861,11.572,7.749,2.142,42.915
Colo_rep9_Dep6_Tu0.5,0.000,0.000,0.000,0.000,4.514,0.000,2.290,1.248,1.902,15.809,8.260,2.373,63.605
Colo_rep6_Dep6_Tu20,0.000,0.051,0.338,0.000,6.173,14.193,2.569,0.000,5.671,8.269,7.624,3.691,51.422
Colo_rep8_Dep6_Tu30,0.000,0.000,0.729,0.759,8.573,17.423,3.836,2.163,3.054,10.387,8.006,1.681,43.389
Colo_rep3_Dep6_Tu5,0.000,0.000,0.856,0.000,6.852,3.127,2.188,0.000,2.994,12.214,7.556,3.685,60.527
