Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil
Colo_rep2_Dep6_Tu0.5,0.000,0.019,0.011,0.000,0.978,0.000,1.667,0.000,0.178,1.891,5.856,25.981,63.419
Colo_rep2_Dep6_Tu50,0.000,0.000,0.000,53.926,0.448,0.021,4.742,3.864,1.495,1.204,0.637,9.770,23.895
Colo_rep6_Dep6_Tu1,0.000,0.000,0.000,0.000,3.132,0.000,5.747,0.000,0.454,7.105,0.394,19.778,63.390
Colo_rep3_Dep6_Tu2,0.000,0.000,0.011,1.241,5.621,0.000,12.410,0.000,3.295,1.288,4.465,12.962,58.708
Colo_rep7_Dep6_Tu2,0.000,0.000,0.000,0.835,0.224,0.000,5.206,0.000,11.888,0.666,0.106,19.444,61.631
Colo_rep8_Dep6_Tu0.1,0.000,0.000,0.005,0.000,0.820,0.000,5.581,0.000,9.016,14.627,5.908,5.561,58.482
Colo_rep10_Dep6_Tu2,0.000,0.019,0.024,0.563,4.431,0.000,2.516,0.100,0.300,3.778,3.683,24.088,60.497
Colo_rep6_Dep6_Tu3,0.000,0.000,0.000,0.365,5.657,0.001,5.461,0.000,9.195,2.444,0.052,15.138,61.686
Colo_rep9_Dep6_Tu30,0.000,0.000,0.000,33.885,2.055,0.000,7.977,0.051,0.255,12.353,3.464,5.132,34.828
Colo_rep9_Dep6_Tu0.5,0.000,0.000,0.003,0.000,0.079,0.000,2.206,0.125,0.455,1.937,0.190,30.182,64.822
Colo_rep6_Dep6_Tu20,0.000,0.000,0.000,25.133,1.482,0.000,2.182,0.000,11.633,0.996,0.055,12.464,46.055
Colo_rep8_Dep6_Tu30,0.000,0.000,0.000,34.297,8.535,0.000,3.136,0.176,0.606,1.479,0.000,13.161,38.609
Colo_rep3_Dep6_Tu5,0.000,0.000,0.009,4.894,0.788,0.000,3.689,0.032,1.219,7.512,1.053,20.415,60.389
Colo_rep4_Dep6_Tu3,0.000,0.014,0.007,2.201,0.096,0.004,2.447,0.053,0.823,18.795,0.034,16.168,59.358
Colo_rep2_Dep6_Tu10,0.000,0.000,0.010,11.382,4.733,0.000,2.759,0.226,0.346,2.374,3.329,21.290,53.550
Colo_rep3_Dep6_Tu40,0.016,0.000,0.000,44.652,3.215,0.000,5.947,3.001,0.374,10.378,0.000,2.753,29.664
