Sample,erythroblast-1,erythroblast-2,neutrophil-1,neutrophil-2,neutrophil-3,neutrophil-4,neutrophil-5,neutrophil-6,neutrophil-7,monocyte-1,monocyte-2,monocyte-3,naturalkillercell-1,naturalkillercell-2,cd4tcell-5,cd4tcell-6,cd4tcell-7,cd4tcell-8,cd8tcell-1,cd8tcell-2,bcell-1,bcell-2,bcell-3,BRCA-1,BRCA-2,BRCA-3,BRCA-4,BRCA-5,COAD-1,COAD-2,READ-1,READ-2,OV-1,OV-2,OV-3,CESC-4,CESC-1,CESC-2,CEAD-3,CEAD-1,Unknown-1
Colo_rep2_Dep6_Tu0.5,0.070,0.021,0.877,0.699,2.748,2.136,14.025,6.128,8.898,0.909,3.487,0.976,0.006,0.157,0.203,0.051,0.761,0.660,0.155,0.325,0.011,0.001,0.052,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.477,1.334,35.663,5.432,0.000,0.005,1.499,0.235,0.000
Colo_rep2_Dep6_Tu50,0.360,0.201,0.371,4.381,0.322,2.166,0.756,0.186,4.022,2.280,1.837,1.523,0.374,0.635,0.436,0.558,2.418,0.085,0.950,1.142,0.056,0.297,0.252,0.015,0.018,0.003,0.010,0.005,0.028,0.070,0.000,38.140,0.024,1.048,20.457,5.549,0.079,0.936,6.069,1.915,0.026
Colo_rep6_Dep6_Tu1,0.177,0.164,2.984,0.631,3.128,3.776,6.715,0.084,12.520,1.547,1.842,1.255,0.011,0.135,0.235,0.105,0.519,0.624,0.138,0.479,0.031,0.047,0.063,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,7.755,8.068,24.154,0.562,0.000,0.014,10.880,11.353,0.000
Colo_rep3_Dep6_Tu2,0.137,0.119,2.131,1.181,0.746,1.159,20.538,1.213,1.865,0.617,1.855,0.904,0.064,0.155,0.209,0.276,0.269,0.374,0.060,0.288,0.011,0.017,0.032,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.719,14.915,0.000,2.730,1.040,0.000,0.022,32.490,13.862,0.000
Colo_rep7_Dep6_Tu2,0.193,0.053,3.497,1.985,8.281,0.557,2.430,4.330,5.252,2.390,0.733,1.727,0.021,0.074,0.025,0.940,0.549,0.077,0.356,0.307,0.001,0.023,0.051,0.000,0.035,0.000,0.000,0.000,0.000,0.000,0.003,0.463,32.534,0.100,7.735,0.687,0.000,0.002,24.163,0.426,0.000
Colo_rep8_Dep6_Tu0.1,0.052,0.156,3.284,0.913,1.398,3.466,11.876,5.842,2.182,2.137,0.492,1.552,0.095,0.029,0.161,0.885,0.268,0.929,0.446,0.608,0.032,0.009,0.086,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.543,18.587,0.564,0.154,0.000,0.025,2.476,27.754,0.000
Colo_rep10_Dep6_Tu2,0.016,0.203,2.508,1.905,2.741,3.090,11.864,8.641,2.943,2.094,1.850,0.189,0.006,0.073,0.295,0.684,0.752,0.589,0.265,0.651,0.025,0.027,0.041,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.605,21.329,2.607,28.548,4.052,0.000,0.042,0.915,0.450,0.000
Colo_rep6_Dep6_Tu3,0.072,0.112,1.985,3.462,0.904,4.235,6.577,5.211,3.961,1.151,1.675,1.550,0.100,0.082,0.834,0.277,0.526,0.114,0.288,0.243,0.038,0.028,0.065,0.000,0.009,0.000,0.000,0.000,0.000,0.000,0.003,1.596,28.030,0.117,5.341,0.280,0.011,0.002,25.597,5.524,0.000
Colo_rep9_Dep6_Tu30,0.196,0.148,2.110,0.273,2.442,2.779,6.091,3.511,1.797,1.424,1.046,2.217,0.546,0.124,1.284,0.690,1.216,1.393,0.125,0.047,0.138,0.161,0.218,0.007,0.014,0.002,0.002,0.001,0.001,0.000,0.000,22.443,0.715,17.377,8.064,3.086,0.011,2.523,0.002,15.776,0.000
Colo_rep9_Dep6_Tu0.5,0.010,0.018,2.431,0.928,1.184,3.975,11.013,3.691,9.958,2.812,0.279,1.131,0.016,0.016,0.549,0.138,0.218,0.789,0.079,0.539,0.003,0.013,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.011,0.061,48.640,0.522,0.000,0.000,6.598,4.376,0.000
Colo_rep6_Dep6_Tu20,0.199,0.109,4.874,0.557,2.154,3.201,2.134,5.763,2.423,0.557,0.404,1.880,0.275,0.111,1.636,0.090,0.178,0.865,0.210,1.610,0.153,0.041,0.060,0.001,0.096,0.002,0.008,0.000,0.000,0.000,0.000,15.144,16.855,1.111,4.263,1.676,0.043,0.055,30.463,0.797,0.000
Colo_rep8_Dep6_Tu30,0.061,0.222,1.723,1.727,1.907,2.195,9.271,2.366,1.031,1.220,0.449,0.283,0.361,0.050,1.685,1.539,1.004,0.160,0.625,1.168,0.056,0.263,0.154,0.005,0.003,0.001,0.005,0.001,0.000,0.000,0.000,22.637,23.780,1.379,17.411,4.772,0.007,0.411,0.059,0.012,0.000
Colo_rep3_Dep6_Tu5,0.195,0.137,3.783,1.779,5.355,3.777,3.196,1.585,9.793,1.391,0.378,1.365,0.003,0.174,0.879,0.894,0.694,0.197,0.136,0.114,0.006,0.064,0.090,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.010,3.113,2.378,5.401,29.126,0.476,0.001,0.065,9.496,13.946,0.000
Colo_rep4_Dep6_Tu3,0.197,0.042,6.618,6.298,3.146,4.313,6.065,0.707,0.298,1.257,2.368,2.290,0.068,0.023,0.593,0.142,1.571,0.557,0.188,0.677,0.002,0.030,0.029,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,1.000,4.650,42.706,11.093,0.168,0.003,0.138,0.052,2.702,0.000
Colo_rep2_Dep6_Tu10,0.169,0.118,3.248,2.630,0.677,0.525,6.306,10.073,6.719,1.962,1.220,1.624,0.163,0.204,1.324,0.644,0.682,0.063,0.119,0.107,0.005,0.072,0.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.612,17.993,0.882,28.617,4.657,0.001,0.198,0.339,0.919,0.000
Colo_rep3_Dep6_Tu40,0.116,0.164,1.766,2.197,1.216,1.493,7.806,0.106,3.589,0.633,3.030,0.869,0.181,0.513,0.990,1.228,1.275,0.736,0.188,1.062,0.015,0.306,0.284,0.014,0.106,0.002,0.002,0.003,0.001,0.000,0.000,31.143,0.234,21.984,3.982,2.995,0.087,1.858,0.508,7.297,0.022
Colo_rep3_Dep6_Tu30,0.263,0.156,2.644,0.650,2.335,1.804,5.512,6.116,1.560,2.645,0.471,3.123,0.165,0.070,0.719,0.645,1.518,1.168,0.016,0.571,0.006,0.188,0.075,0.021,0.014,0.006,0.007,0.001,0.008,0.001,0.000,23.089,8.053,1.363,24.874,2.958,0.262,1.006,3.684,2.230,0.002
Colo_rep6_Dep6_Tu30,0.102,0.128,2.405,1.600,0.569,2.356,2.338,3.529,2.916,0.519,2.115,1.341,0.063,0.169,0.961,0.942,0.980,0.536,0.497,1.203,0.138,0.016,0.030,0.002,0.025,0.002,0.000,0.000,0.000,0.000,0.000,23.312,1.184,5.746,0.015,0.195,0.044,1.681,3.103,39.238,0.001
Colo_rep4_Dep6_Tu50,0.321,0.210,2.179,0.621,0.799,1.737,0.219,3.664,2.328,1.450,0.561,2.869,0.322,0.376,1.859,3.150,0.062,1.379,0.478,0.017,0.044,0.273,0.200,0.011,0.356,0.010,0.008,0.004,0.221,0.002,0.000,38.380,3.271,4.276,0.637,3.083,0.737,2.518,3.436,17.924,0.009
Colo_rep5_Dep6_Tu50,0.095,0.205,0.009,0.707,2.443,2.230,2.164,3.867,2.426,1.263,1.513,2.886,0.578,0.771,0.285,1.725,0.385,1.663,1.267,1.378,0.129,0.042,0.226,0.014,0.097,0.000,0.007,0.000,0.001,0.000,0.000,38.530,8.506,0.086,14.706,6.529,0.203,1.500,1.367,0.155,0.040
Colo_rep6_Dep6_Tu2,0.177,0.220,1.199,4.842,1.441,3.477,6.924,0.920,5.197,0.749,1.141,1.321,0.017,0.084,0.156,0.583,0.425,0.479,0.291,0.395,0.039,0.018,0.037,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.002,0.575,0.179,14.997,0.867,0.003,0.000,0.080,12.333,40.834,0.000
Colo_rep10_Dep6_Tu50,0.422,0.080,1.984,0.047,3.301,0.003,2.923,1.340,0.650,1.666,1.658,1.415,0.188,0.603,0.595,1.598,1.424,1.231,0.585,1.314,0.220,0.469,0.029,0.016,0.213,0.024,0.036,0.016,0.078,0.078,0.000,38.235,9.803,4.603,0.005,1.677,0.415,2.650,0.072,18.293,0.041
Colo_rep7_Dep6_Tu50,0.367,0.356,0.764,1.089,1.783,2.491,0.996,2.087,2.410,0.728,2.285,2.009,0.072,0.438,1.078,0.440,2.163,1.508,0.455,1.342,0.347,0.012,0.550,0.005,0.110,0.008,0.011,0.008,0.015,0.010,0.000,38.376,11.562,0.121,5.177,3.986,0.622,0.552,8.601,5.053,0.013
Colo_rep9_Dep6_Tu40,0.158,0.133,1.576,0.239,0.673,2.313,6.659,2.597,3.815,0.154,3.084,1.378,0.581,0.321,1.284,0.878,0.964,1.340,0.172,1.446,0.132,0.199,0.094,0.027,0.045,0.002,0.005,0.002,0.027,0.000,0.000,30.276,0.002,19.541,5.948,2.434,0.107,3.140,0.357,7.897,0.000
Colo_rep8_Dep6_Tu5,0.029,0.081,6.731,1.706,1.565,6.302,1.111,2.867,2.274,1.187,1.714,1.110,0.148,0.106,0.718,0.533,0.436,0.514,0.230,0.487,0.006,0.019,0.018,0.000,0.009,0.000,0.000,0.000,0.000,0.000,0.004,2.694,1.882,16.900,0.136,0.000,0.001,0.249,16.651,31.579,0.002
Colo_rep1_Dep6_Tu20,0.066,0.104,3.278,2.093,0.272,1.168,2.454,4.163,4.225,1.341,1.100,2.045,0.319,0.136,0.355,0.965,0.820,1.162,0.303,0.213,0.019,0.029,0.074,0.000,0.003,0.005,0.006,0.000,0.001,0.000,0.000,15.359,0.026,5.682,1.821,0.059,0.095,0.950,3.437,45.849,0.002
Colo_rep9_Dep6_Tu2,0.182,0.202,3.101,0.599,3.207,3.437,5.536,7.504,7.387,1.312,2.114,0.621,0.067,0.119,0.594,0.512,0.941,0.246,0.175,0.226,0.021,0.030,0.035,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.028,0.584,2.931,1.576,39.273,0.900,0.001,0.054,9.196,7.288,0.000
Colo_rep5_Dep6_Tu30,0.112,0.297,0.973,2.088,3.637,4.503,0.673,2.131,3.471,1.955,1.125,0.731,0.508,0.158,2.020,0.631,0.486,1.267,0.454,0.561,0.577,0.086,0.332,0.015,0.011,0.016,0.050,0.001,0.003,0.002,0.000,22.714,7.769,0.643,3.589,2.907,0.002,1.524,29.141,2.837,0.000
Colo_rep4_Dep6_Tu0.1,0.016,0.033,2.796,0.538,4.729,0.149,15.562,0.694,4.554,2.002,1.284,0.261,0.070,0.077,0.268,0.399,0.015,0.566,0.142,0.233,0.010,0.009,0.021,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23.067,0.001,4.196,0.996,0.000,0.000,23.825,13.485,0.000
Colo_rep5_Dep6_Tu0.1,0.017,0.045,0.067,1.361,0.696,0.250,24.851,5.554,2.004,1.424,2.306,0.146,0.018,0.039,0.621,0.483,0.447,0.086,0.121,0.415,0.006,0.002,0.037,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,31.841,2.207,22.686,2.147,0.000,0.000,0.120,0.001,0.000
Colo_rep9_Dep6_Tu3,0.181,0.096,4.020,2.822,0.942,0.043,11.652,5.942,2.726,1.289,2.715,0.701,0.015,0.183,1.071,0.013,1.118,0.106,0.312,0.747,0.016,0.045,0.014,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.001,0.992,0.019,46.815,3.238,0.267,0.000,0.215,10.500,1.182,0.000
Colo_rep2_Dep6_Tu0.1,0.045,0.058,2.136,1.853,1.212,0.020,12.066,10.504,4.090,1.328,0.825,2.578,0.036,0.050,0.372,0.481,0.936,1.083,0.315,0.864,0.007,0.025,0.017,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.024,44.738,9.491,0.053,0.000,0.012,0.876,1.906,0.000
Colo_rep8_Dep6_Tu10,0.117,0.092,1.817,4.781,2.879,1.557,6.681,2.235,4.782,2.438,1.584,0.034,0.122,0.134,0.723,1.073,0.885,0.894,0.463,0.490,0.024,0.144,0.145,0.001,0.016,0.002,0.001,0.000,0.001,0.000,0.000,6.763,19.826,19.293,0.001,0.050,0.021,0.468,2.397,17.066,0.000
Colo_rep4_Dep6_Tu30,0.138,0.219,1.209,1.595,1.636,0.997,7.346,5.023,4.149,0.971,2.043,2.393,0.322,0.390,0.607,1.276,2.016,0.573,0.786,0.885,0.088,0.232,0.225,0.009,0.001,0.005,0.003,0.000,0.000,0.000,0.000,23.165,3.299,0.462,25.274,8.977,0.004,0.216,2.260,1.205,0.001
Colo_rep2_Dep6_Tu2,0.318,0.026,1.916,1.058,7.474,1.493,4.966,0.708,7.356,2.827,0.536,1.019,0.104,0.036,0.462,0.325,0.825,0.044,0.217,0.504,0.036,0.009,0.041,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.144,32.247,0.001,10.571,0.425,0.000,0.005,8.640,15.663,0.000
Colo_rep1_Dep6_Tu5,0.059,0.199,2.624,2.381,0.156,6.023,4.075,2.255,6.049,0.629,0.521,3.073,0.138,0.012,0.252,0.210,0.942,0.817,0.164,0.453,0.064,0.091,0.020,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.006,2.742,23.415,1.512,5.133,0.690,0.000,0.005,34.736,0.551,0.000
Colo_rep8_Dep6_Tu50,0.025,0.044,1.922,0.017,0.418,2.244,1.014,2.363,0.968,2.230,0.266,1.955,0.037,0.124,1.160,0.940,1.554,1.009,1.536,0.838,0.096,0.197,0.196,0.030,0.537,0.003,0.007,0.002,0.049,0.001,0.000,38.258,1.826,5.982,0.138,0.948,0.683,1.795,2.564,25.998,0.025
Colo_rep5_Dep6_Tu5,0.229,0.110,0.795,0.700,1.039,3.560,3.339,9.460,3.216,1.948,0.337,1.250,0.107,0.111,0.338,0.038,0.929,0.249,0.109,0.208,0.001,0.005,0.099,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.002,3.257,3.090,10.392,0.558,0.000,0.000,0.103,6.487,47.929,0.000
Colo_rep6_Dep6_Tu50,0.348,0.009,0.939,1.161,0.680,1.779,1.315,1.837,2.082,1.144,2.083,1.088,0.241,0.206,0.784,0.831,1.192,1.953,0.936,0.829,0.182,0.308,0.010,0.003,0.231,0.000,0.009,0.001,0.026,0.003,0.000,38.355,0.071,2.582,0.692,0.513,0.749,2.532,2.725,29.566,0.004
